ESP32_Data,Manual
"168314073,IMU,-0.074,0.004,0.897,4556.870,4.870,2.296,0.249,-89.805,92.995",0
"168314772,ECG,,,,,,,,,2252",0
"168315098,ECG,,,,,,,,,2240",0
"168315255,ECG,,,,,,,,,2248",0
"168316000,ECG,,,,,,,,,2237",0
"168318001,ECG,,,,,,,,,2248",0
"168320002,ECG,,,,,,,,,2283",0
"168322003,ECG,,,,,,,,,2348",0
"168324004,ECG,,,,,,,,,2446",0
"168326000,ECG,,,,,,,,,2554",0
"168328001,ECG,,,,,,,,,2639",0
"168334069,IMU,-0.164,0.020,0.877,4557.217,4553.461,4556.870,1.273,-89.810,92.190",0
"168334797,ECG,,,,,,,,,2702",0
"168335107,ECG,,,,,,,,,2700",0
"168335278,ECG,,,,,,,,,2700",0
"168336000,ECG,,,,,,,,,2700",0
"168338001,ECG,,,,,,,,,2700",0
"168340002,ECG,,,,,,,,,2718",0
"168342004,ECG,,,,,,,,,2744",0
"168344000,ECG,,,,,,,,,2759",0
"168346002,ECG,,,,,,,,,2749",0
"168348003,ECG,,,,,,,,,2731",0
"168354068,IMU,-0.129,0.012,0.897,4558.122,4555.826,4555.617,0.747,-89.805,92.190",0
"168354798,ECG,,,,,,,,,2586",0
"168355127,ECG,,,,,,,,,2584",0
"168355294,ECG,,,,,,,,,2575",0
"168356004,ECG,,,,,,,,,2558",0
"168358000,ECG,,,,,,,,,2536",0
"168360002,ECG,,,,,,,,,2523",0
"168362003,ECG,,,,,,,,,2538",0
"168364004,ECG,,,,,,,,,2570",0
"168366000,ECG,,,,,,,,,2591",0
"168368001,ECG,,,,,,,,,2603",0
"168374079,IMU,-0.113,-0.008,0.870,0.070,4556.870,4557.287,89.812,-44.991,92.190",0
"168374795,ECG,,,,,,,,,2461",0
"168375106,ECG,,,,,,,,,2457",0
"168375275,ECG,,,,,,,,,2446",0
"168376001,ECG,,,,,,,,,2427",0
"168378002,ECG,,,,,,,,,2376",0
"168380003,ECG,,,,,,,,,2345",0
"168382000,ECG,,,,,,,,,2342",0
"168384001,ECG,,,,,,,,,2361",0
"168386001,ECG,,,,,,,,,2392",0
"168388002,ECG,,,,,,,,,2423",0
"168394078,IMU,-0.101,-0.027,0.854,0.348,4558.052,0.417,89.815,-44.995,92.190",0
"168394787,ECG,,,,,,,,,2555",0
"168395097,ECG,,,,,,,,,2559",0
"168395267,ECG,,,,,,,,,2571",0
"168396002,ECG,,,,,,,,,2602",0
"168398003,ECG,,,,,,,,,2699",0
"168400000,ECG,,,,,,,,,2807",0
"168402003,ECG,,,,,,,,,2912",0
"168404000,ECG,,,,,,,,,2987",0
"168406001,ECG,,,,,,,,,3019",0
"168408002,ECG,,,,,,,,,2991",0
"168414080,IMU,-0.086,-0.008,0.881,4558.261,4.591,2.435,89.809,-44.994,92.190",0
"168414786,ECG,,,,,,,,,2478",0
"168415103,ECG,,,,,,,,,2463",0
"168415271,ECG,,,,,,,,,2456",0
"168416000,ECG,,,,,,,,,2399",0
"168418001,ECG,,,,,,,,,2285",0
"168420002,ECG,,,,,,,,,2200",0
"168422003,ECG,,,,,,,,,2103",0
"168424004,ECG,,,,,,,,,1983",0
"168426000,ECG,,,,,,,,,1869",0
"168428001,ECG,,,,,,,,,1720",0
"168434079,IMU,-0.070,-0.027,0.885,1.600,4.383,3.409,89.808,-44.998,91.886",0
"168434771,ECG,,,,,,,,,888",0
"168435081,ECG,,,,,,,,,861",0
"168435242,ECG,,,,,,,,,848",0
"168436003,ECG,,,,,,,,,781",0
"168438003,ECG,,,,,,,,,656",0
"168440003,ECG,,,,,,,,,622",0
"168442004,ECG,,,,,,,,,666",0
"168444000,ECG,,,,,,,,,746",0
"168446001,ECG,,,,,,,,,841",0
"168448002,ECG,,,,,,,,,925",0
"168454079,IMU,-0.082,-0.027,0.881,1.739,7.096,3.757,89.809,-44.997,91.518",0
"168454778,ECG,,,,,,,,,958",0
"168455088,ECG,,,,,,,,,957",0
"168455257,ECG,,,,,,,,,954",0
"168456001,ECG,,,,,,,,,940",0
"168458002,ECG,,,,,,,,,891",0
"168460000,ECG,,,,,,,,,845",0
"168462000,ECG,,,,,,,,,810",0
"168464001,ECG,,,,,,,,,782",0
"168466002,ECG,,,,,,,,,767",0
"168468002,ECG,,,,,,,,,748",0
"168474080,IMU,-0.113,-0.027,0.850,4557.565,8.278,3.687,89.816,-44.994,91.551",0
"168474792,ECG,,,,,,,,,646",0
"168475103,ECG,,,,,,,,,638",0
"168475272,ECG,,,,,,,,,634",0
"168476000,ECG,,,,,,,,,621",0
"168478001,ECG,,,,,,,,,590",0
"168480002,ECG,,,,,,,,,575",0
"168482002,ECG,,,,,,,,,570",0
"168484003,ECG,,,,,,,,,572",0
"168486003,ECG,,,,,,,,,584",0
"168488003,ECG,,,,,,,,,585",0
"168494081,IMU,-0.113,-0.035,0.874,4556.591,6.957,3.826,89.811,-44.994,93.516",0
"168494798,ECG,,,,,,,,,527",0
"168495106,ECG,,,,,,,,,527",0
"168495277,ECG,,,,,,,,,527",0
"168496003,ECG,,,,,,,,,522",0
"168498000,ECG,,,,,,,,,506",0
"168500000,ECG,,,,,,,,,504",0
"168502000,ECG,,,,,,,,,509",0
"168504001,ECG,,,,,,,,,524",0
"168506004,ECG,,,,,,,,,538",0
"168508000,ECG,,,,,,,,,541",0
"168514077,IMU,-0.113,-0.023,0.881,4555.965,4.035,2.922,89.809,-44.993,93.638",0
"168514786,ECG,,,,,,,,,494",0
"168515101,ECG,,,,,,,,,495",0
"168515269,ECG,,,,,,,,,493",0
"168516002,ECG,,,,,,,,,492",0
"168518003,ECG,,,,,,,,,490",0
"168520000,ECG,,,,,,,,,507",0
"168522000,ECG,,,,,,,,,540",0
"168524001,ECG,,,,,,,,,604",0
"168526002,ECG,,,,,,,,,670",0
"168528002,ECG,,,,,,,,,731",0
"168534080,IMU,-0.121,-0.016,0.866,4558.678,5.565,2.783,89.813,-44.991,93.772",0
"168534789,ECG,,,,,,,,,729",0
"168535115,ECG,,,,,,,,,728",0
"168535274,ECG,,,,,,,,,719",0
"168536001,ECG,,,,,,,,,712",0
"168538001,ECG,,,,,,,,,680",0
"168540002,ECG,,,,,,,,,652",0
"168542002,ECG,,,,,,,,,655",0
"168544003,ECG,,,,,,,,,683",0
"168546004,ECG,,,,,,,,,718",0
"168548000,ECG,,,,,,,,,749",0
"168554077,IMU,-0.117,-0.016,0.846,4558.609,4.661,2.574,89.817,-44.992,93.772",0
"168554781,ECG,,,,,,,,,750",0
"168555105,ECG,,,,,,,,,750",0
"168555264,ECG,,,,,,,,,751",0
"168556003,ECG,,,,,,,,,749",0
"168558003,ECG,,,,,,,,,747",0
"168560000,ECG,,,,,,,,,752",0
"168562000,ECG,,,,,,,,,779",0
"168564003,ECG,,,,,,,,,824",0
"168566003,ECG,,,,,,,,,873",0
"168568003,ECG,,,,,,,,,922",0
"168574076,IMU,-0.133,-0.023,0.874,4558.470,2.435,3.339,89.811,-44.991,93.772",0
"168574782,ECG,,,,,,,,,952",0
"168575102,ECG,,,,,,,,,951",0
"168575269,ECG,,,,,,,,,941",0
"168576003,ECG,,,,,,,,,940",0
"168578000,ECG,,,,,,,,,925",0
"168580000,ECG,,,,,,,,,927",0
"168582001,ECG,,,,,,,,,952",0
"168584001,ECG,,,,,,,,,989",0
"168586002,ECG,,,,,,,,,1039",0
"168588003,ECG,,,,,,,,,1087",0
"168594077,IMU,-0.133,-0.023,0.881,0.904,4558.678,3.757,89.809,-44.991,93.772",0
"168594783,ECG,,,,,,,,,1146",0
"168595100,ECG,,,,,,,,,1147",0
"168595268,ECG,,,,,,,,,1146",0
"168596003,ECG,,,,,,,,,1145",0
"168598000,ECG,,,,,,,,,1144",0
"168600002,ECG,,,,,,,,,1147",0
"168602003,ECG,,,,,,,,,1162",0
"168604000,ECG,,,,,,,,,1182",0
"168606001,ECG,,,,,,,,,1224",0
"168608002,ECG,,,,,,,,,1275",0
"168614089,IMU,-0.121,-0.020,0.893,2.226,4557.843,3.826,89.806,-44.992,93.772",0
"168614799,ECG,,,,,,,,,1371",0
"168615126,ECG,,,,,,,,,1371",0
"168615294,ECG,,,,,,,,,1371",0
"168616003,ECG,,,,,,,,,1374",0
"168618000,ECG,,,,,,,,,1386",0
"168620001,ECG,,,,,,,,,1389",0
"168622002,ECG,,,,,,,,,1401",0
"168624003,ECG,,,,,,,,,1407",0
"168626000,ECG,,,,,,,,,1420",0
"168628000,ECG,,,,,,,,,1433",0
"168633980,IMU,-0.121,-0.016,0.870,2.017,4555.965,2.852,89.812,-44.991,95.109",0
"168634684,ECG,,,,,,,,,1388",0
"168634995,ECG,,,,,,,,,1387",0
"168635162,ECG,,,,,,,,,1384",0
"168636004,ECG,,,,,,,,,1373",0
"168638001,ECG,,,,,,,,,1355",0
"168640002,ECG,,,,,,,,,1351",0
"168642003,ECG,,,,,,,,,1357",0
"168644000,ECG,,,,,,,,,1375",0
"168646001,ECG,,,,,,,,,1403",0
"168648002,ECG,,,,,,,,,1419",0
"168653982,IMU,-0.121,-0.020,0.877,2.226,4557.148,3.061,89.810,-44.992,94.433",0
"168654692,ECG,,,,,,,,,1403",0
"168655010,ECG,,,,,,,,,1400",0
"168655180,ECG,,,,,,,,,1400",0
"168656002,ECG,,,,,,,,,1392",0
"168658003,ECG,,,,,,,,,1386",0
"168660004,ECG,,,,,,,,,1391",0
"168662000,ECG,,,,,,,,,1417",0
"168664001,ECG,,,,,,,,,1446",0
"168666003,ECG,,,,,,,,,1472",0
"168668004,ECG,,,,,,,,,1496",0
"168674069,IMU,-0.121,-0.023,0.877,2.017,4558.052,3.409,89.810,-44.992,94.433",0
"168674774,ECG,,,,,,,,,1454",0
"168675094,ECG,,,,,,,,,1451",0
"168675255,ECG,,,,,,,,,1451",0
"168676001,ECG,,,,,,,,,1448",0
"168678000,ECG,,,,,,,,,1433",0
"168680001,ECG,,,,,,,,,1437",0
"168682002,ECG,,,,,,,,,1455",0
"168684003,ECG,,,,,,,,,1486",0
"168686000,ECG,,,,,,,,,1528",0
"168688002,ECG,,,,,,,,,1550",0
"168694080,IMU,-0.125,-0.027,0.877,2.087,4558.609,3.200,89.810,-44.992,94.298",0
"168694780,ECG,,,,,,,,,1528",0
"168695097,ECG,,,,,,,,,1527",0
"168695267,ECG,,,,,,,,,1519",0
"168696001,ECG,,,,,,,,,1516",0
"168698002,ECG,,,,,,,,,1503",0
"168700003,ECG,,,,,,,,,1512",0
"168702000,ECG,,,,,,,,,1529",0
"168704001,ECG,,,,,,,,,1560",0
"168706001,ECG,,,,,,,,,1594",0
"168708002,ECG,,,,,,,,,1614",0
"168714078,IMU,-0.129,-0.027,0.874,2.017,0.278,3.061,89.811,-44.992,93.630",0
"168714779,ECG,,,,,,,,,1607",0
"168715103,ECG,,,,,,,,,1610",0
"168715269,ECG,,,,,,,,,1608",0
"168716002,ECG,,,,,,,,,1597",0
"168718003,ECG,,,,,,,,,1591",0
"168720004,ECG,,,,,,,,,1584",0
"168722002,ECG,,,,,,,,,1608",0
"168724003,ECG,,,,,,,,,1640",0
"168726000,ECG,,,,,,,,,1673",0
"168728001,ECG,,,,,,,,,1694",0
"168734078,IMU,-0.133,-0.023,0.866,1.739,0.696,3.478,89.813,-44.991,93.630",0
"168734770,ECG,,,,,,,,,1673",0
"168735097,ECG,,,,,,,,,1671",0
"168735265,ECG,,,,,,,,,1671",0
"168736002,ECG,,,,,,,,,1659",0
"168738003,ECG,,,,,,,,,1646",0
"168740000,ECG,,,,,,,,,1645",0
"168742001,ECG,,,,,,,,,1658",0
"168744002,ECG,,,,,,,,,1687",0
"168746003,ECG,,,,,,,,,1711",0
"168748000,ECG,,,,,,,,,1738",0
"168754078,IMU,-0.129,-0.027,0.870,1.322,4558.400,3.687,89.812,-44.992,93.630",0
"168754776,ECG,,,,,,,,,1737",0
"168755098,ECG,,,,,,,,,1738",0
"168755260,ECG,,,,,,,,,1738",0
"168756003,ECG,,,,,,,,,1737",0
"168758004,ECG,,,,,,,,,1738",0
"168760000,ECG,,,,,,,,,1743",0
"168762001,ECG,,,,,,,,,1767",0
"168764002,ECG,,,,,,,,,1790",0
"168766001,ECG,,,,,,,,,1822",0
"168768002,ECG,,,,,,,,,1850",0
"168774080,IMU,-0.133,-0.023,0.885,1.600,4558.400,3.757,89.808,-44.991,93.630",0
"168774780,ECG,,,,,,,,,1832",0
"168775101,ECG,,,,,,,,,1830",0
"168775278,ECG,,,,,,,,,1824",0
"168776000,ECG,,,,,,,,,1820",0
"168778004,ECG,,,,,,,,,1806",0
"168780000,ECG,,,,,,,,,1804",0
"168782002,ECG,,,,,,,,,1816",0
"168784003,ECG,,,,,,,,,1849",0
"168786003,ECG,,,,,,,,,1882",0
"168788000,ECG,,,,,,,,,1915",0
"168794078,IMU,-0.117,-0.023,0.858,1.670,4558.957,3.687,89.814,-44.993,93.630",0
"168794784,ECG,,,,,,,,,1949",0
"168795099,ECG,,,,,,,,,1950",0
"168795270,ECG,,,,,,,,,1958",0
"168796001,ECG,,,,,,,,,1949",0
"168798002,ECG,,,,,,,,,1958",0
"168800002,ECG,,,,,,,,,1951",0
"168802003,ECG,,,,,,,,,1964",0
"168804000,ECG,,,,,,,,,1981",0
"168806001,ECG,,,,,,,,,1996",0
"168808002,ECG,,,,,,,,,2012",0
"168814079,IMU,-0.117,-0.031,0.874,1.530,4558.122,3.270,89.811,-44.994,93.234",0
"168814788,ECG,,,,,,,,,1996",0
"168815109,ECG,,,,,,,,,1994",0
"168815278,ECG,,,,,,,,,1993",0
"168816003,ECG,,,,,,,,,1983",0
"168818000,ECG,,,,,,,,,1979",0
"168820001,ECG,,,,,,,,,1993",0
"168822000,ECG,,,,,,,,,2028",0
"168824001,ECG,,,,,,,,,2073",0
"168826002,ECG,,,,,,,,,2111",0
"168828003,ECG,,,,,,,,,2139",0
"168834074,IMU,-0.109,-0.027,0.877,1.322,4558.609,3.200,89.810,-44.994,92.808",0
"168834781,ECG,,,,,,,,,2107",0
"168835094,ECG,,,,,,,,,2105",0
"168835262,ECG,,,,,,,,,2104",0
"168836001,ECG,,,,,,,,,2091",0
"168838002,ECG,,,,,,,,,2064",0
"168840003,ECG,,,,,,,,,2042",0
"168842000,ECG,,,,,,,,,2041",0
"168844001,ECG,,,,,,,,,2041",0
"168846002,ECG,,,,,,,,,2046",0
"168848002,ECG,,,,,,,,,2060",0
"168854080,IMU,-0.109,-0.031,0.877,1.878,4557.913,2.574,89.810,-44.994,92.104",0
"168854796,ECG,,,,,,,,,2027",0
"168855108,ECG,,,,,,,,,2024",0
"168855279,ECG,,,,,,,,,2023",0
"168856000,ECG,,,,,,,,,2012",0
"168858001,ECG,,,,,,,,,1999",0
"168860002,ECG,,,,,,,,,1995",0
"168862003,ECG,,,,,,,,,2009",0
"168864000,ECG,,,,,,,,,2025",0
"168866004,ECG,,,,,,,,,2043",0
"168868000,ECG,,,,,,,,,2056",0
"168874078,IMU,-0.105,-0.023,0.881,1.043,4558.539,2.713,89.809,-44.994,94.166",0
"168874787,ECG,,,,,,,,,1998",0
"168875101,ECG,,,,,,,,,1997",0
"168875270,ECG,,,,,,,,,1995",0
"168876000,ECG,,,,,,,,,1992",0
"168878001,ECG,,,,,,,,,1976",0
"168880003,ECG,,,,,,,,,1967",0
"168882000,ECG,,,,,,,,,1979",0
"168884001,ECG,,,,,,,,,1996",0
"168886002,ECG,,,,,,,,,2026",0
"168888002,ECG,,,,,,,,,2046",0
"168894080,IMU,-0.105,-0.023,0.881,1.322,4558.331,3.061,89.809,-44.994,93.076",0
"168894793,ECG,,,,,,,,,2029",0
"168895104,ECG,,,,,,,,,2027",0
"168895273,ECG,,,,,,,,,2027",0
"168896003,ECG,,,,,,,,,2015",0
"168898000,ECG,,,,,,,,,2000",0
"168900001,ECG,,,,,,,,,1997",0
"168902002,ECG,,,,,,,,,2010",0
"168904003,ECG,,,,,,,,,2029",0
"168906000,ECG,,,,,,,,,2057",0
"168908001,ECG,,,,,,,,,2075",0
"168914077,IMU,-0.105,-0.020,0.881,1.530,4558.748,3.130,89.809,-44.994,93.076",0
"168914788,ECG,,,,,,,,,2027",0
"168915106,ECG,,,,,,,,,2027",0
"168915274,ECG,,,,,,,,,2024",0
"168916001,ECG,,,,,,,,,2011",0
"168918002,ECG,,,,,,,,,1995",0
"168920003,ECG,,,,,,,,,1992",0
"168922002,ECG,,,,,,,,,2009",0
"168924002,ECG,,,,,,,,,2043",0
"168926003,ECG,,,,,,,,,2092",0
"168928000,ECG,,,,,,,,,2140",0
"168934077,IMU,-0.109,-0.023,0.881,1.600,0.139,2.922,89.809,-44.994,93.076",0
"168934776,ECG,,,,,,,,,2174",0
"168935095,ECG,,,,,,,,,2173",0
"168935262,ECG,,,,,,,,,2172",0
"168936001,ECG,,,,,,,,,2167",0
"168938002,ECG,,,,,,,,,2143",0
"168940003,ECG,,,,,,,,,2128",0
"168942004,ECG,,,,,,,,,2136",0
"168944001,ECG,,,,,,,,,2141",0
"168946001,ECG,,,,,,,,,2168",0
"168948002,ECG,,,,,,,,,2175",0
"168954080,IMU,-0.113,-0.023,0.874,1.809,0.348,3.757,89.811,-44.993,93.076",0
"168954758,ECG,,,,,,,,,2207",0
"168955079,ECG,,,,,,,,,2216",0
"168955241,ECG,,,,,,,,,2215",0
"168956002,ECG,,,,,,,,,2218",0
"168958003,ECG,,,,,,,,,2234",0
"168960000,ECG,,,,,,,,,2250",0
"168962001,ECG,,,,,,,,,2266",0
"168964002,ECG,,,,,,,,,2286",0
"168966001,ECG,,,,,,,,,2299",0
"168968003,ECG,,,,,,,,,2302",0
"168974076,IMU,-0.117,-0.031,0.870,1.739,0.626,3.339,89.812,-44.994,93.076",0
"168974773,ECG,,,,,,,,,2249",0
"168975084,ECG,,,,,,,,,2248",0
"168975254,ECG,,,,,,,,,2239",0
"168976001,ECG,,,,,,,,,2233",0
"168978003,ECG,,,,,,,,,2215",0
"168980001,ECG,,,,,,,,,2202",0
"168982002,ECG,,,,,,,,,2200",0
"168984003,ECG,,,,,,,,,2206",0
"168986000,ECG,,,,,,,,,2219",0
"168988001,ECG,,,,,,,,,2222",0
"168994079,IMU,-0.117,-0.020,0.870,1.600,4558.887,3.130,89.812,-44.992,93.076",0
"168994784,ECG,,,,,,,,,2169",0
"168995104,ECG,,,,,,,,,2168",0
"168995257,ECG,,,,,,,,,2168",0
"168996003,ECG,,,,,,,,,2155",0
"168998004,ECG,,,,,,,,,2142",0
"169000000,ECG,,,,,,,,,2141",0
"169002001,ECG,,,,,,,,,2158",0
"169004002,ECG,,,,,,,,,2188",0
"169006003,ECG,,,,,,,,,2219",0
"169008004,ECG,,,,,,,,,2239",0
"169014079,IMU,-0.121,-0.023,0.877,1.739,4558.539,2.991,89.810,-44.992,92.378",0
"169014787,ECG,,,,,,,,,2231",0
"169015108,ECG,,,,,,,,,2231",0
"169015277,ECG,,,,,,,,,2223",0
"169016002,ECG,,,,,,,,,2219",0
"169018003,ECG,,,,,,,,,2218",0
"169020000,ECG,,,,,,,,,2221",0
"169022001,ECG,,,,,,,,,2239",0
"169024003,ECG,,,,,,,,,2269",0
"169026000,ECG,,,,,,,,,2302",0
"169028000,ECG,,,,,,,,,2330",0
"169034078,IMU,-0.117,-0.020,0.874,1.809,4557.982,2.852,89.811,-44.992,91.973",0
"169034795,ECG,,,,,,,,,2346",0
"169035113,ECG,,,,,,,,,2345",0
"169035280,ECG,,,,,,,,,2346",0
"169036001,ECG,,,,,,,,,2334",0
"169038002,ECG,,,,,,,,,2328",0
"169040002,ECG,,,,,,,,,2316",0
"169042003,ECG,,,,,,,,,2318",0
"169044000,ECG,,,,,,,,,2331",0
"169046001,ECG,,,,,,,,,2346",0
"169048001,ECG,,,,,,,,,2350",0
"169054078,IMU,-0.109,-0.023,0.870,1.878,4557.843,3.061,89.812,-44.994,91.584",0
"169054771,ECG,,,,,,,,,2349",0
"169055094,ECG,,,,,,,,,2347",0
"169055256,ECG,,,,,,,,,2348",0
"169056004,ECG,,,,,,,,,2349",0
"169058001,ECG,,,,,,,,,2365",0
"169060002,ECG,,,,,,,,,2408",0
"169062003,ECG,,,,,,,,,2488",0
"169064000,ECG,,,,,,,,,2607",0
"169066001,ECG,,,,,,,,,2767",0
"169068003,ECG,,,,,,,,,2939",0
"169074081,IMU,-0.109,-0.027,0.870,1.878,4557.635,2.852,89.812,-44.994,91.694",0
"169074772,ECG,,,,,,,,,3337",0
"169075094,ECG,,,,,,,,,3340",0
"169075255,ECG,,,,,,,,,3342",0
"169076000,ECG,,,,,,,,,3358",0
"169078001,ECG,,,,,,,,,3385",0
"169080000,ECG,,,,,,,,,3358",0
"169082001,ECG,,,,,,,,,3311",0
"169084002,ECG,,,,,,,,,3259",0
"169086003,ECG,,,,,,,,,3222",0
"169088004,ECG,,,,,,,,,3207",0
"169094077,IMU,-0.117,-0.023,0.877,1.670,4557.078,2.852,89.810,-44.993,92.104",0
"169094748,ECG,,,,,,,,,3022",0
"169095064,ECG,,,,,,,,,3016",0
"169095237,ECG,,,,,,,,,3002",0
"169096000,ECG,,,,,,,,,2967",0
"169098003,ECG,,,,,,,,,2840",0
"169100000,ECG,,,,,,,,,2672",0
"169102001,ECG,,,,,,,,,2461",0
"169104002,ECG,,,,,,,,,2251",0
"169106003,ECG,,,,,,,,,2091",0
"169108000,ECG,,,,,,,,,1992",0
"169114078,IMU,-0.109,-0.016,0.881,0.626,4557.496,3.061,89.809,-44.993,92.104",0
"169114779,ECG,,,,,,,,,2060",0
"169115082,ECG,,,,,,,,,2063",0
"169115248,ECG,,,,,,,,,2064",0
"169116002,ECG,,,,,,,,,2092",0
"169118000,ECG,,,,,,,,,2159",0
"169120001,ECG,,,,,,,,,2223",0
"169122002,ECG,,,,,,,,,2271",0
"169124003,ECG,,,,,,,,,2312",0
"169126004,ECG,,,,,,,,,2331",0
"169128001,ECG,,,,,,,,,2343",0
"169134079,IMU,-0.105,-0.023,0.870,2.296,4558.539,3.270,89.813,-44.994,92.104",0
"169134780,ECG,,,,,,,,,2266",0
"169135093,ECG,,,,,,,,,2264",0
"169135255,ECG,,,,,,,,,2262",0
"169136004,ECG,,,,,,,,,2249",0
"169138000,ECG,,,,,,,,,2222",0
"169140001,ECG,,,,,,,,,2208",0
"169142002,ECG,,,,,,,,,2223",0
"169144004,ECG,,,,,,,,,2252",0
"169146000,ECG,,,,,,,,,2285",0
"169148001,ECG,,,,,,,,,2314",0
"169154079,IMU,-0.101,-0.023,0.877,1.670,0.070,3.200,89.808,-44.994,92.104",0
"169154761,ECG,,,,,,,,,2312",0
"169155080,ECG,,,,,,,,,2303",0
"169155241,ECG,,,,,,,,,2303",0
"169156002,ECG,,,,,,,,,2298",0
"169158003,ECG,,,,,,,,,2287",0
"169160000,ECG,,,,,,,,,2297",0
"169162001,ECG,,,,,,,,,2314",0
"169164002,ECG,,,,,,,,,2344",0
"169166003,ECG,,,,,,,,,2375",0
"169168000,ECG,,,,,,,,,2395",0
"169174078,IMU,-0.105,-0.023,0.881,1.183,4558.122,2.922,89.810,-44.994,92.104",0
"169174773,ECG,,,,,,,,,2366",0
"169175089,ECG,,,,,,,,,2364",0
"169175257,ECG,,,,,,,,,2364",0
"169176002,ECG,,,,,,,,,2360",0
"169178000,ECG,,,,,,,,,2344",0
"169180003,ECG,,,,,,,,,2344",0
"169182000,ECG,,,,,,,,,2350",0
"169184001,ECG,,,,,,,,,2378",0
"169186003,ECG,,,,,,,,,2394",0
"169188000,ECG,,,,,,,,,2409",0
"169194078,IMU,-0.101,-0.027,0.881,1.530,0.765,3.339,89.811,-44.994,91.442",0
"169194761,ECG,,,,,,,,,2335",0
"169195074,ECG,,,,,,,,,2333",0
"169195236,ECG,,,,,,,,,2331",0
"169196001,ECG,,,,,,,,,2317",0
"169198003,ECG,,,,,,,,,2285",0
"169200000,ECG,,,,,,,,,2279",0
"169202001,ECG,,,,,,,,,2283",0
"169204002,ECG,,,,,,,,,2303",0
"169206003,ECG,,,,,,,,,2333",0
"169208000,ECG,,,,,,,,,2361",0
"169214078,IMU,-0.105,-0.027,0.858,2.226,1.809,2.922,89.815,-44.995,89.440",0
"169214771,ECG,,,,,,,,,2302",0
"169215091,ECG,,,,,,,,,2299",0
"169215251,ECG,,,,,,,,,2298",0
"169216004,ECG,,,,,,,,,2280",0
"169218000,ECG,,,,,,,,,2237",0
"169220001,ECG,,,,,,,,,2206",0
"169222002,ECG,,,,,,,,,2190",0
"169224001,ECG,,,,,,,,,2189",0
"169226002,ECG,,,,,,,,,2191",0
