ESP32_Data,Manual
"53599921,ECG,,,,,,,,,2246",0
"53600238,ECG,,,,,,,,,2238",0
"53600401,ECG,,,,,,,,,2240",0
"53602001,ECG,,,,,,,,,2236",0
"53604001,ECG,,,,,,,,,2232",0
"53606001,ECG,,,,,,,,,2220",0
"53608001,ECG,,,,,,,,,2218",0
"53610002,ECG,,,,,,,,,2208",0
"53612000,ECG,,,,,,,,,2204",0
"53614000,ECG,,,,,,,,,2203",0
"53619232,IMU,0.889,0.004,0.390,1.043,1.252,4.174,0.573,-66.322,36.932",0
"53619906,ECG,,,,,,,,,2204",0
"53620234,ECG,,,,,,,,,2204",0
"53620394,ECG,,,,,,,,,2204",0
"53622002,ECG,,,,,,,,,2205",0
"53624003,ECG,,,,,,,,,2204",0
"53626001,ECG,,,,,,,,,2202",0
"53628001,ECG,,,,,,,,,2202",0
"53630001,ECG,,,,,,,,,2206",0
"53632002,ECG,,,,,,,,,2215",0
"53634003,ECG,,,,,,,,,2218",0
"53639239,IMU,0.897,0.004,0.386,0.904,0.348,3.409,0.579,-66.715,36.932",0
"53639918,ECG,,,,,,,,,2231",0
"53640243,ECG,,,,,,,,,2221",0
"53640403,ECG,,,,,,,,,2223",0
"53642001,ECG,,,,,,,,,2222",0
"53644001,ECG,,,,,,,,,2219",0
"53646001,ECG,,,,,,,,,2206",0
"53648002,ECG,,,,,,,,,2205",0
"53650002,ECG,,,,,,,,,2200",0
"53652002,ECG,,,,,,,,,2200",0
"53654002,ECG,,,,,,,,,2191",0
"53659229,IMU,0.889,0.004,0.386,4558.678,0.765,2.643,0.579,-66.533,36.932",0
"53659926,ECG,,,,,,,,,2231",0
"53660249,ECG,,,,,,,,,2220",0
"53660411,ECG,,,,,,,,,2223",0
"53662003,ECG,,,,,,,,,2247",0
"53664003,ECG,,,,,,,,,2265",0
"53666003,ECG,,,,,,,,,2285",0
"53668000,ECG,,,,,,,,,2310",0
"53670000,ECG,,,,,,,,,2329",0
"53672002,ECG,,,,,,,,,2335",0
"53674002,ECG,,,,,,,,,2347",0
"53679240,IMU,0.893,0.004,0.398,0.070,0.278,2.852,0.562,-65.995,36.911",0
"53679916,ECG,,,,,,,,,2327",0
"53680233,ECG,,,,,,,,,2316",0
"53680392,ECG,,,,,,,,,2315",0
"53682002,ECG,,,,,,,,,2297",0
"53684002,ECG,,,,,,,,,2284",0
"53686000,ECG,,,,,,,,,2279",0
"53688000,ECG,,,,,,,,,2271",0
"53690001,ECG,,,,,,,,,2285",0
"53692001,ECG,,,,,,,,,2296",0
"53694001,ECG,,,,,,,,,2311",0
"53699227,IMU,0.897,0.004,0.382,0.487,4558.400,2.922,0.585,-66.926,36.551",0
"53699911,ECG,,,,,,,,,2333",0
"53700232,ECG,,,,,,,,,2331",0
"53700386,ECG,,,,,,,,,2333",0
"53702001,ECG,,,,,,,,,2333",0
"53704002,ECG,,,,,,,,,2330",0
"53706002,ECG,,,,,,,,,2318",0
"53708002,ECG,,,,,,,,,2312",0
"53710003,ECG,,,,,,,,,2298",0
"53712003,ECG,,,,,,,,,2283",0
"53714003,ECG,,,,,,,,,2272",0
"53719198,IMU,0.893,0.000,0.386,1.391,4556.800,2.643,0.000,-66.625,36.700",0
"53719858,ECG,,,,,,,,,2233",0
"53720172,ECG,,,,,,,,,2231",0
"53720326,ECG,,,,,,,,,2230",0
"53722000,ECG,,,,,,,,,2218",0
"53724001,ECG,,,,,,,,,2216",0
"53726001,ECG,,,,,,,,,2204",0
"53728002,ECG,,,,,,,,,2204",0
"53730003,ECG,,,,,,,,,2202",0
"53732001,ECG,,,,,,,,,2204",0
"53734001,ECG,,,,,,,,,2206",0
"53739228,IMU,0.893,0.004,0.378,1.043,4555.965,2.713,0.591,-67.047,36.718",0
"53739902,ECG,,,,,,,,,2214",0
"53740220,ECG,,,,,,,,,2207",0
"53740376,ECG,,,,,,,,,2215",0
"53742001,ECG,,,,,,,,,2216",0
"53744002,ECG,,,,,,,,,2214",0
"53746003,ECG,,,,,,,,,2206",0
"53748003,ECG,,,,,,,,,2203",0
"53750003,ECG,,,,,,,,,2202",0
"53752003,ECG,,,,,,,,,2200",0
"53759041,IMU,0.897,0.000,0.370,1.043,4557.356,3.130,0.000,-67.562,36.836",0
"53759684,ECG,,,,,,,,,2184",0
"53760011,ECG,,,,,,,,,2186",0
"53760157,ECG,,,,,,,,,2186",0
"53760314,ECG,,,,,,,,,2185",0
"53762000,ECG,,,,,,,,,2185",0
"53764001,ECG,,,,,,,,,2187",0
"53766001,ECG,,,,,,,,,2188",0
"53768002,ECG,,,,,,,,,2187",0
"53770002,ECG,,,,,,,,,2188",0
"53772002,ECG,,,,,,,,,2187",0
"53774002,ECG,,,,,,,,,2187",0
"53779195,IMU,0.897,0.000,0.363,1.252,4556.383,3.757,0.000,-67.989,36.815",0
"53779814,ECG,,,,,,,,,2208",0
"53780150,ECG,,,,,,,,,2215",0
"53780305,ECG,,,,,,,,,2216",0
"53782003,ECG,,,,,,,,,2223",0
"53784003,ECG,,,,,,,,,2251",0
"53786003,ECG,,,,,,,,,2279",0
"53788004,ECG,,,,,,,,,2300",0
"53790000,ECG,,,,,,,,,2319",0
"53792001,ECG,,,,,,,,,2348",0
"53794001,ECG,,,,,,,,,2367",0
"53799193,IMU,0.897,0.000,0.374,1.878,4557.009,3.826,0.000,-67.350,36.815",0
"53799844,ECG,,,,,,,,,2425",0
"53800167,ECG,,,,,,,,,2423",0
"53800331,ECG,,,,,,,,,2424",0
"53802001,ECG,,,,,,,,,2425",0
"53804001,ECG,,,,,,,,,2408",0
"53806002,ECG,,,,,,,,,2365",0
"53808003,ECG,,,,,,,,,2312",0
"53810003,ECG,,,,,,,,,2234",0
"53812003,ECG,,,,,,,,,2140",0
"53819078,IMU,0.885,0.004,0.370,0.904,4557.287,3.687,0.603,-67.294,36.815",0
"53819765,ECG,,,,,,,,,1783",0
"53820091,ECG,,,,,,,,,1772",0
"53820255,ECG,,,,,,,,,1770",0
"53820417,ECG,,,,,,,,,1768",0
"53822001,ECG,,,,,,,,,1725",0
"53824001,ECG,,,,,,,,,1692",0
"53826002,ECG,,,,,,,,,1673",0
"53828002,ECG,,,,,,,,,1674",0
"53830002,ECG,,,,,,,,,1710",0
"53832002,ECG,,,,,,,,,1775",0
"53834002,ECG,,,,,,,,,1854",0
"53839232,IMU,0.897,0.004,0.374,4558.470,4556.661,3.548,0.597,-67.349,36.815",0
"53839939,ECG,,,,,,,,,2025",0
"53840259,ECG,,,,,,,,,2027",0
