Timestamp,ESP32_Data,Manual
1759848213.1168787,"ECG,,,,,,,,,,2175",0
1759848213.4044285,"ECG,,,,,,,,,,2216",0
1759848213.405429,"ECG,,,,,,,,,,2238",0
1759848213.405429,"ECG,,,,,,,,,,2425",0
1759848213.4064279,"ECG,,,,,,,,,,2794",0
1759848213.4064279,"ECG,,,,,,,,,,2958",0
1759848213.4074275,"ECG,,,,,,,,,,2910",0
1759848213.4074275,"ECG,,,,,,,,,,2604",0
1759848213.4084275,"ECG,,,,,,,,,,2170",0
1759848213.4084275,"ECG,,,,,,,,,,1787",0
1759848213.411429,"ECG,,,,,,,,,,2168",0
1759848213.412432,"ECG,,,,,,,,,,2201",0
1759848213.412432,"ECG,,,,,,,,,,2233",0
1759848213.4134283,"ECG,,,,,,,,,,2414",0
1759848213.4144285,"ECG,,,,,,,,,,2793",0
1759848213.4144285,"ECG,,,,,,,,,,2970",0
1759848213.415428,"ECG,,,,,,,,,,2920",0
1759848213.415428,"ECG,,,,,,,,,,2606",0
1759848213.4164312,"ECG,,,,,,,,,,2167",0
1759848213.4174302,"ECG,,,,,,,,,,1770",0
1759848213.4204288,"ECG,,,,,,,,,,2143",0
1759848213.421438,"ECG,,,,,,,,,,2183",0
1759848213.421438,"ECG,,,,,,,,,,2206",0
1759848213.4224331,"ECG,,,,,,,,,,2397",0
1759848213.4224331,"ECG,,,,,,,,,,2775",0
1759848213.4234316,"ECG,,,,,,,,,,2955",0
1759848213.4234316,"ECG,,,,,,,,,,2911",0
1759848213.4244306,"ECG,,,,,,,,,,2605",0
1759848213.4244306,"ECG,,,,,,,,,,2170",0
1759848213.4254327,"ECG,,,,,,,,,,1786",0
1759848213.4284298,"ECG,,,,,,,,,,2153",0
1759848213.4284298,"ECG,,,,,,,,,,2185",0
1759848213.4294412,"ECG,,,,,,,,,,2215",0
1759848213.4304345,"ECG,,,,,,,,,,2396",0
1759848213.4304345,"ECG,,,,,,,,,,2765",0
1759848213.4314291,"ECG,,,,,,,,,,2938",0
1759848213.4324312,"ECG,,,,,,,,,,2892",0
1759848213.4334316,"ECG,,,,,,,,,,2602",0
1759848213.4334316,"ECG,,,,,,,,,,2160",0
1759848213.4344294,"ECG,,,,,,,,,,1774",0
1759848213.437429,"ECG,,,,,,,,,,2143",0
1759848213.437429,"ECG,,,,,,,,,,2174",0
1759848213.4384327,"ECG,,,,,,,,,,2207",0
1759848213.4384327,"ECG,,,,,,,,,,2393",0
1759848213.4394326,"ECG,,,,,,,,,,2761",0
1759848213.44043,"ECG,,,,,,,,,,2938",0
1759848213.44043,"ECG,,,,,,,,,,2891",0
1759848213.4414327,"ECG,,,,,,,,,,2591",0
1759848213.4414327,"ECG,,,,,,,,,,2153",0
1759848213.442432,"ECG,,,,,,,,,,1768",0
1759848213.4484317,"ECG,,,,,,,,,,2120",0
1759848213.4494336,"ECG,,,,,,,,,,2152",0
1759848213.4504323,"ECG,,,,,,,,,,2176",0
1759848213.4514291,"ECG,,,,,,,,,,2365",0
1759848213.4524317,"ECG,,,,,,,,,,2745",0
1759848213.4524317,"ECG,,,,,,,,,,2924",0
1759848213.4534297,"ECG,,,,,,,,,,2878",0
1759848213.4544308,"ECG,,,,,,,,,,2574",0
1759848213.4554305,"ECG,,,,,,,,,,2137",0
1759848213.4554305,"ECG,,,,,,,,,,1751",0
1759848213.4594343,"ECG,,,,,,,,,,2106",0
1759848213.460431,"ECG,,,,,,,,,,2138",0
1759848213.460431,"ECG,,,,,,,,,,2173",0
1759848213.461428,"ECG,,,,,,,,,,2362",0
1759848213.461428,"ECG,,,,,,,,,,2735",0
1759848213.4624298,"ECG,,,,,,,,,,2923",0
1759848213.4634283,"ECG,,,,,,,,,,2888",0
1759848213.4644303,"ECG,,,,,,,,,,2590",0
1759848213.4644303,"ECG,,,,,,,,,,2152",0
1759848213.465429,"ECG,,,,,,,,,,1774",0
1759848213.46943,"ECG,,,,,,,,,,2121",0
1759848213.46943,"ECG,,,,,,,,,,2152",0
1759848213.470432,"ECG,,,,,,,,,,2184",0
1759848213.4714332,"ECG,,,,,,,,,,2366",0
1759848213.4714332,"ECG,,,,,,,,,,2736",0
1759848213.47243,"ECG,,,,,,,,,,2924",0
1759848213.47243,"ECG,,,,,,,,,,2891",0
1759848213.4734292,"ECG,,,,,,,,,,2592",0
1759848213.4734292,"ECG,,,,,,,,,,2156",0
1759848213.4744287,"ECG,,,,,,,,,,1775",0
1759848213.4774292,"ECG,,,,,,,,,,2136",0
1759848213.478434,"ECG,,,,,,,,,,2170",0
1759848213.4794316,"ECG,,,,,,,,,,2201",0
1759848213.4794316,"ECG,,,,,,,,,,2381",0
1759848213.4804296,"ECG,,,,,,,,,,2759",0
1759848213.4804296,"ECG,,,,,,,,,,2936",0
1759848213.4814308,"ECG,,,,,,,,,,2894",0
1759848213.4814308,"ECG,,,,,,,,,,2600",0
1759848213.48243,"ECG,,,,,,,,,,2153",0
1759848213.48243,"ECG,,,,,,,,,,1771",0
1759848213.4864306,"ECG,,,,,,,,,,2125",0
1759848213.4874353,"ECG,,,,,,,,,,2155",0
1759848213.4874353,"ECG,,,,,,,,,,2186",0
1759848213.4884365,"ECG,,,,,,,,,,2378",0
1759848213.4894338,"ECG,,,,,,,,,,2749",0
1759848213.4894338,"ECG,,,,,,,,,,2936",0
1759848213.4904292,"ECG,,,,,,,,,,2894",0
1759848213.4904292,"ECG,,,,,,,,,,2600",0
1759848213.4914286,"ECG,,,,,,,,,,2155",0
1759848213.4924285,"ECG,,,,,,,,,,1768",0
1759848213.4964316,"ECG,,,,,,,,,,2139",0
1759848213.4964316,"ECG,,,,,,,,,,2171",0
1759848213.4974313,"ECG,,,,,,,,,,2204",0
1759848213.4974313,"ECG,,,,,,,,,,2395",0
1759848213.498431,"ECG,,,,,,,,,,2768",0
1759848213.498431,"ECG,,,,,,,,,,2953",0
1759848213.4994292,"ECG,,,,,,,,,,2906",0
1759848213.50043,"ECG,,,,,,,,,,2603",0
1759848213.50043,"ECG,,,,,,,,,,2160",0
1759848213.5014324,"ECG,,,,,,,,,,1773",0
1759848213.5054295,"ECG,,,,,,,,,,2137",0
1759848213.5064347,"ECG,,,,,,,,,,2168",0
1759848213.5064347,"ECG,,,,,,,,,,2199",0
1759848213.5074296,"ECG,,,,,,,,,,2391",0
1759848213.5084302,"ECG,,,,,,,,,,2762",0
1759848213.5084302,"ECG,,,,,,,,,,2941",0
1759848213.5094323,"ECG,,,,,,,,,,2904",0
1759848213.510433,"ECG,,,,,,,,,,2607",0
1759848213.5114357,"ECG,,,,,,,,,,2174",0
1759848213.5114357,"ECG,,,,,,,,,,1789",0
1759848213.5164402,"ECG,,,,,,,,,,2140",0
1759848213.5164402,"ECG,,,,,,,,,,2171",0
1759848213.5174332,"ECG,,,,,,,,,,2202",0
1759848213.5184338,"ECG,,,,,,,,,,2394",0
1759848213.5184338,"ECG,,,,,,,,,,2766",0
1759848213.519433,"ECG,,,,,,,,,,2958",0
1759848213.520434,"ECG,,,,,,,,,,2921",0
1759848213.520434,"ECG,,,,,,,,,,2618",0
1759848213.521431,"ECG,,,,,,,,,,2183",0
1759848213.5224328,"ECG,,,,,,,,,,1789",0
1759848213.5264316,"ECG,,,,,,,,,,2123",0
1759848213.5274315,"ECG,,,,,,,,,,2155",0
1759848213.5284317,"ECG,,,,,,,,,,2187",0
1759848213.5284317,"ECG,,,,,,,,,,2377",0
1759848213.5294306,"ECG,,,,,,,,,,2748",0
1759848213.5304315,"ECG,,,,,,,,,,2924",0
1759848213.5314355,"ECG,,,,,,,,,,2889",0
1759848213.5314355,"ECG,,,,,,,,,,2591",0
1759848213.532433,"ECG,,,,,,,,,,2168",0
1759848213.532433,"ECG,,,,,,,,,,1790",0
1759848213.5364316,"ECG,,,,,,,,,,2167",0
1759848213.5374432,"ECG,,,,,,,,,,2198",0
1759848213.5384333,"ECG,,,,,,,,,,2224",0
1759848213.5384333,"ECG,,,,,,,,,,2413",0
1759848213.5394297,"ECG,,,,,,,,,,2780",0
1759848213.5394297,"ECG,,,,,,,,,,2955",0
1759848213.5404286,"ECG,,,,,,,,,,2908",0
1759848213.5414302,"ECG,,,,,,,,,,2618",0
1759848213.5414302,"ECG,,,,,,,,,,2185",0
1759848213.5424287,"ECG,,,,,,,,,,1801",0
1759848213.5464334,"ECG,,,,,,,,,,2141",0
1759848213.5474312,"ECG,,,,,,,,,,2174",0
1759848213.5484304,"ECG,,,,,,,,,,2205",0
1759848213.5484304,"ECG,,,,,,,,,,2393",0
1759848213.5494301,"ECG,,,,,,,,,,2767",0
1759848213.550429,"ECG,,,,,,,,,,2957",0
1759848213.550429,"ECG,,,,,,,,,,2923",0
1759848213.5514328,"ECG,,,,,,,,,,2623",0
1759848213.5524318,"ECG,,,,,,,,,,2183",0
1759848213.5524318,"ECG,,,,,,,,,,1791",0
1759848213.556434,"ECG,,,,,,,,,,2136",0
1759848213.5574372,"ECG,,,,,,,,,,2168",0
1759848213.5584342,"ECG,,,,,,,,,,2199",0
1759848213.5584342,"ECG,,,,,,,,,,2379",0
1759848213.5594301,"ECG,,,,,,,,,,2760",0
1759848213.5604289,"ECG,,,,,,,,,,2944",0
1759848213.5604289,"ECG,,,,,,,,,,2921",0
1759848213.5614321,"ECG,,,,,,,,,,2623",0
1759848213.5624309,"ECG,,,,,,,,,,2186",0
1759848213.5624309,"ECG,,,,,,,,,,1790",0
1759848213.5664327,"ECG,,,,,,,,,,2140",0
1759848213.567432,"ECG,,,,,,,,,,2172",0
1759848213.567432,"ECG,,,,,,,,,,2203",0
1759848213.5684302,"ECG,,,,,,,,,,2393",0
1759848213.5684302,"ECG,,,,,,,,,,2767",0
1759848213.56943,"ECG,,,,,,,,,,2957",0
1759848213.56943,"ECG,,,,,,,,,,2935",0
1759848213.5704288,"ECG,,,,,,,,,,2635",0
1759848213.5714314,"ECG,,,,,,,,,,2189",0
1759848213.5714314,"ECG,,,,,,,,,,1791",0
1759848213.5754337,"ECG,,,,,,,,,,2150",0
1759848213.5764365,"ECG,,,,,,,,,,2174",0
1759848213.5764365,"ECG,,,,,,,,,,2205",0
1759848213.5774305,"ECG,,,,,,,,,,2395",0
1759848213.5784304,"ECG,,,,,,,,,,2775",0
1759848213.5794363,"ECG,,,,,,,,,,2956",0
1759848213.5804324,"ECG,,,,,,,,,,2922",0
1759848213.5804324,"ECG,,,,,,,,,,2621",0
1759848213.581429,"ECG,,,,,,,,,,2182",0
1759848213.581429,"ECG,,,,,,,,,,1797",0
1759848213.5854325,"ECG,,,,,,,,,,2151",0
1759848213.5864308,"ECG,,,,,,,,,,2183",0
1759848213.5874288,"ECG,,,,,,,,,,2205",0
1759848213.5874288,"ECG,,,,,,,,,,2398",0
1759848213.5884278,"ECG,,,,,,,,,,2776",0
1759848213.58943,"ECG,,,,,,,,,,2957",0
1759848213.58943,"ECG,,,,,,,,,,2921",0
1759848213.59043,"ECG,,,,,,,,,,2623",0
1759848213.59043,"ECG,,,,,,,,,,2188",0
1759848213.5914304,"ECG,,,,,,,,,,1800",0
1759848213.5954328,"ECG,,,,,,,,,,2153",0
1759848213.5964375,"ECG,,,,,,,,,,2184",0
1759848213.5964375,"ECG,,,,,,,,,,2207",0
1759848213.597432,"ECG,,,,,,,,,,2398",0
1759848213.5984297,"ECG,,,,,,,,,,2781",0
1759848213.5994332,"ECG,,,,,,,,,,2971",0
1759848213.5994332,"ECG,,,,,,,,,,2938",0
1759848213.6004333,"ECG,,,,,,,,,,2637",0
1759848213.6014316,"ECG,,,,,,,,,,2198",0
1759848213.6014316,"ECG,,,,,,,,,,1801",0
1759848213.6054306,"ECG,,,,,,,,,,2123",0
1759848213.6054306,"ECG,,,,,,,,,,2156",0
1759848213.6064308,"ECG,,,,,,,,,,2188",0
1759848213.6064308,"ECG,,,,,,,,,,2382",0
1759848213.607431,"ECG,,,,,,,,,,2766",0
1759848213.6084304,"ECG,,,,,,,,,,2968",0
1759848213.6084304,"ECG,,,,,,,,,,2937",0
1759848213.6094277,"ECG,,,,,,,,,,2639",0
1759848213.6094277,"ECG,,,,,,,,,,2204",0
1759848213.6104274,"ECG,,,,,,,,,,1817",0
1759848213.6134295,"ECG,,,,,,,,,,2137",0
1759848213.6144347,"ECG,,,,,,,,,,2169",0
1759848213.6144347,"ECG,,,,,,,,,,2199",0
1759848213.6154308,"ECG,,,,,,,,,,2390",0
1759848213.616431,"ECG,,,,,,,,,,2764",0
1759848213.6174297,"ECG,,,,,,,,,,2955",0
1759848213.6184278,"ECG,,,,,,,,,,2923",0
1759848213.6184278,"ECG,,,,,,,,,,2632",0
1759848213.6194293,"ECG,,,,,,,,,,2201",0
1759848213.6194293,"ECG,,,,,,,,,,1815",0
1759848213.6234293,"ECG,,,,,,,,,,2136",0
1759848213.6244304,"ECG,,,,,,,,,,2167",0
1759848213.6244304,"ECG,,,,,,,,,,2191",0
1759848213.6254292,"ECG,,,,,,,,,,2382",0
1759848213.6264303,"ECG,,,,,,,,,,2762",0
1759848213.6264303,"ECG,,,,,,,,,,2952",0
1759848213.6274297,"ECG,,,,,,,,,,2921",0
1759848213.6284282,"ECG,,,,,,,,,,2631",0
1759848213.6284282,"ECG,,,,,,,,,,2189",0
1759848213.6294332,"ECG,,,,,,,,,,1800",0
1759848213.6324294,"ECG,,,,,,,,,,2127",0
1759848213.6334298,"ECG,,,,,,,,,,2160",0
1759848213.6344333,"ECG,,,,,,,,,,2190",0
1759848213.63543,"ECG,,,,,,,,,,2382",0
1759848213.63543,"ECG,,,,,,,,,,2761",0
1759848213.6364295,"ECG,,,,,,,,,,2954",0
1759848213.6364295,"ECG,,,,,,,,,,2918",0
1759848213.6374292,"ECG,,,,,,,,,,2624",0
1759848213.6384282,"ECG,,,,,,,,,,2191",0
1759848213.6384282,"ECG,,,,,,,,,,1804",0
1759848213.6424303,"ECG,,,,,,,,,,2125",0
1759848213.6424303,"ECG,,,,,,,,,,2157",0
1759848213.6434338,"ECG,,,,,,,,,,2188",0
1759848213.644431,"ECG,,,,,,,,,,2380",0
1759848213.644431,"ECG,,,,,,,,,,2760",0
1759848213.6454306,"ECG,,,,,,,,,,2954",0
1759848213.646431,"ECG,,,,,,,,,,2926",0
1759848213.646431,"ECG,,,,,,,,,,2637",0
1759848213.6474304,"ECG,,,,,,,,,,2204",0
1759848213.6484294,"ECG,,,,,,,,,,1821",0
1759848213.6514294,"ECG,,,,,,,,,,2141",0
1759848213.652431,"ECG,,,,,,,,,,2172",0
1759848213.652431,"ECG,,,,,,,,,,2203",0
1759848213.6534276,"ECG,,,,,,,,,,2395",0
1759848213.6544297,"ECG,,,,,,,,,,2776",0
1759848213.6544297,"ECG,,,,,,,,,,2970",0
1759848213.6554286,"ECG,,,,,,,,,,2937",0
1759848213.6564298,"ECG,,,,,,,,,,2648",0
1759848213.6564298,"ECG,,,,,,,,,,2207",0
1759848213.6574278,"ECG,,,,,,,,,,1820",0
1759848213.6604292,"ECG,,,,,,,,,,2139",0
1759848213.6614354,"ECG,,,,,,,,,,2170",0
1759848213.662432,"ECG,,,,,,,,,,2199",0
1759848213.662432,"ECG,,,,,,,,,,2380",0
1759848213.663428,"ECG,,,,,,,,,,2761",0
1759848213.6644304,"ECG,,,,,,,,,,2951",0
1759848213.6644304,"ECG,,,,,,,,,,2921",0
1759848213.6654294,"ECG,,,,,,,,,,2636",0
1759848213.6654294,"ECG,,,,,,,,,,2204",0
