ESP32_Data,Manual
"25660000,ECG,,,,,,,,,2251",0
"25665236,IMU,-0.039,-0.109,0.866,2.087,1.113,3.130,89.812,-45.011,61.976",0
"25665921,ECG,,,,,,,,,2287",0
"25666236,ECG,,,,,,,,,2295",0
"25666392,ECG,,,,,,,,,2296",0
"25668001,ECG,,,,,,,,,2298",0
"25670003,ECG,,,,,,,,,2301",0
"25672003,ECG,,,,,,,,,2296",0
"25674003,ECG,,,,,,,,,2280",0
"25676004,ECG,,,,,,,,,2256",0
"25678000,ECG,,,,,,,,,2250",0
"25680000,ECG,,,,,,,,,2249",0
"25685234,IMU,-0.039,-0.109,0.874,1.948,1.322,2.852,89.811,-45.011,61.976",0
"25685917,ECG,,,,,,,,,2298",0
"25686237,ECG,,,,,,,,,2300",0
"25686391,ECG,,,,,,,,,2298",0
"25688001,ECG,,,,,,,,,2302",0
"25690001,ECG,,,,,,,,,2311",0
"25692001,ECG,,,,,,,,,2296",0
"25694002,ECG,,,,,,,,,2281",0
"25696002,ECG,,,,,,,,,2264",0
"25698002,ECG,,,,,,,,,2253",0
"25700003,ECG,,,,,,,,,2251",0
"25705244,IMU,-0.043,-0.109,0.866,1.809,0.974,2.922,89.812,-45.011,61.976",0
"25705946,ECG,,,,,,,,,2298",0
"25706264,ECG,,,,,,,,,2296",0
"25706426,ECG,,,,,,,,,2299",0
"25708003,ECG,,,,,,,,,2312",0
"25710003,ECG,,,,,,,,,2300",0
"25712003,ECG,,,,,,,,,2286",0
"25714004,ECG,,,,,,,,,2270",0
"25716002,ECG,,,,,,,,,2253",0
"25718002,ECG,,,,,,,,,2253",0
"25720002,ECG,,,,,,,,,2263",0
"25725237,IMU,-0.043,-0.105,0.870,2.017,0.974,3.339,89.812,-45.010,62.466",0
"25725938,ECG,,,,,,,,,2332",0
"25726262,ECG,,,,,,,,,2333",0
"25726423,ECG,,,,,,,,,2343",0
"25728002,ECG,,,,,,,,,2349",0
"25730000,ECG,,,,,,,,,2352",0
"25732000,ECG,,,,,,,,,2350",0
"25734001,ECG,,,,,,,,,2342",0
"25736001,ECG,,,,,,,,,2327",0
"25738001,ECG,,,,,,,,,2313",0
"25740001,ECG,,,,,,,,,2304",0
"25745248,IMU,-0.047,-0.109,0.874,1.878,0.904,3.200,89.811,-45.010,63.224",0
"25745931,ECG,,,,,,,,,2376",0
"25746239,ECG,,,,,,,,,2380",0
"25746404,ECG,,,,,,,,,2380",0
"25748001,ECG,,,,,,,,,2397",0
"25750001,ECG,,,,,,,,,2410",0
"25752001,ECG,,,,,,,,,2429",0
"25754001,ECG,,,,,,,,,2427",0
"25756002,ECG,,,,,,,,,2423",0
"25758002,ECG,,,,,,,,,2412",0
"25760002,ECG,,,,,,,,,2408",0
"25765256,IMU,-0.047,-0.109,0.874,1.809,0.904,3.130,89.811,-45.010,62.198",0
"25765957,ECG,,,,,,,,,2443",0
"25766273,ECG,,,,,,,,,2445",0
"25766437,ECG,,,,,,,,,2444",0
"25768002,ECG,,,,,,,,,2460",0
"25770000,ECG,,,,,,,,,2475",0
"25772000,ECG,,,,,,,,,2475",0
"25774001,ECG,,,,,,,,,2458",0
"25776003,ECG,,,,,,,,,2431",0
"25778003,ECG,,,,,,,,,2412",0
"25785086,IMU,-0.043,-0.105,0.874,1.739,0.348,3.270,89.811,-45.010,63.439",0
"25785778,ECG,,,,,,,,,2410",0
"25786102,ECG,,,,,,,,,2412",0
"25786257,ECG,,,,,,,,,2411",0
"25786430,ECG,,,,,,,,,2411",0
"25788003,ECG,,,,,,,,,2413",0
"25790001,ECG,,,,,,,,,2412",0
"25792002,ECG,,,,,,,,,2399",0
"25794003,ECG,,,,,,,,,2378",0
"25796000,ECG,,,,,,,,,2349",0
"25798000,ECG,,,,,,,,,2329",0
"25800000,ECG,,,,,,,,,2313",0
"25805242,IMU,-0.047,-0.109,0.874,1.670,0.348,3.061,89.811,-45.010,63.593",0
"25805942,ECG,,,,,,,,,2332",0
"25806265,ECG,,,,,,,,,2332",0
"25806430,ECG,,,,,,,,,2332",0
"25808001,ECG,,,,,,,,,2333",0
"25810001,ECG,,,,,,,,,2327",0
"25812001,ECG,,,,,,,,,2304",0
"25814002,ECG,,,,,,,,,2282",0
"25816002,ECG,,,,,,,,,2254",0
"25818002,ECG,,,,,,,,,2237",0
"25825086,IMU,-0.043,-0.105,0.870,1.878,0.626,2.922,89.812,-45.010,63.285",0
"25825787,ECG,,,,,,,,,2283",0
"25826125,ECG,,,,,,,,,2284",0
"25826291,ECG,,,,,,,,,2284",0
"25826456,ECG,,,,,,,,,2285",0
"25828003,ECG,,,,,,,,,2298",0
"25830001,ECG,,,,,,,,,2300",0
"25832002,ECG,,,,,,,,,2297",0
"25834003,ECG,,,,,,,,,2283",0
"25836001,ECG,,,,,,,,,2268",0
"25838003,ECG,,,,,,,,,2263",0
"25840000,ECG,,,,,,,,,2264",0
"25845242,IMU,-0.043,-0.105,0.870,1.809,0.626,2.783,89.812,-45.010,63.285",0
"25845943,ECG,,,,,,,,,2298",0
"25846263,ECG,,,,,,,,,2297",0
"25846436,ECG,,,,,,,,,2299",0
"25848002,ECG,,,,,,,,,2303",0
"25850003,ECG,,,,,,,,,2312",0
"25852000,ECG,,,,,,,,,2302",0
"25854002,ECG,,,,,,,,,2285",0
"25856003,ECG,,,,,,,,,2269",0
"25858000,ECG,,,,,,,,,2253",0
"25860000,ECG,,,,,,,,,2251",0
"25865239,IMU,-0.043,-0.105,0.870,2.296,0.904,2.922,89.812,-45.010,63.285",0
"25865937,ECG,,,,,,,,,2327",0
"25866264,ECG,,,,,,,,,2330",0
"25866437,ECG,,,,,,,,,2332",0
"25868003,ECG,,,,,,,,,2362",0
"25870003,ECG,,,,,,,,,2396",0
"25872003,ECG,,,,,,,,,2415",0
"25874000,ECG,,,,,,,,,2429",0
"25876001,ECG,,,,,,,,,2445",0
"25878001,ECG,,,,,,,,,2475",0
"25880001,ECG,,,,,,,,,2495",0
"25885239,IMU,-0.043,-0.105,0.870,1.948,0.835,2.852,89.812,-45.010,63.285",0
"25885929,ECG,,,,,,,,,2524",0
"25886262,ECG,,,,,,,,,2522",0
"25886428,ECG,,,,,,,,,2520",0
"25888002,ECG,,,,,,,,,2478",0
"25890004,ECG,,,,,,,,,2410",0
"25892004,ECG,,,,,,,,,2299",0
"25894002,ECG,,,,,,,,,2174",0
"25896002,ECG,,,,,,,,,2028",0
"25898002,ECG,,,,,,,,,1898",0
"25900003,ECG,,,,,,,,,1800",0
"25905239,IMU,-0.043,-0.105,0.874,1.391,0.626,3.061,89.811,-45.010,63.285",0
"25905942,ECG,,,,,,,,,1760",0
"25906261,ECG,,,,,,,,,1770",0
"25906433,ECG,,,,,,,,,1773",0
"25908000,ECG,,,,,,,,,1831",0
"25910000,ECG,,,,,,,,,1917",0
"25912000,ECG,,,,,,,,,2025",0
"25914001,ECG,,,,,,,,,2125",0
"25916001,ECG,,,,,,,,,2216",0
"25918001,ECG,,,,,,,,,2269",0
"25920002,ECG,,,,,,,,,2297",0
"25925241,IMU,-0.047,-0.105,0.874,1.391,0.487,3.409,89.811,-45.010,62.111",0
"25925930,ECG,,,,,,,,,2351",0
"25926264,ECG,,,,,,,,,2360",0
"25926430,ECG,,,,,,,,,2362",0
"25928001,ECG,,,,,,,,,2396",0
"25930003,ECG,,,,,,,,,2431",0
"25932003,ECG,,,,,,,,,2456",0
"25934004,ECG,,,,,,,,,2446",0
"25936000,ECG,,,,,,,,,2428",0
"25938000,ECG,,,,,,,,,2414",0
"25940002,ECG,,,,,,,,,2396",0
"25945239,IMU,-0.043,-0.109,0.866,2.574,1.739,3.270,89.812,-45.011,63.038",0
"25945943,ECG,,,,,,,,,2379",0
"25946263,ECG,,,,,,,,,2380",0
"25946416,ECG,,,,,,,,,2380",0
"25948002,ECG,,,,,,,,,2393",0
"25950002,ECG,,,,,,,,,2393",0
"25952003,ECG,,,,,,,,,2392",0
"25954001,ECG,,,,,,,,,2382",0
"25956002,ECG,,,,,,,,,2375",0
"25958004,ECG,,,,,,,,,2364",0
"25965088,IMU,-0.047,-0.109,0.870,0.557,4557.913,2.574,89.812,-45.010,63.071",0
"25965766,ECG,,,,,,,,,2397",0
"25966089,ECG,,,,,,,,,2399",0
"25966245,ECG,,,,,,,,,2399",0
"25966393,ECG,,,,,,,,,2409",0
"25968002,ECG,,,,,,,,,2413",0
"25970002,ECG,,,,,,,,,2413",0
"25972003,ECG,,,,,,,,,2410",0
"25974003,ECG,,,,,,,,,2393",0
"25976003,ECG,,,,,,,,,2376",0
"25978003,ECG,,,,,,,,,2363",0
"25985086,IMU,-0.043,-0.109,0.874,0.974,1.183,2.991,89.811,-45.011,62.447",0
"25985772,ECG,,,,,,,,,2395",0
"25986107,ECG,,,,,,,,,2396",0
"25986262,ECG,,,,,,,,,2397",0
"25986422,ECG,,,,,,,,,2398",0
"25988003,ECG,,,,,,,,,2411",0
"25990003,ECG,,,,,,,,,2415",0
"25992003,ECG,,,,,,,,,2411",0
"25994003,ECG,,,,,,,,,2396",0
"25996004,ECG,,,,,,,,,2379",0
"25998004,ECG,,,,,,,,,2364",0
"26000002,ECG,,,,,,,,,2362",0
