ESP32_Data,Manual
"88842000,ECG,,,,,,,,,2287",0
"88844003,ECG,,,,,,,,,2285",0
"88846003,ECG,,,,,,,,,2288",0
"88848004,ECG,,,,,,,,,2286",0
"88854069,IMU,0.998,0.020,0.090,0.696,0.417,1.530,12.266,-84.753,34.140",0
"88854752,ECG,,,,,,,,,2282",0
"88855086,ECG,,,,,,,,,2282",0
"88855252,ECG,,,,,,,,,2283",0
"88856002,ECG,,,,,,,,,2286",0
"88858003,ECG,,,,,,,,,2300",0
"88860003,ECG,,,,,,,,,2317",0
"88862000,ECG,,,,,,,,,2334",0
"88864001,ECG,,,,,,,,,2361",0
"88866002,ECG,,,,,,,,,2379",0
"88868002,ECG,,,,,,,,,2396",0
"88874069,IMU,1.002,0.020,0.086,0.487,4558.609,1.600,12.805,-84.989,34.140",0
"88874769,ECG,,,,,,,,,2424",0
"88875093,ECG,,,,,,,,,2425",0
"88875254,ECG,,,,,,,,,2425",0
"88876004,ECG,,,,,,,,,2424",0
"88878000,ECG,,,,,,,,,2415",0
"88880000,ECG,,,,,,,,,2395",0
"88882000,ECG,,,,,,,,,2351",0
"88884000,ECG,,,,,,,,,2294",0
"88886001,ECG,,,,,,,,,2207",0
"88888001,ECG,,,,,,,,,2107",0
"88894068,IMU,1.006,0.016,0.101,1.809,4557.356,1.530,8.747,-84.184,34.140",0
"88894750,ECG,,,,,,,,,1782",0
"88895070,ECG,,,,,,,,,1772",0
"88895216,ECG,,,,,,,,,1770",0
"88896002,ECG,,,,,,,,,1744",0
"88898004,ECG,,,,,,,,,1708",0
"88900000,ECG,,,,,,,,,1677",0
"88902000,ECG,,,,,,,,,1656",0
"88904000,ECG,,,,,,,,,1647",0
"88906000,ECG,,,,,,,,,1674",0
"88908001,ECG,,,,,,,,,1723",0
"88914066,IMU,0.998,0.012,0.101,0.557,4555.270,1.670,6.582,-84.169,34.140",0
"88914760,ECG,,,,,,,,,1931",0
"88915076,ECG,,,,,,,,,1936",0
"88915247,ECG,,,,,,,,,1945",0
"88916003,ECG,,,,,,,,,1968",0
"88918003,ECG,,,,,,,,,2043",0
"88920004,ECG,,,,,,,,,2120",0
"88922001,ECG,,,,,,,,,2190",0
"88924002,ECG,,,,,,,,,2264",0
"88926002,ECG,,,,,,,,,2296",0
"88928003,ECG,,,,,,,,,2314",0
"88934068,IMU,1.002,0.008,0.105,3.965,4557.496,1.739,4.237,-83.992,34.518",0
"88934754,ECG,,,,,,,,,2249",0
"88935075,ECG,,,,,,,,,2248",0
"88935244,ECG,,,,,,,,,2247",0
"88936002,ECG,,,,,,,,,2236",0
"88938003,ECG,,,,,,,,,2230",0
"88940003,ECG,,,,,,,,,2223",0
"88942004,ECG,,,,,,,,,2232",0
"88944003,ECG,,,,,,,,,2237",0
"88946004,ECG,,,,,,,,,2238",0
"88948000,ECG,,,,,,,,,2237",0
"88954067,IMU,1.006,0.020,0.097,5.078,4555.965,1.391,11.311,-84.363,34.276",0
"88954759,ECG,,,,,,,,,2171",0
"88955079,ECG,,,,,,,,,2171",0
"88955239,ECG,,,,,,,,,2170",0
"88956004,ECG,,,,,,,,,2154",0
"88958001,ECG,,,,,,,,,2110",0
"88960001,ECG,,,,,,,,,2058",0
"88962001,ECG,,,,,,,,,1996",0
"88964001,ECG,,,,,,,,,1950",0
"88966002,ECG,,,,,,,,,1913",0
"88968000,ECG,,,,,,,,,1895",0
"88974066,IMU,1.002,0.027,0.101,0.487,4548.661,0.626,15.070,-84.025,34.496",0
"88974767,ECG,,,,,,,,,1949",0
"88975097,ECG,,,,,,,,,1960",0
"88975257,ECG,,,,,,,,,1962",0
"88976000,ECG,,,,,,,,,1977",0
"88978000,ECG,,,,,,,,,2025",0
"88980000,ECG,,,,,,,,,2073",0
"88982002,ECG,,,,,,,,,2119",0
"88984002,ECG,,,,,,,,,2143",0
"88986002,ECG,,,,,,,,,2170",0
"88988003,ECG,,,,,,,,,2185",0
"88994069,IMU,1.014,0.016,0.133,0.974,4551.861,1.391,6.710,-82.505,34.393",0
"88994769,ECG,,,,,,,,,2207",0
"88995093,ECG,,,,,,,,,2214",0
"88995260,ECG,,,,,,,,,2215",0
"88996002,ECG,,,,,,,,,2208",0
"88998003,ECG,,,,,,,,,2217",0
"89000002,ECG,,,,,,,,,2220",0
"89002003,ECG,,,,,,,,,2231",0
"89004003,ECG,,,,,,,,,2237",0
"89006003,ECG,,,,,,,,,2248",0
"89008003,ECG,,,,,,,,,2252",0
"89014070,IMU,1.014,0.031,0.101,1.948,4555.130,2.017,17.104,-84.033,34.340",0
"89014778,ECG,,,,,,,,,2255",0
"89015095,ECG,,,,,,,,,2254",0
"89015263,ECG,,,,,,,,,2263",0
