ESP32_Data,Manual
"38478003,ECG,,,,,,,,,2456",0
"38480002,ECG,,,,,,,,,2428",0
"38482002,ECG,,,,,,,,,2409",0
"38484002,ECG,,,,,,,,,2383",0
"38489254,IMU,1.006,0.051,0.062,4.383,8.070,2.643,39.097,-85.438,33.178",0
"38489934,ECG,,,,,,,,,2331",0
"38490261,ECG,,,,,,,,,2329",0
"38490416,ECG,,,,,,,,,2328",0
"38492002,ECG,,,,,,,,,2315",0
"38494002,ECG,,,,,,,,,2300",0
"38496002,ECG,,,,,,,,,2283",0
"38498002,ECG,,,,,,,,,2267",0
"38500003,ECG,,,,,,,,,2252",0
"38502003,ECG,,,,,,,,,2239",0
"38504001,ECG,,,,,,,,,2234",0
"38509252,IMU,1.014,0.055,0.043,4.522,8.070,2.574,51.847,-86.089,33.178",0
"38509923,ECG,,,,,,,,,2207",0
"38510251,ECG,,,,,,,,,2208",0
"38510413,ECG,,,,,,,,,2215",0
"38512001,ECG,,,,,,,,,2205",0
"38514001,ECG,,,,,,,,,2202",0
"38516002,ECG,,,,,,,,,2201",0
"38518000,ECG,,,,,,,,,2191",0
"38520000,ECG,,,,,,,,,2201",0
"38522000,ECG,,,,,,,,,2199",0
"38524001,ECG,,,,,,,,,2192",0
"38529256,IMU,1.010,0.051,0.039,4.591,5.078,2.922,52.435,-86.383,33.178",0
"38529935,ECG,,,,,,,,,2187",0
"38530274,ECG,,,,,,,,,2187",0
"38530420,ECG,,,,,,,,,2186",0
"38532003,ECG,,,,,,,,,2184",0
"38534003,ECG,,,,,,,,,2184",0
"38536003,ECG,,,,,,,,,2183",0
"38538004,ECG,,,,,,,,,2186",0
"38540000,ECG,,,,,,,,,2185",0
"38542000,ECG,,,,,,,,,2189",0
"38544002,ECG,,,,,,,,,2199",0
"38549251,IMU,1.014,0.039,0.051,2.574,3.617,3.965,37.571,-86.397,33.178",0
"38549932,ECG,,,,,,,,,2204",0
"38550260,ECG,,,,,,,,,2204",0
"38550406,ECG,,,,,,,,,2204",0
"38552003,ECG,,,,,,,,,2204",0
"38554000,ECG,,,,,,,,,2206",0
"38556000,ECG,,,,,,,,,2207",0
"38558001,ECG,,,,,,,,,2216",0
"38560001,ECG,,,,,,,,,2219",0
"38562001,ECG,,,,,,,,,2220",0
"38569060,IMU,1.006,0.031,0.062,1.739,2.087,3.617,26.567,-86.040,32.884",0
"38569743,ECG,,,,,,,,,2221",0
"38570073,ECG,,,,,,,,,2221",0
"38570233,ECG,,,,,,,,,2220",0
"38570393,ECG,,,,,,,,,2220",0
"38572002,ECG,,,,,,,,,2224",0
"38574003,ECG,,,,,,,,,2223",0
"38576003,ECG,,,,,,,,,2232",0
"38578001,ECG,,,,,,,,,2235",0
"38580001,ECG,,,,,,,,,2237",0
"38582002,ECG,,,,,,,,,2239",0
"38584002,ECG,,,,,,,,,2238",0
"38589241,IMU,0.998,0.047,0.094,4.591,0.209,3.130,26.567,-84.069,32.720",0
"38589915,ECG,,,,,,,,,2251",0
"38590254,ECG,,,,,,,,,2250",0
"38590405,ECG,,,,,,,,,2253",0
"38592000,ECG,,,,,,,,,2252",0
"38594001,ECG,,,,,,,,,2251",0
"38596001,ECG,,,,,,,,,2254",0
"38598001,ECG,,,,,,,,,2263",0
"38600002,ECG,,,,,,,,,2263",0
"38602002,ECG,,,,,,,,,2266",0
"38604003,ECG,,,,,,,,,2266",0
"38609263,IMU,1.014,0.047,0.074,2.783,4.313,2.713,35.840,-85.087,33.019",0
"38609947,ECG,,,,,,,,,2269",0
"38610276,ECG,,,,,,,,,2270",0
"38610436,ECG,,,,,,,,,2270",0
"38612000,ECG,,,,,,,,,2271",0
"38614000,ECG,,,,,,,,,2280",0
"38616000,ECG,,,,,,,,,2284",0
"38618001,ECG,,,,,,,,,2281",0
"38620001,ECG,,,,,,,,,2279",0
"38622001,ECG,,,,,,,,,2271",0
"38629073,IMU,1.002,0.039,0.090,3.130,5.287,2.713,24.625,-84.141,33.049",0
"38629761,ECG,,,,,,,,,2268",0
"38630081,ECG,,,,,,,,,2267",0
"38630252,ECG,,,,,,,,,2267",0
"38630405,ECG,,,,,,,,,2269",0
"38632001,ECG,,,,,,,,,2267",0
"38634002,ECG,,,,,,,,,2270",0
"38636002,ECG,,,,,,,,,2268",0
"38638000,ECG,,,,,,,,,2269",0
"38640001,ECG,,,,,,,,,2270",0
"38642001,ECG,,,,,,,,,2268",0
"38644001,ECG,,,,,,,,,2269",0
"38649265,IMU,1.002,0.047,0.090,2.435,7.513,3.061,25.643,-83.918,33.139",0
"38649938,ECG,,,,,,,,,2266",0
"38650269,ECG,,,,,,,,,2267",0
"38650429,ECG,,,,,,,,,2266",0
"38652000,ECG,,,,,,,,,2265",0
"38654000,ECG,,,,,,,,,2263",0
"38656001,ECG,,,,,,,,,2264",0
"38658001,ECG,,,,,,,,,2263",0
"38660001,ECG,,,,,,,,,2263",0
"38662002,ECG,,,,,,,,,2264",0
"38664003,ECG,,,,,,,,,2254",0
"38669263,IMU,1.014,0.051,0.086,1.948,5.496,2.574,32.278,-85.066,33.139",0
"38669940,ECG,,,,,,,,,2253",0
"38670275,ECG,,,,,,,,,2254",0
"38670444,ECG,,,,,,,,,2254",0
"38672003,ECG,,,,,,,,,2255",0
"38674003,ECG,,,,,,,,,2263",0
"38676000,ECG,,,,,,,,,2255",0
"38678001,ECG,,,,,,,,,2254",0
"38680001,ECG,,,,,,,,,2253",0
"38682001,ECG,,,,,,,,,2251",0
"38689074,IMU,1.006,0.043,0.070,2.017,1.739,2.087,31.432,-85.332,33.139",0
"38689759,ECG,,,,,,,,,2264",0
"38690077,ECG,,,,,,,,,2264",0
"38690245,ECG,,,,,,,,,2264",0
"38690406,ECG,,,,,,,,,2264",0
"38692002,ECG,,,,,,,,,2264",0
"38694003,ECG,,,,,,,,,2264",0
"38696003,ECG,,,,,,,,,2264",0
"38698000,ECG,,,,,,,,,2263",0
"38700001,ECG,,,,,,,,,2256",0
"38702001,ECG,,,,,,,,,2255",0
"38704001,ECG,,,,,,,,,2254",0
"38709240,IMU,1.002,0.043,0.078,2.504,1.670,2.574,26.567,-85.053,33.139",0
"38709915,ECG,,,,,,,,,2253",0
"38710244,ECG,,,,,,,,,2252",0
"38710406,ECG,,,,,,,,,2253",0
"38712000,ECG,,,,,,,,,2252",0
"38714000,ECG,,,,,,,,,2253",0
"38716001,ECG,,,,,,,,,2252",0
"38718001,ECG,,,,,,,,,2255",0
