ESP32_Data,Manual
"1905237,IMU,0.975,0.008,0.246,0.557,2.226,3.617,1.790,-75.694,54.160",0
"1905914,ECG,,,,,,,,,2412",0
"1906228,ECG,,,,,,,,,2412",0
"1906373,ECG,,,,,,,,,2412",0
"1908003,ECG,,,,,,,,,2412",0
"1910003,ECG,,,,,,,,,2413",0
"1912001,ECG,,,,,,,,,2415",0
"1914001,ECG,,,,,,,,,2424",0
"1916000,ECG,,,,,,,,,2424",0
"1918000,ECG,,,,,,,,,2415",0
"1920000,ECG,,,,,,,,,2407",0
"1925237,IMU,0.967,0.004,0.250,1.461,1.530,3.270,0.881,-75.317,54.160",0
"1925904,ECG,,,,,,,,,2380",0
"1926216,ECG,,,,,,,,,2378",0
"1926362,ECG,,,,,,,,,2379",0
"1928000,ECG,,,,,,,,,2376",0
"1930000,ECG,,,,,,,,,2380",0
"1932000,ECG,,,,,,,,,2380",0
"1934000,ECG,,,,,,,,,2380",0
"1936004,ECG,,,,,,,,,2379",0
"1938004,ECG,,,,,,,,,2378",0
"1945076,IMU,0.967,0.008,0.250,2.296,0.487,3.478,1.736,-74.981,54.160",0
"1945719,ECG,,,,,,,,,2344",0
"1946055,ECG,,,,,,,,,2331",0
"1946216,ECG,,,,,,,,,2342",0
"1946377,ECG,,,,,,,,,2333",0
"1948003,ECG,,,,,,,,,2346",0
"1950004,ECG,,,,,,,,,2351",0
"1952003,ECG,,,,,,,,,2351",0
"1954003,ECG,,,,,,,,,2360",0
"1956003,ECG,,,,,,,,,2349",0
"1958003,ECG,,,,,,,,,2343",0
"1960000,ECG,,,,,,,,,2318",0
"1965241,IMU,0.959,0.004,0.261,2.504,4558.609,3.478,1.710,-74.764,53.995",0
"1965913,ECG,,,,,,,,,2268",0
"1966230,ECG,,,,,,,,,2268",0
"1966376,ECG,,,,,,,,,2266",0
"1968002,ECG,,,,,,,,,2263",0
"1970001,ECG,,,,,,,,,2254",0
"1972001,ECG,,,,,,,,,2252",0
"1974003,ECG,,,,,,,,,2253",0
"1976003,ECG,,,,,,,,,2250",0
"1978003,ECG,,,,,,,,,2237",0
"1980002,ECG,,,,,,,,,2222",0
"1985239,IMU,0.956,0.004,0.261,2.852,4558.609,3.200,0.830,-74.275,54.003",0
"1985924,ECG,,,,,,,,,2206",0
"1986236,ECG,,,,,,,,,2205",0
"1986382,ECG,,,,,,,,,2216",0
"1988002,ECG,,,,,,,,,2217",0
"1990002,ECG,,,,,,,,,2235",0
"1992002,ECG,,,,,,,,,2252",0
"1994002,ECG,,,,,,,,,2271",0
"1996001,ECG,,,,,,,,,2286",0
"1998001,ECG,,,,,,,,,2296",0
"2000001,ECG,,,,,,,,,2286",0
"2005238,IMU,0.956,0.004,0.261,2.713,0.348,3.687,0.855,-74.768,54.119",0
"2010809,ECG,,,,,,,,,2316",0
"2011123,ECG,,,,,,,,,2315",0
"2011275,ECG,,,,,,,,,2314",0
"2011435,ECG,,,,,,,,,2316",0
"2011596,ECG,,,,,,,,,2317",0
"2012001,ECG,,,,,,,,,2319",0
"2014001,ECG,,,,,,,,,2329",0
"2016001,ECG,,,,,,,,,2328",0
"2018001,ECG,,,,,,,,,2318",0
"2020000,ECG,,,,,,,,,2312",0
