ESP32_Data,Manual
"45336480,ECG,,,,,,,,,2426",0
"45338001,ECG,,,,,,,,,2431",0
"45340001,ECG,,,,,,,,,2431",0
"45342002,ECG,,,,,,,,,2427",0
"45344002,ECG,,,,,,,,,2412",0
"45346002,ECG,,,,,,,,,2398",0
"45348003,ECG,,,,,,,,,2394",0
"45350003,ECG,,,,,,,,,2394",0
"45355232,IMU,-0.090,-0.105,0.846,2.643,7.026,2.852,89.817,-45.005,77.165",0
"45355922,ECG,,,,,,,,,2439",0
"45356236,ECG,,,,,,,,,2440",0
"45356402,ECG,,,,,,,,,2442",0
"45358003,ECG,,,,,,,,,2447",0
"45360003,ECG,,,,,,,,,2447",0
"45362003,ECG,,,,,,,,,2447",0
"45364004,ECG,,,,,,,,,2431",0
"45366000,ECG,,,,,,,,,2415",0
"45368000,ECG,,,,,,,,,2411",0
"45370001,ECG,,,,,,,,,2412",0
"45375238,IMU,-0.090,-0.109,0.862,3.896,8.139,2.365,89.813,-45.005,76.064",0
"45375918,ECG,,,,,,,,,2474",0
"45376237,ECG,,,,,,,,,2474",0
"45376394,ECG,,,,,,,,,2476",0
"45378002,ECG,,,,,,,,,2491",0
"45380003,ECG,,,,,,,,,2494",0
"45382004,ECG,,,,,,,,,2490",0
"45384000,ECG,,,,,,,,,2474",0
"45386000,ECG,,,,,,,,,2455",0
"45388002,ECG,,,,,,,,,2441",0
"45390003,ECG,,,,,,,,,2430",0
"45395235,IMU,-0.101,-0.113,0.874,3.339,7.513,2.783,89.811,-45.004,76.720",0
"45395920,ECG,,,,,,,,,2463",0
"45396235,ECG,,,,,,,,,2471",0
"45396381,ECG,,,,,,,,,2464",0
"45398003,ECG,,,,,,,,,2478",0
"45400000,ECG,,,,,,,,,2488",0
"45402002,ECG,,,,,,,,,2479",0
"45404002,ECG,,,,,,,,,2472",0
"45406003,ECG,,,,,,,,,2459",0
"45408000,ECG,,,,,,,,,2446",0
"45410000,ECG,,,,,,,,,2446",0
"45415230,IMU,-0.097,-0.101,0.870,2.574,8.070,3.339,89.812,-45.004,76.586",0
"45415911,ECG,,,,,,,,,2494",0
"45416230,ECG,,,,,,,,,2494",0
"45416376,ECG,,,,,,,,,2495",0
"45418002,ECG,,,,,,,,,2508",0
"45420004,ECG,,,,,,,,,2522",0
"45422000,ECG,,,,,,,,,2519",0
"45424000,ECG,,,,,,,,,2538",0
"45426000,ECG,,,,,,,,,2494",0
"45428001,ECG,,,,,,,,,2493",0
"45430001,ECG,,,,,,,,,2496",0
"45435231,IMU,-0.097,-0.105,0.866,2.365,8.278,3.409,89.812,-45.004,76.586",0
"45435926,ECG,,,,,,,,,2571",0
"45436244,ECG,,,,,,,,,2572",0
"45436401,ECG,,,,,,,,,2572",0
