ESP32_Data,Manual
"98859250,IMU,0.959,0.055,0.277,2.296,2.991,4.730,11.155,-73.613,36.916",0
"98859945,ECG,,,,,,,,,2455",0
"98860273,ECG,,,,,,,,,2448",0
"98860434,ECG,,,,,,,,,2455",0
"98862001,ECG,,,,,,,,,2457",0
"98864003,ECG,,,,,,,,,2459",0
"98866003,ECG,,,,,,,,,2462",0
"98868004,ECG,,,,,,,,,2472",0
"98870004,ECG,,,,,,,,,2478",0
"98872000,ECG,,,,,,,,,2489",0
"98874000,ECG,,,,,,,,,2488",0
"98879249,IMU,0.959,0.047,0.261,2.504,4.522,3.687,10.155,-74.539,36.916",0
"98879933,ECG,,,,,,,,,2477",0
"98880269,ECG,,,,,,,,,2476",0
"98880420,ECG,,,,,,,,,2477",0
"98882002,ECG,,,,,,,,,2476",0
"98884003,ECG,,,,,,,,,2476",0
"98886003,ECG,,,,,,,,,2478",0
"98888003,ECG,,,,,,,,,2488",0
"98890003,ECG,,,,,,,,,2489",0
"98892003,ECG,,,,,,,,,2493",0
"98899068,IMU,0.952,0.043,0.285,1.252,0.974,2.991,8.570,-73.172,36.916",0
"98899746,ECG,,,,,,,,,2552",0
"98900070,ECG,,,,,,,,,2553",0
"98900230,ECG,,,,,,,,,2553",0
"98900384,ECG,,,,,,,,,2554",0
"98902004,ECG,,,,,,,,,2569",0
"98904000,ECG,,,,,,,,,2585",0
"98906000,ECG,,,,,,,,,2600",0
"98908000,ECG,,,,,,,,,2617",0
"98910003,ECG,,,,,,,,,2624",0
"98912003,ECG,,,,,,,,,2639",0
"98919067,IMU,0.975,0.043,0.296,1.809,4.591,4.313,8.236,-72.930,36.916",0
"98919741,ECG,,,,,,,,,2745",0
"98920050,ECG,,,,,,,,,2745",0
"98920207,ECG,,,,,,,,,2746",0
"98920369,ECG,,,,,,,,,2746",0
"98922001,ECG,,,,,,,,,2759",0
"98924000,ECG,,,,,,,,,2761",0
"98926000,ECG,,,,,,,,,2764",0
"98928000,ECG,,,,,,,,,2775",0
"98930000,ECG,,,,,,,,,2778",0
"98932001,ECG,,,,,,,,,2781",0
"98934002,ECG,,,,,,,,,2781",0
"98939241,IMU,0.952,0.062,0.257,2.504,5.357,4.800,13.628,-74.452,36.916",0
"98939908,ECG,,,,,,,,,2792",0
"98940219,ECG,,,,,,,,,2783",0
"98940378,ECG,,,,,,,,,2783",0
"98942002,ECG,,,,,,,,,2792",0
"98944003,ECG,,,,,,,,,2795",0
"98946003,ECG,,,,,,,,,2794",0
"98948000,ECG,,,,,,,,,2794",0
"98950000,ECG,,,,,,,,,2784",0
"98952000,ECG,,,,,,,,,2779",0
"98954000,ECG,,,,,,,,,2776",0
"98959244,IMU,0.948,0.058,0.254,2.922,6.609,4.313,12.996,-74.655,36.848",0
"98959913,ECG,,,,,,,,,2743",0
"98960229,ECG,,,,,,,,,2743",0
"98960386,ECG,,,,,,,,,2743",0
"98962001,ECG,,,,,,,,,2732",0
"98964003,ECG,,,,,,,,,2727",0
"98966004,ECG,,,,,,,,,2711",0
"98968004,ECG,,,,,,,,,2696",0
"98970000,ECG,,,,,,,,,2683",0
"98972000,ECG,,,,,,,,,2671",0
