Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
17520,0.976,0.092,0.196,-0.35,1.39,3.48,-76.487,24.364,37.829,0,350
17541,0.972,0.092,0.232,-2.78,3.9,2.71,-75.853,20.774,37.829,0,311
17562,0.976,0.092,0.244,-2.64,3.27,3.41,-75.841,24.059,37.829,0,288
17583,0.972,0.1,0.24,1.11,1.53,3.55,-75.03,22.622,37.829,0,276
17603,0.972,0.084,0.236,1.6,0.35,2.3,-75.554,19.594,37.829,0,284
17625,0.972,0.088,0.228,0.35,1.11,2.5,-75.892,21.106,37.809,0,392
17645,0.972,0.092,0.228,0.28,2.3,2.64,-75.811,21.976,37.885,0,456
17667,0.968,0.084,0.232,0.97,2.3,2.99,-75.706,19.905,37.886,0,505
17687,0.972,0.084,0.224,1.11,2.09,2.71,-76.068,20.558,37.816,0,502
17708,0.972,0.092,0.232,0.42,2.3,2.5,-75.375,22.137,38.011,0,383
17729,0.972,0.096,0.236,0.21,2.99,2.57,-75.67,22.835,38.011,0,291
17750,0.972,0.096,0.248,-0.21,2.64,2.64,-74.704,21.163,38.011,0,242
17770,0.976,0.092,0.22,0.9,4.03,2.02,-76.276,22.695,38.011,0,226
17792,0.972,0.104,0.252,0.21,2.92,2.71,-74.338,22.428,38.011,0,216
17812,0.968,0.072,0.236,0.83,2.16,2.37,-75.706,16.967,37.851,0,332
17833,0.964,0.088,0.232,-0.97,1.95,2.3,-75.571,20.774,37.746,0,377
17854,0.964,0.084,0.24,-0.77,2.57,2.99,-75.283,21.299,37.836,0,410
17874,0.964,0.092,0.236,-0.7,2.57,3.13,-74.601,20.355,37.849,1,415
17896,0.968,0.092,0.244,-0.63,2.71,2.92,-74.84,18.436,37.753,1,355
17916,0.968,0.088,0.244,-2.5,2.85,2.5,-75.005,19.834,37.746,1,308
17937,0.964,0.088,0.236,-0.35,2.09,3.06,-75.363,20.451,37.746,1,290
17958,0.968,0.088,0.244,-0.14,1.81,3.06,-75.005,19.834,37.746,1,254
17979,0.976,0.092,0.24,0.07,2.02,2.85,-75.252,20.975,37.746,1,246
18000,0.968,0.088,0.228,-1.32,2.5,2.43,-75.836,21.106,37.773,1,330
18021,0.964,0.08,0.236,-1.04,2.16,2.71,-75.396,18.727,37.906,1,535
18041,0.96,0.088,0.232,-0.77,2.16,2.78,-74.869,18.713,37.689,1,345
18063,0.964,0.084,0.252,-1.32,1.04,2.92,-74.452,18.167,37.815,1,402
18083,0.976,0.088,0.208,0.63,1.04,2.71,-76.977,22.934,37.584,1,373
18105,0.976,0.088,0.244,-2.5,2.85,2.71,-75.123,19.834,37.696,1,326
18125,0.972,0.092,0.244,-5.08,2.57,3.55,-74.988,20.66,37.696,1,306
18146,0.964,0.088,0.224,-1.32,-0.77,4.66,-75.988,21.449,37.696,1,293
18167,0.98,0.08,0.248,1.18,-3.55,3.13,-75.115,17.88,37.696,1,290
18188,0.984,0.076,0.236,0.49,-2.71,2.71,-75.655,17.573,37.696,1,352
18209,0.98,0.084,0.24,-1.88,-0.14,3.48,-74.901,20.355,37.652,1,398
18230,0.976,0.092,0.232,-2.09,0.28,3.34,-75.611,19.594,37.766,1,426
18250,0.964,0.08,0.244,-0.35,-0.35,3.06,-75.09,18.154,37.548,1,432
18272,0.972,0.084,0.232,-1.53,0.21,2.71,-75.762,19.905,37.583,1,360
18292,0.964,0.088,0.236,-2.64,1.74,2.43,-75.363,20.451,37.758,1,251
18313,0.972,0.084,0.244,-2.5,1.25,2.99,-75.137,18.998,37.758,1,203
18334,0.976,0.08,0.244,-1.39,2.57,2.78,-75.265,18.154,37.758,1,184
18355,0.968,0.08,0.24,-1.25,1.95,3.55,-75.115,17.88,37.758,1,175
18376,0.972,0.076,0.232,-1.95,1.53,2.23,-76.309,16.337,37.758,1,243
18397,0.972,0.072,0.236,-3.2,1.25,2.99,-75.381,19.594,37.386,1,303
18417,0.972,0.088,0.244,-1.32,0.9,-0.7,-75.064,19.834,37.396,1,333
18439,0.976,0.084,0.232,-2.5,2.09,2.78,-75.818,19.905,37.611,1,352
18459,0.968,0.08,0.24,-2.71,2.16,1.81,-75.359,18.436,37.596,1,338
18481,0.972,0.088,0.248,-2.71,1.25,2.43,-74.857,19.538,37.374,1,262
18501,0.968,0.088,0.248,-1.25,0.77,2.5,-74.797,19.538,37.374,1,237
18522,0.972,0.092,0.232,-1.04,0.83,2.57,-75.076,20.975,37.374,1,206
18543,0.968,0.088,0.244,-2.02,1.88,2.3,-75.605,21.632,37.374,1,198
18564,0.972,0.084,0.236,-2.78,1.95,2.57,-75.582,17.852,37.374,1,252
18585,0.964,0.08,0.232,-2.43,1.39,2.64,-75.723,19.027,37.383,1,425
18606,0.964,0.076,0.236,-1.18,1.25,2.37,-75.582,17.852,37.686,1,278
18626,0.968,0.08,0.248,-1.74,0.28,2.5,-74.939,17.88,37.311,1,343
18648,0.968,0.076,0.188,-2.37,2.16,0.35,-78.174,22.013,37.46,1,379
18668,0.976,0.084,0.256,-2.71,3.55,1.25,-74.573,18.167,37.463,1,299
18690,0.968,0.084,0.248,-6.19,3.83,2.64,-75.905,22.33,37.463,1,263
18710,0.972,0.092,0.228,-1.39,3.41,2.85,-75.026,21.478,37.463,1,244
18731,0.988,0.084,0.244,0.49,4.31,1.18,-75.719,16.7,37.463,1,241
18752,0.972,0.076,0.24,-1.11,4.73,1.53,-75.485,17.573,37.463,1,286
18772,0.976,0.08,0.256,-1.11,4.17,1.95,-74.64,17.355,37.673,1,361
18794,0.968,0.076,0.244,-1.04,3.13,-1.25,-75.216,17.302,37.495,1,400
18814,0.968,0.088,0.228,0.28,3.62,1.39,-75.836,21.106,37.418,1,414
18835,0.948,0.08,0.24,-0.63,4.24,2.23,-75.064,18.436,37.606,1,400
18856,0.972,0.088,0.244,-0.7,4.45,2.37,-75.123,19.834,37.481,1,287
18877,0.976,0.092,0.24,-2.85,4.31,2.23,-74.083,19.214,37.481,1,246
18898,0.976,0.088,0.248,-2.92,5.63,3.06,-74.916,19.538,37.481,1,224
18919,0.972,0.092,0.252,-2.37,5.84,2.37,-74.576,20.058,37.481,1,215
18939,0.964,0.084,0.252,-3.62,4.94,-2.23,-74.6,18.436,37.481,1,231
18961,0.968,0.08,0.248,-3.06,5.36,2.43,-74.939,17.88,37.6,1,321
18981,0.964,0.076,0.244,-4.73,6.61,3.27,-75.158,17.302,37.557,1,359
19002,0.964,0.084,0.248,-5.29,6.54,2.43,-74.661,18.436,37.896,1,389
19023,0.968,0.08,0.256,-5.22,6.61,0.7,-73.992,17.906,37.84,1,415
19044,0.96,0.08,0.264,-4.24,5.15,-2.78,-73.488,17.163,37.868,1,352
19065,0.948,0.076,0.272,-4.8,4.17,2.5,-73.416,15.612,37.868,1,314
19086,0.96,0.08,0.264,-2.99,3.27,2.78,-73.974,16.86,37.868,1,307
19106,0.956,0.092,0.256,-2.43,2.57,1.95,-74.122,19.769,37.868,1,300
19128,0.968,0.1,0.26,-1.6,1.88,-3.06,-73.951,21.039,37.868,1,390
19148,0.948,0.068,0.252,-1.6,2.92,3.48,-74.612,15.102,37.797,1,360
19170,0.948,0.068,0.26,-0.42,2.3,1.88,-73.824,15.834,37.853,1,425
19190,0.96,0.088,0.248,-3.13,3.76,2.64,-76.459,20.325,37.916,1,521
19211,0.952,0.072,0.28,-2.85,3.2,1.25,-73.432,13.056,37.917,1,546
19232,0.952,0.1,0.256,-3.48,2.23,-2.78,-73.902,21.338,37.823,1,472
19253,0.952,0.076,0.26,1.74,1.25,2.92,-74.122,16.295,37.823,1,421
19273,0.968,0.068,0.256,6.12,2.99,0.97,-74.702,14.877,37.823,1,388
19295,0.964,0.104,0.26,2.5,5.01,1.11,-73.808,21.803,37.823,1,362
19315,0.968,0.1,0.272,2.3,3.69,-3.69,-73.339,20.187,37.823,1,357
19337,0.94,0.084,0.256,0.7,2.71,2.02,-73.734,17.104,37.823,1,449
19357,0.94,0.084,0.248,2.02,1.32,1.25,-73.93,19.769,38.202,1,485
19378,0.94,0.092,0.264,1.25,0.97,2.02,-73.435,18.179,38.131,1,493
19399,0.944,0.084,0.26,1.04,1.11,2.85,-73.863,17.906,38.28,1,478
19420,0.968,0.096,0.248,-0.07,2.5,2.99,-74.644,21.163,38.109,1,391
19440,0.964,0.084,0.292,-2.71,2.16,2.57,-72.511,16.05,38.195,1,314
19462,0.972,0.096,0.256,-0.83,2.09,2.23,-74.295,20.558,38.195,1,281
19482,0.956,0.1,0.272,-3.9,1.53,-1.53,-73.141,20.187,38.195,1,250
19504,0.984,0.1,0.26,-4.31,3.27,2.37,-73.496,18.948,38.195,1,235
19524,0.948,0.088,0.268,-7.72,4.45,4.03,-73.844,17.651,38.195,1,318
19545,0.956,0.084,0.264,-6.54,3.69,4.24,-73.146,16.929,38.216,1,358
19566,0.944,0.08,0.26,-4.1,2.64,3.34,-73.93,17.104,38.209,1,378
19587,0.944,0.088,0.268,-0.49,0.63,-0.07,-73.369,18.179,38.252,1,412
19607,0.92,0.072,0.264,-1.11,0.14,5.63,-73.441,15.256,37.994,1,357
19629,0.96,0.072,0.26,-0.7,0.49,4.59,-74.309,15.48,38.052,1,289
19649,0.956,0.088,0.264,-1.6,0.56,4.17,-73.776,18.436,38.052,1,260
19670,0.952,0.084,0.256,0.42,0.14,3.69,-73.704,19.214,38.052,1,289
19691,0.952,0.088,0.264,1.25,0.49,3.48,-73.986,18.7,38.052,1,189
19712,0.948,0.072,0.26,1.46,0.21,3.34,-73.54,14.828,38.052,1,232
19733,0.956,0.08,0.224,2.02,0.63,3.34,-76.034,19.655,37.987,1,346
19753,0.952,0.068,0.3,-0.35,0.97,2.71,-72.099,12.772,37.701,1,386
19774,0.932,0.088,0.248,-3.13,1.88,3.76,-74.238,19.538,37.865,1,401
19795,0.956,0.088,0.26,0.14,0.42,3.13,-73.986,18.7,37.988,1,346
19816,0.96,0.068,0.264,2.99,1.32,2.5,-74.152,14.445,37.838,1,266
19836,0.96,0.088,0.26,1.25,2.64,2.5,-73.971,17.651,37.838,1,234
19858,0.964,0.072,0.268,0.14,2.16,2.43,-73.482,15.612,37.838,1,198
19878,0.96,0.076,0.268,0.49,1.46,3.34,-74.122,19.769,37.838,1,202
19899,0.932,0.08,0.26,1.88,1.46,3.55,-73.734,17.104,37.838,0,289
19920,0.944,0.072,0.26,1.18,2.02,3.69,-74.056,15.48,37.973,0,347
19941,0.94,0.072,0.272,0.14,1.53,3.48,-73.342,14.828,37.98,0,348
19962,0.96,0.072,0.252,1.18,1.39,3.2,-74.736,15.947,38.009,0,370
19983,0.94,0.076,0.276,0.77,1.25,3.34,-73.068,15.397,37.952,0,375
20003,0.952,0.088,0.256,0.83,0.49,4.03,-74.127,20.856,37.922,0,275
20025,0.96,0.084,0.276,1.46,-0.97,3.55,-73.262,15.947,37.922,0,237
20045,0.972,0.08,0.264,0.56,-0.35,3.76,-73.826,17.404,37.922,0,209
20066,0.964,0.084,0.272,0.49,-0.35,3.9,-73.553,17.163,37.922,0,197
20087,0.96,0.072,0.256,0.9,-0.14,3.27,-74.522,15.71,37.922,0,241
20108,0.944,0.072,0.26,0.97,0.07,3.06,-74.056,15.48,38.001,0,338
20129,0.944,0.072,0.256,1.46,-0.63,2.78,-74.273,15.71,37.838,0,400
20150,0.944,0.072,0.256,0.77,-0.49,2.99,-74.273,15.71,37.794,0,435
20170,0.944,0.076,0.252,0.77,-0.14,2.85,-73.974,16.86,37.751,0,451
20192,0.952,0.084,0.264,1.04,0.07,2.78,-73.974,16.86,37.708,0,341
20212,0.96,0.084,0.264,1.39,-0.14,2.78,-74.185,17.104,37.708,0,316
20233,0.96,0.084,0.264,1.25,-0.14,2.5,-73.908,17.651,37.708,0,298
20254,0.964,0.076,0.264,2.09,-0.28,2.5,-74.099,16.061,37.708,0,160
20275,0.96,0.076,0.252,3.06,0.14,2.5,-74.673,16.784,37.708,0,275
20295,0.948,0.072,0.264,2.99,-2.78,3.06,-73.905,15.256,37.802,0,376
20317,0.96,0.072,0.244,-2.16,1.25,2.43,-75.163,16.442,37.945,0,417
20337,0.936,0.088,0.24,0,-0.14,3.83,-74.426,15.947,37.981,0,447
20359,0.948,0.068,0.26,4.31,-1.74,2.09,-75.01,15.334,37.675,0,464
20379,0.968,0.076,0.244,2.02,0.42,2.99,-74.452,18.167,37.809,0,363
20400,0.968,0.084,0.26,0.83,0.63,2.43,-74.243,17.906,37.809,0,315
20421,0.964,0.092,0.252,1.53,0,2.23,-74.454,20.058,37.809,0,284
20442,0.956,0.092,0.252,2.09,-1.25,2.78,-74.331,20.058,37.809,0,259
20462,0.952,0.08,0.252,2.85,-1.53,2.92,-74.484,17.614,37.809,0,239
20484,0.952,0.068,0.248,2.5,-1.53,2.99,-74.89,15.334,37.787,0,329
20504,0.956,0.08,0.244,1.67,-0.83,3.13,-74.971,18.154,37.796,0,366
20525,0.956,0.072,0.236,1.95,-1.04,3.06,-73.595,14.037,37.86,0,385
20546,0.952,0.076,0.244,0.35,-0.49,3.55,-76,22.695,37.889,0,402
20567,0.964,0.08,0.26,2.57,-2.5,2.78,-74.247,17.104,37.724,0,306
20588,0.972,0.084,0.244,2.57,-2.02,2.85,-75.137,18.998,37.767,0,245
20609,0.972,0.092,0.256,1.81,-1.11,3.13,-74.37,19.769,37.767,0,209
20629,0.968,0.08,0.244,2.02,-0.56,2.85,-75.149,18.154,37.767,0,184
20651,0.96,0.084,0.252,2.3,-1.25,2.85,-74.539,18.436,37.767,0,173
20671,0.952,0.076,0.244,2.57,-2.3,2.71,-75.466,17.852,37.817,0,277
20691,0.952,0.076,0.24,3.48,-3.34,2.85,-75.433,19.027,37.911,0,315
20713,0.952,0.08,0.224,3.34,-2.57,3.27,-75.534,19.905,37.89,0,343
20733,0.952,0.084,0.244,3.55,-1.88,3.2,-74.839,18.998,37.797,0,340
20755,0.976,0.088,0.232,2.99,-1.04,3.2,-75.741,20.774,37.784,0,249
20775,0.98,0.092,0.248,1.67,-1.11,3.2,-74.901,20.355,37.742,0,185
20796,0.976,0.084,0.244,2.43,-1.6,2.71,-75.195,18.998,37.742,0,175
20817,0.972,0.096,0.236,3.06,-1.81,2.92,-75.318,22.137,37.742,0,170
20838,0.976,0.088,0.232,3.41,-1.04,2.85,-74.857,19.538,37.742,0,52
20859,0.96,0.084,0.24,3.69,0.35,2.23,-77.854,25.085,37.742,0,240
20880,0.968,0.092,0.172,0.21,-0.07,2.71,-74.443,18.972,37.714,0,268
20900,0.968,0.08,0.24,-0.56,0.56,1.46,-75.359,18.436,38.038,0,291
20922,0.956,0.104,0.212,0.21,1.25,3.55,-76.131,26.133,37.778,0,309
20942,0.98,0.084,0.24,4.52,-1.32,2.3,-75.46,19.291,37.89,0,260
20963,0.988,0.072,0.22,4.38,-1.32,2.09,-76.819,18.123,37.947,0,204
20984,0.984,0.096,0.24,2.3,-0.42,3.13,-75.287,21.803,37.947,0,184
21005,0.98,0.096,0.228,3.34,-1.46,3.2,-76.207,24.446,37.947,0,175
21026,0.988,0.104,0.224,3.48,-1.39,2.92,-76.223,25.303,37.947,0,165
21047,0.968,0.084,0.216,3.34,-0.7,2.3,-75.905,22.33,37.947,0,235
21067,0.968,0.08,0.224,2.09,-0.35,2.43,-76.2,19.655,37.856,0,272
21089,0.976,0.088,0.208,2.43,-0.07,2.85,-76.977,22.934,37.962,0,300
21109,0.972,0.092,0.236,1.81,0.42,2.92,-75.399,21.299,37.808,0,317
21130,0.976,0.104,0.204,0.42,0.97,3.13,-76.802,27.015,37.955,0,299
21151,0.98,0.092,0.236,2.78,-0.77,2.64,-75.514,21.299,37.618,0,232
21172,0.976,0.096,0.212,1.53,-0.56,3.13,-76.3,24.844,37.618,0,205
21193,0.98,0.104,0.228,1.18,0.7,3.97,-76.007,24.059,37.618,0,194
21214,0.984,0.096,0.22,1.39,1.46,2.78,-76.297,23.576,37.618,0,185
21234,0.972,0.088,0.216,0.49,2.43,3.06,-76.512,22.168,37.618,0,255
21256,0.964,0.088,0.212,-0.21,2.09,2.99,-76.612,22.545,37.842,0,325
21276,0.968,0.088,0.216,0.97,1.53,3.34,-76.459,22.168,37.948,0,378
21297,0.968,0.088,0.22,2.23,0.83,3.41,-76.251,21.803,37.899,0,410
21318,0.968,0.092,0.208,2.02,1.6,3.55,-76.783,23.862,37.885,0,418
21339,0.976,0.1,0.22,1.6,2.02,3.34,-76.251,26.998,37.772,0,333
21360,0.976,0.104,0.22,1.46,1.88,3.06,-76.153,24.446,37.772,0,293
21381,0.988,0.096,0.216,1.32,1.74,3.48,-76.3,24.844,37.772,0,291
21401,0.976,0.104,0.22,1.11,1.25,3.34,-76.006,25.303,37.772,0,272
21423,0.972,0.092,0.224,1.81,0.83,3.13,-76.016,22.33,37.772,0,310
21443,0.972,0.088,0.208,1.11,1.53,3.2,-76.925,22.934,37.794,0,388
21464,0.968,0.088,0.212,1.11,1.74,3.34,-76.666,22.545,37.871,0,446
21485,0.964,0.088,0.216,0.77,1.74,3.69,-76.404,22.168,37.815,0,518
21506,0.96,0.092,0.212,1.04,1.39,4.31,-74.971,22.622,37.752,0,376
21527,0.976,0.1,0.232,4.66,0.7,4.73,-78.2,28.075,37.697,0,392
21548,0.972,0.104,0.176,0,1.11,5.15,-76.297,23.576,37.697,0,355
21568,0.984,0.092,0.244,-0.63,1.18,2.92,-75.163,20.66,37.697,0,333
21590,0.964,0.104,0.2,-0.49,1.74,4.24,-76.844,27.476,37.697,0,320
21610,0.976,0.084,0.224,4.38,-0.77,2.92,-76.233,20.558,37.697,0,346
21630,0.984,0.076,0.204,3.76,0.77,2.43,-77.531,20.434,37.731,0,445
21652,0.976,0.088,0.216,1.32,3.06,3.41,-76.566,22.168,37.781,0,504
21672,0.976,0.088,0.204,1.74,2.57,3.48,-76.925,22.934,37.801,0,548
21694,0.976,0.088,0.208,2.3,1.18,3.06,-76.823,22.545,37.731,0,567
21714,0.98,0.092,0.212,2.09,1.32,3.27,-76.497,26.567,37.92,0,458
21735,0.972,0.096,0.216,1.67,1.67,3.76,-76.338,23.964,37.92,0,369
21756,0.972,0.092,0.212,0.56,2.5,3.76,-76.631,23.461,37.92,0,310
21777,0.984,0.092,0.236,1.67,1.88,4.17,-75.57,21.299,37.92,0,280
21798,0.972,0.08,0.216,0.77,3.27,4.03,-76.674,20.325,37.92,0,276
21819,0.976,0.088,0.22,2.16,2.43,2.99,-76.36,21.803,37.843,0,380
21839,0.964,0.084,0.216,1.39,2.43,2.85,-77.251,21.415,37.695,0,419
21861,0.968,0.092,0.212,0.97,1.95,3.27,-76.251,21.803,37.801,0,444
21881,0.972,0.088,0.22,1.11,2.71,3.27,-76.778,20.676,37.564,0,456
21902,0.976,0.088,0.216,1.39,3.62,3.13,-76.566,22.168,37.516,0,355
21923,0.976,0.088,0.22,1.6,4.03,2.78,-76.36,21.803,37.516,0,293
21944,0.976,0.092,0.224,1.53,4.38,2.78,-76.071,22.33,37.516,0,255
21965,0.972,0.092,0.22,1.6,3.83,3.34,-76.221,22.695,37.516,0,230
21986,0.976,0.092,0.22,1.88,3.83,3.55,-76.276,22.695,37.516,0,218
22006,0.964,0.084,0.216,2.5,3.41,3.34,-76.831,20.676,37.655,0,320
22028,0.972,0.084,0.22,1.74,2.85,3.41,-76.196,21.803,37.78,0,377
22048,0.968,0.088,0.22,2.02,2.64,3.48,-75.915,20.226,37.963,0,392
22070,0.972,0.084,0.224,1.81,2.23,3.62,-76.179,20.558,37.99,0,401
22090,0.976,0.088,0.228,2.16,2.37,5.22,-75.948,21.106,37.697,0,325
22111,0.972,0.088,0.224,1.25,2.16,2.85,-76.099,21.449,37.698,0,325
22132,0.984,0.092,0.232,3.27,1.67,2.57,-75.774,21.632,37.698,0,203
22153,0.968,0.088,0.236,1.53,1.6,2.71,-75.421,20.451,37.698,0,116
22174,0.976,0.084,0.224,5.22,0.97,2.57,-79.122,28.219,37.698,0,202
22195,0.968,0.092,0.2,0.35,2.71,3.06,-75.554,19.594,37.684,0,311
22215,0.968,0.084,0.252,-2.78,3.06,2.78,-75.9,20.558,37.864,0,366
22237,0.956,0.092,0.208,1.25,2.5,4.38,-76.623,23.862,37.815,0,401
22257,0.968,0.08,0.228,3.34,0.63,3.62,-75.99,19.336,37.725,0,429
22278,0.988,0.084,0.232,2.43,0.77,1.88,-75.984,19.905,37.822,0,381
22299,0.984,0.096,0.224,0.77,3.27,2.23,-76.095,23.2,37.962,0,323
22320,0.976,0.096,0.228,0.9,2.78,3.27,-75.782,22.835,37.962,0,298
22341,0.98,0.092,0.228,1.88,2.78,6.54,-75.698,21.976,37.962,0,275
22362,0.964,0.096,0.224,0.97,2.78,2.64,-76.207,24.446,37.962,0,241
22382,0.968,0.096,0.22,-0.07,3.55,3.55,-75.836,21.106,37.962,0,301
22404,0.956,0.068,0.212,0.35,4.38,3.48,-76.896,17.785,37.71,0,351
22424,0.964,0.084,0.244,0.28,3.34,3.2,-75.019,18.998,37.808,0,389
22445,0.968,0.076,0.212,0.28,5.22,3.41,-76.908,19.724,37.914,0,410
22466,0.964,0.088,0.24,0.28,3.27,3.62,-75.154,20.138,37.851,0,381
22487,0.976,0.084,0.236,0.63,2.64,3.2,-75.611,19.594,37.83,0,300
22508,0.98,0.096,0.236,-0.21,2.57,3.06,-75.662,21.632,37.83,0,264
22529,0.98,0.104,0.236,-0.49,2.85,3.2,-75.349,22.965,37.83,0,239
22549,0.98,0.096,0.232,-1.18,3.06,3.76,-75.375,22.137,37.83,0,224
22571,0.96,0.072,0.232,-0.77,2.23,3.34,-75.806,17.243,37.83,0,292
22591,0.964,0.076,0.232,-0.49,1.67,3.2,-75.794,18.139,37.85,0,354
22612,0.964,0.084,0.228,-0.42,1.95,3.41,-75.859,20.226,37.786,0,375
22633,0.96,0.08,0.228,-0.21,2.23,3.55,-75.878,19.336,37.62,0,394
22653,0.96,0.084,0.232,0.56,1.53,3.27,-75.591,19.905,37.687,0,389
22675,0.972,0.088,0.24,-0.14,1.11,3.55,-75.181,19.834,37.722,0,282
22695,0.972,0.088,0.236,0.28,1.18,3.76,-75.345,19.291,37.722,0,242
22716,0.964,0.088,0.236,-0.28,1.53,4.59,-75.497,19.594,37.722,0,226
22737,0.956,0.084,0.228,-1.39,1.74,5.36,-75.745,20.226,37.722,0,226
22758,0.984,0.072,0.24,0.9,0.7,2.64,-75.719,16.7,37.722,0,363
22779,0.96,0.08,0.24,-0.35,-0.21,3.48,-75.242,18.436,37.514,0,220
22800,0.96,0.08,0.24,3.76,-0.14,3.13,-75.242,18.436,37.47,0,377
22820,0.96,0.084,0.196,-0.56,1.46,3.62,-77.482,23.2,37.597,0,403
22842,0.968,0.072,0.24,-2.3,2.16,2.3,-74.869,18.713,37.488,0,389
22862,0.964,0.08,0.224,-0.63,2.37,3.55,-75.961,22.33,37.62,0,300
22884,0.96,0.104,0.236,2.02,-0.28,4.03,-74.869,18.713,37.62,0,263
22904,0.98,0.072,0.232,3.2,-0.7,2.64,-76.084,17.243,37.62,0,246
22925,0.972,0.088,0.236,1.39,1.25,3.83,-75.478,20.451,37.62,0,236
22946,0.956,0.08,0.224,0.49,1.6,4.45,-76.034,19.655,37.62,0,284
22967,0.988,0.08,0.224,1.95,0.83,3.34,-76.469,19.655,37.709,0,370
22987,0.972,0.076,0.224,1.25,1.32,3.34,-76.328,18.743,37.658,0,394
23009,0.956,0.072,0.228,1.04,1.67,3.41,-75.738,18.139,37.47,0,376
23029,0.968,0.072,0.228,0.07,2.5,3.2,-75.611,19.594,37.485,0,365
23051,0.972,0.08,0.216,1.39,2.09,2.92,-75.213,20.138,37.214,0,258
23071,0.976,0.084,0.224,2.23,3.41,2.85,-76.233,20.558,37.214,0,219
23092,0.972,0.092,0.24,0.35,3.34,3.06,-75.194,20.975,37.214,0,202
23113,0.976,0.076,0.24,1.74,2.43,2.37,-75.542,17.573,37.214,0,192
23134,0.972,0.08,0.236,0.83,2.23,2.57,-75.626,18.727,37.214,0,212
23155,0.968,0.084,0.24,0.97,3.27,2.23,-75.288,19.291,37.523,0,305
23176,0.968,0.08,0.22,0.35,3.9,2.43,-76.062,18.436,37.535,0,341
23196,0.964,0.068,0.228,0.63,3.2,1.6,-75.222,16.442,37.548,0,374
23218,0.964,0.072,0.24,-0.28,2.64,2.09,-75.534,16.967,37.534,0,380
23238,0.964,0.092,0.232,0.14,2.43,2.57,-75.491,21.632,37.535,0,298
23259,0.968,0.084,0.24,0.28,2.09,3.13,-75.288,19.291,37.535,0,251
23280,0.968,0.088,0.248,-0.14,1.67,3.13,-74.797,19.538,37.535,0,242
23301,0.972,0.088,0.244,0.28,1.04,2.85,-75.064,19.834,37.535,0,216
23322,0.972,0.092,0.244,-0.63,1.46,2.99,-74.988,20.66,37.535,0,210
23343,0.968,0.08,0.236,-1.67,1.81,3.2,-75.609,19.027,37.703,0,311
23363,0.968,0.072,0.232,-1.11,1.81,3.48,-75.851,18.139,37.548,0,440
23385,0.968,0.076,0.244,-0.35,0.97,3.41,-75.216,17.302,37.502,0,369
23405,0.964,0.08,0.256,-3.69,0.56,3.76,-74.458,17.355,37.563,0,305
23427,0.972,0.076,0.204,1.81,0.49,2.92,-77.382,20.434,37.478,0,325
23447,0.972,0.088,0.24,-3.48,2.09,3.55,-75.271,20.138,37.471,0,281
23468,0.98,0.072,0.26,-3.41,2.02,3.06,-74.614,15.48,37.471,0,259
23489,0.964,0.088,0.224,-0.42,2.02,4.17,-75.363,20.451,37.471,0,244
23510,0.972,0.08,0.248,2.5,0,3.27,-75.457,15.574,37.471,0,243
23531,0.972,0.06,0.232,0.83,0.83,2.02,-76.251,16.608,37.4,0,354
23552,0.972,0.076,0.236,0,1.88,2.71,-75.696,17.852,37.49,0,410
23572,0.976,0.064,0.236,0.49,1.67,2.5,-75.94,15.174,37.337,0,464
23593,0.972,0.068,0.24,1.25,1.6,2.02,-75.612,15.82,37.214,1,485
23614,0.968,0.08,0.24,0.77,1.81,2.3,-75.359,18.436,37.457,1,403
23634,0.972,0.088,0.24,-1.46,2.43,2.5,-75.271,20.138,37.477,1,310
23656,0.972,0.076,0.244,-0.07,2.85,2.43,-75.275,17.302,37.477,1,259
23676,0.972,0.076,0.248,0.42,1.6,2.16,-74.513,18.167,37.477,1,244
23698,0.972,0.08,0.228,-0.49,2.99,2.78,-75.628,20.774,37.477,1,236
23718,0.96,0.072,0.248,-0.49,1.81,2.92,-74.949,16.19,37.477,1,326
23739,0.964,0.076,0.236,-0.77,0.97,2.64,-75.582,17.852,37.394,1,372
23760,0.964,0.08,0.232,-2.3,1.6,2.43,-75.723,19.027,37.424,1,404
23781,0.968,0.072,0.24,-2.16,1.88,2.57,-75.493,16.7,37.302,1,429
23801,0.976,0.08,0.24,-1.67,2.02,2.23,-75.474,18.436,37.245,1,374
23823,0.98,0.072,0.244,-2.09,1.46,2.09,-75.216,17.302,37.28,1,310
23843,0.968,0.076,0.24,-1.46,1.11,2.16,-75.762,16.967,37.28,1,272
23865,0.964,0.08,0.244,-0.83,0.9,2.16,-74.81,18.713,37.28,1,265
23885,0.968,0.084,0.248,-0.97,0.83,2.43,-74.869,18.713,37.28,1,246
23906,0.964,0.072,0.244,-1.67,0.7,2.23,-75.222,16.442,37.28,1,309
23927,0.968,0.072,0.228,-2.37,1.04,2.64,-76.131,17.527,37.597,1,357
23948,0.964,0.08,0.228,-2.37,0.56,2.37,-75.934,19.336,37.287,1,415
23969,0.964,0.072,0.236,-0.56,-0.28,1.95,-75.649,16.967,37.365,1,515
23990,0.968,0.068,0.24,-0.35,-0.49,1.74,-74.703,16.536,37.35,1,265
24010,0.972,0.08,0.248,0.7,-0.07,2.09,-76.431,19.059,37.362,1,320
24032,0.976,0.084,0.18,-1.39,1.74,2.57,-75.685,20.774,37.362,1,286
