Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
949,0.976,0.216,0.212,0.07,1.88,2.78,-72.777,45.539,42.079,0,282
969,0.968,0.216,0.212,0.42,1.25,2.57,-72.929,45.003,41.776,0,308
991,0.972,0.216,0.212,-0.07,1.32,2.57,-72.548,47.125,41.976,0,325
1011,0.968,0.216,0.208,-0.56,0.7,1.53,-72.264,46.58,42.225,0,329
1032,0.972,0.212,0.208,-0.49,0.49,1.53,-73.015,45.549,42.14,1,339
1052,0.972,0.22,0.2,0.77,-0.14,1.53,-72.997,47.73,42.137,1,307
1074,0.976,0.22,0.196,1.11,0.14,2.09,-73.207,48.305,42.137,1,293
1094,0.98,0.224,0.204,0.21,0.56,2.43,-72.826,47.679,42.137,1,298
1115,0.984,0.22,0.208,0.9,-0.07,2.92,-72.903,46.609,42.137,1,298
1136,0.976,0.232,0.216,1.04,0.14,2.57,-72.013,47.049,42.137,1,293
1157,0.964,0.224,0.204,0.28,0.7,1.81,-72.943,48.305,42.057,1,325
1177,0.964,0.216,0.196,0.42,0.97,1.39,-73.302,47.783,42.112,1,348
1199,0.972,0.216,0.196,-0.14,1.11,2.3,-72.559,45.003,42.22,1,497
1219,0.972,0.216,0.212,-1.46,0.28,2.16,-72.71,45.539,42.228,1,219
1240,0.984,0.224,0.212,1.39,-0.21,2.43,-72.603,46.58,42.216,1,337
1261,0.96,0.236,0.184,-0.35,-0.42,2.99,-72.692,52.062,42.216,1,318
1282,0.984,0.22,0.216,-4.31,2.37,2.5,-72.608,45.529,42.216,1,317
1302,0.98,0.208,0.192,-1.11,2.57,2.57,-73.894,47.294,42.216,1,314
1324,0.972,0.236,0.212,2.57,0.28,3.2,-71.93,48.07,42.216,1,320
1344,0.976,0.216,0.212,3.55,0.07,1.32,-72.995,45.003,42.181,1,358
1364,0.98,0.216,0.212,2.92,0.63,1.18,-72.682,47.125,42.029,1,380
1385,0.972,0.228,0.204,1.6,1.81,1.04,-72.743,48.747,42.108,1,404
1406,0.976,0.22,0.204,0.9,2.78,1.95,-72.918,47.165,42.241,1,416
1427,0.976,0.228,0.2,2.64,1.32,1.88,-72.743,48.747,42.212,1,384
1447,0.972,0.232,0.208,2.09,1.74,2.16,-72.231,48.126,42.179,1,337
1469,0.972,0.228,0.2,1.6,2.09,2.02,-72.676,48.747,42.179,1,301
1489,0.976,0.224,0.196,4.03,2.43,1.18,-73.046,48.818,42.179,1,284
1510,0.976,0.236,0.228,2.85,1.74,1.6,-72.013,47.049,42.179,1,280
1531,0.972,0.224,0.188,2.64,1.46,1.39,-72.322,47.63,42.152,1,317
1552,0.976,0.228,0.224,2.78,1.32,1.67,-73.14,46.64,42.596,1,333
1572,0.98,0.22,0.2,1.53,1.04,1.74,-72.534,48.183,42.485,1,348
1594,0.976,0.228,0.204,0.97,0.77,2.23,-72.601,48.183,42.665,1,350
1614,0.984,0.232,0.2,0.21,0.9,2.09,-72.715,49.24,42.586,1,327
1635,0.976,0.228,0.216,0.14,1.11,2.16,-72.167,46.552,42.58,1,310
1656,0.976,0.224,0.212,0.9,0.49,1.95,-72.469,46.58,42.58,1,298
1677,0.976,0.236,0.208,1.46,0.21,2.16,-72.14,48.612,42.58,1,294
1697,0.972,0.236,0.204,1.18,0.56,1.6,-72.072,48.612,42.58,1,288
1718,0.968,0.224,0.2,1.32,0,2.37,-72.77,48.243,42.58,1,328
1739,0.968,0.228,0.204,1.67,-0.35,2.85,-72.76,47.679,42.476,1,348
1760,0.972,0.236,0.204,1.53,-0.56,2.78,-72.212,49.163,42.719,1,350
1780,0.972,0.232,0.196,0.35,-0.42,2.64,-72.653,49.812,42.446,1,360
1802,0.976,0.236,0.196,0.07,-0.35,2.37,-72.556,50.294,42.601,1,351
1822,0.98,0.232,0.204,-0.07,-0.56,2.09,-72.508,48.678,42.527,1,465
1843,0.984,0.236,0.208,-0.07,-0.97,2.02,-72.277,48.612,42.527,1,204
1864,0.976,0.236,0.2,0.21,-2.16,2.37,-72.419,49.724,42.527,1,351
1885,0.972,0.232,0.136,0.9,-1.88,2.09,-73.023,53.29,42.527,1,350
1905,0.976,0.228,0.22,-1.74,-0.83,1.53,-73.507,46.672,42.527,1,389
1927,0.976,0.212,0.192,-0.7,-0.07,1.95,-73.064,52.197,42.536,1,425
1947,0.972,0.228,0.196,3.2,-0.9,1.88,-72.817,49.32,42.705,1,443
1968,0.984,0.224,0.176,2.92,0.49,0.35,-73.86,51.847,42.579,1,458
1989,0.984,0.228,0.192,3.2,1.18,0.9,-73.153,49.903,42.497,1,455
2010,0.98,0.236,0.192,2.5,1.6,1.18,-72.759,50.873,42.462,1,433
2030,0.976,0.24,0.188,2.02,0.9,1.46,-72.658,51.931,42.462,1,422
2051,0.984,0.244,0.188,2.37,0.9,1.74,-72.623,52.39,42.462,1,406
2072,0.976,0.236,0.184,2.37,1.32,2.3,-72.625,50.873,42.462,1,384
2093,0.972,0.236,0.192,2.02,0.77,2.02,-72.827,52.062,42.462,1,376
2113,0.972,0.236,0.18,1.74,1.46,1.46,-73.328,52.819,42.734,1,385
2135,0.976,0.244,0.212,0.07,1.95,1.74,-71.681,49.018,42.583,1,392
2155,0.968,0.232,0.18,1.32,2.37,0.9,-73.13,52.197,42.812,1,396
2176,0.976,0.236,0.196,2.3,0.83,1.32,-72.556,50.294,42.73,1,387
2197,0.984,0.244,0.184,1.46,0.83,1.04,-72.752,52.984,42.731,1,348
2217,0.976,0.248,0.192,0.7,0.63,1.74,-72.191,52.257,42.731,1,332
2238,0.984,0.248,0.192,1.53,1.46,1.46,-72.06,51.684,42.731,1,322
2259,0.98,0.244,0.2,1.32,1.81,0.97,-72.593,51.344,42.731,1,312
2280,0.98,0.248,0.2,1.04,1.81,1.46,-72.157,51.23,42.731,1,321
2300,0.968,0.248,0.192,0.9,0.9,1.81,-72.524,51.931,42.995,1,346
2322,0.972,0.244,0.188,1.88,0.42,2.02,-72.422,52.39,42.926,1,360
2342,0.964,0.24,0.184,1.6,0.14,2.23,-72.588,52.528,42.95,1,367
2363,0.964,0.24,0.192,1.95,-0.21,2.43,-72.322,51.344,43.056,1,356
2384,0.972,0.256,0.18,0.14,0.42,2.64,-72.159,54.892,42.885,1,324
2405,0.972,0.248,0.192,0,0.14,3.34,-72.122,52.257,42.885,1,323
2425,0.976,0.252,0.192,0.63,-0.77,2.71,-72.252,52.839,42.885,1,414
2447,0.98,0.248,0.196,1.11,0.14,2.78,-71.922,53.134,42.885,1,217
2467,0.984,0.252,0.192,1.25,-0.28,2.57,-72.632,54.642,42.885,1,330
2488,0.956,0.236,0.14,2.3,-2.92,2.43,-73.99,59.327,42.975,1,352
2509,0.968,0.236,0.176,-1.39,0.77,2.37,-73.089,53.29,42.934,1,363
2530,0.956,0.24,0.172,-1.46,-0.77,2.99,-72.842,54.376,42.93,1,374
2550,0.976,0.248,0.184,2.92,-1.81,2.85,-72.448,53.431,42.963,1,380
2572,0.996,0.236,0.164,3.13,0.35,0.97,-73.91,55.208,43.036,1,353
2592,0.98,0.244,0.188,2.37,0.49,2.23,-72.557,52.39,42.999,1,351
2613,0.988,0.248,0.188,1.74,0.9,2.64,-72.104,54.297,42.999,1,355
2633,0.98,0.252,0.184,2.3,0,2.64,-72.333,54.466,42.999,1,351
2655,0.972,0.256,0.18,1.04,-0.28,2.64,-72.632,54.642,42.999,1,345
2675,0.968,0.248,0.172,2.5,-1.11,2.57,-72.689,55.261,43.016,1,352
2696,0.976,0.244,0.168,2.02,-0.28,2.78,-73.121,55.456,42.947,1,348
2717,0.968,0.248,0.168,2.23,-0.35,3.27,-72.811,55.89,43.048,1,350
2738,0.972,0.252,0.204,-0.77,1.18,3.41,-71.559,51.013,43.052,1,349
2758,0.972,0.252,0.168,-0.14,0.56,3.2,-72.699,56.314,42.837,1,324
2780,0.98,0.252,0.168,-0.07,-0.28,3.48,-72.832,56.314,42.789,1,317
2800,0.98,0.252,0.184,0,-0.07,2.85,-72.724,55.073,42.789,1,306
2821,0.988,0.248,0.172,-0.42,0.28,3.83,-73.095,57.36,42.789,1,297
2842,0.984,0.256,0.164,0.63,-0.49,3.9,-72.832,54.642,42.789,1,293
2863,0.972,0.244,0.168,0.63,-0.21,3.13,-73.055,55.456,42.789,1,323
2883,0.968,0.244,0.18,2.16,-0.35,3.55,-72.613,53.588,42.927,1,337
2905,0.98,0.236,0.172,3.62,-0.77,3.13,-73.412,53.919,42.943,1,352
2925,0.976,0.24,0.18,3.69,-0.28,4.1,-72.919,53.134,42.968,1,356
2946,1.008,0.236,0.18,3.97,-0.9,3.69,-73.598,52.671,42.886,1,328
2967,0.98,0.244,0.168,3.27,-0.56,3.83,-73.298,55.012,42.995,1,308
2988,0.976,0.236,0.168,3.76,-0.63,2.99,-73.005,54.201,42.995,1,306
3008,0.984,0.244,0.168,3.2,-0.63,2.99,-73.552,56.75,42.995,1,379
3030,0.984,0.24,0.172,4.8,-0.9,3.83,-73.193,56.528,42.995,1,226
3050,0.976,0.248,0.172,3.76,-0.28,3.69,-72.822,55.261,42.995,1,335
3070,0.956,0.244,0.088,6.4,-3.83,2.92,-74.825,70.173,42.743,1,336
3092,0.98,0.24,0.168,0.9,-0.42,2.78,-73.362,55.012,42.858,1,347
3112,0.96,0.252,0.152,0,-2.37,4.17,-72.962,58.907,42.866,1,352
3133,0.968,0.24,0.152,3.62,-2.92,3.2,-73.65,57.657,42.783,1,345
3153,0.992,0.248,0.14,2.71,-1.25,2.02,-73.697,60.26,42.892,1,322
3175,0.996,0.256,0.152,2.16,-0.97,2.5,-73.19,58.647,42.892,1,315
3195,0.988,0.252,0.16,2.09,-0.77,3.34,-73.194,57.592,42.892,1,315
3216,0.984,0.256,0.148,1.32,-0.28,3.06,-73.279,59.971,42.892,1,318
3237,0.968,0.248,0.152,1.11,-0.77,3.06,-73.28,58.5,42.892,1,332
3258,0.976,0.244,0.152,1.18,-0.21,2.85,-73.594,58.083,42.803,1,336
3278,0.976,0.248,0.16,1.67,-0.07,3.06,-73.181,57.176,42.94,1,335
3300,0.976,0.24,0.12,2.5,0.83,2.85,-74.633,63.44,42.815,1,335
3320,0.976,0.24,0.188,0.35,1.32,3.2,-72.658,51.931,42.896,1,332
3341,0.976,0.244,0.136,-1.25,0.49,3.62,-73.257,60.647,42.836,1,305
3362,0.976,0.256,0.184,-1.32,0.97,3.69,-73.079,56.948,42.836,1,289
3383,0.988,0.252,0.14,-0.56,1.25,3.69,-73.863,60.95,42.836,1,281
3403,0.984,0.252,0.144,-1.81,3.83,4.38,-73.571,60.26,42.836,1,275
3425,0.968,0.236,0.144,0.21,1.81,3.48,-74.066,58.614,42.836,1,299
3445,0.968,0.244,0.14,-0.9,2.43,3.2,-73.801,60.159,42.826,1,323
3466,0.976,0.24,0.144,-0.63,1.6,3.83,-74.004,59.041,42.543,1,333
3487,0.968,0.236,0.144,1.32,2.78,3.62,-74.066,58.614,42.475,1,344
3508,0.972,0.236,0.144,0.35,4.52,2.57,-73.942,59.041,42.71,0,339
3528,0.976,0.24,0.144,0.49,4.45,3.27,-73.478,57.412,42.678,0,311
3550,0.972,0.244,0.152,-0.49,4.52,3.2,-73.371,56.098,42.678,0,295
3570,0.976,0.248,0.156,-0.42,2.23,3.13,-73.115,57.176,42.678,0,321
3591,0.984,0.244,0.148,0,0.97,3.2,-73.832,58.765,42.678,0,308
3612,0.98,0.24,0.144,0.21,1.53,3.97,-74.066,59.041,42.678,0,232
3633,0.992,0.232,0.16,3.13,0.56,3.97,-74.146,55.412,42.644,0,329
3653,0.968,0.244,0.164,-0.21,1.18,3.76,-73.111,56.098,42.659,0,343
3675,0.976,0.232,0.144,-2.85,1.32,3.2,-74.375,58.177,42.573,0,352
3695,0.976,0.236,0.156,-0.14,-0.83,4.03,-74.203,56.772,42.611,0,358
3716,0.988,0.236,0.156,0.21,0.7,3.69,-74.799,57.016,42.528,0,336
3737,1,0.236,0.156,-1.32,1.53,3.48,-74.077,58.344,42.528,0,327
3758,0.98,0.24,0.144,-0.14,1.46,4.17,-74.066,59.041,42.528,0,324
3778,0.984,0.24,0.144,0.42,1.11,3.69,-74.128,59.041,42.528,0,329
3800,0.98,0.248,0.152,0.42,0.63,2.64,-73.474,58.5,42.528,0,334
3820,0.984,0.236,0.148,0.56,1.04,2.16,-74.199,57.912,42.588,0,358
3841,0.984,0.236,0.156,0.77,1.11,2.09,-73.966,56.539,42.408,0,357
3862,0.984,0.232,0.128,1.81,2.02,1.67,-74.935,61.118,42.379,0,357
3883,0.976,0.236,0.172,-0.49,3.2,1.67,-73.65,56.539,42.417,0,362
3903,0.984,0.244,0.148,1.11,3.62,0.77,-73.677,56.75,42.653,0,335
3924,0.988,0.244,0.136,-0.56,2.85,0.77,-73.474,58.5,42.689,0,320
3945,0.988,0.24,0.16,0.07,2.57,0.14,-73.73,56.314,42.689,0,310
3965,0.992,0.248,0.16,-0.14,2.43,1.11,-73.437,57.176,42.689,0,311
3987,0.996,0.248,0.156,-0.21,2.71,0.83,-73.614,57.833,42.689,0,308
4007,0.988,0.236,0.156,0.28,1.53,1.46,-74.027,56.539,42.798,0,337
4028,0.976,0.244,0.156,0.49,1.74,1.74,-73.478,57.412,42.653,0,348
4049,0.976,0.248,0.156,0.28,2.23,1.53,-73.29,58.907,42.746,0,356
4070,0.976,0.244,0.16,0.7,1.6,1.95,-73.596,56.98,42.819,0,362
4090,0.984,0.244,0.16,0.35,1.6,2.71,-73.307,58.245,43.105,0,332
4112,0.988,0.248,0.164,0.63,1.95,2.57,-73.257,56.528,43.008,0,314
4132,0.98,0.252,0.156,0.7,1.04,2.43,-73.179,58.245,43.008,0,306
4153,0.976,0.248,0.156,-0.56,1.67,2.43,-73.296,57.833,43.008,0,352
4174,0.984,0.252,0.164,1.32,1.04,2.92,-73.015,56.948,43.008,0,283
4195,0.984,0.248,0.152,0.97,0.7,2.92,-73.538,58.5,43.008,0,266
4215,0.98,0.248,0.168,4.73,-0.77,2.64,-73.009,55.89,42.679,0,348
4237,0.964,0.248,0.116,0.07,0.42,3.62,-72.049,49.089,42.764,0,362
4257,0.98,0.24,0.156,-3.76,2.64,2.85,-73.909,60.87,42.844,0,372
4278,0.964,0.252,0.144,0.49,0,3.34,-73.085,59.971,42.92,0,357
4298,0.992,0.252,0.164,1.39,1.74,2.57,-73.144,56.948,42.867,0,341
4320,1,0.248,0.148,0.35,2.5,1.88,-73.896,59.177,42.867,0,334
4340,0.992,0.256,0.156,-0.35,4.17,3.27,-73.19,58.647,42.867,0,334
4361,0.996,0.252,0.164,0.07,2.92,3.48,-73.208,56.948,42.867,0,338
4382,0.98,0.248,0.152,-0.35,2.99,3.34,-73.474,58.5,42.867,0,359
4403,0.984,0.248,0.148,-0.35,2.71,3.41,-73.648,59.177,42.831,0,361
4423,0.984,0.24,0.152,-0.14,2.71,4.03,-74.066,59.041,42.858,0,357
4445,0.98,0.24,0.14,1.04,2.92,3.69,-73.926,60.559,43.105,0,352
4465,0.976,0.248,0.176,-2.02,3.76,3.48,-72.844,55.689,42.842,0,341
4486,0.984,0.252,0.164,-1.39,3.76,3.2,-73.015,56.948,42.83,0,318
4507,0.984,0.248,0.144,-0.77,3.76,2.85,-73.757,59.863,42.83,0,310
4528,0.988,0.248,0.188,-1.53,4.17,3.2,-72.522,52.839,42.83,0,304
4548,0.988,0.248,0.156,-0.9,4.45,3.06,-73.488,57.833,42.83,0,303
4570,0.984,0.236,0.16,-0.97,4.52,4.1,-73.846,55.868,42.83,0,320
4590,0.984,0.236,0.168,-1.04,4.45,4.38,-74.022,57.22,42.733,0,337
4611,0.972,0.236,0.156,-0.77,3.76,4.59,-73.41,54.558,42.662,0,350
4632,0.976,0.24,0.168,0.21,2.92,4.31,-73.541,56.314,42.609,0,353
4653,0.972,0.232,0.156,0.97,1.6,4.1,-73.362,55.012,42.707,0,353
4673,0.984,0.24,0.172,0.83,1.25,3.41,-73.302,54.376,42.814,0,325
4695,0.984,0.244,0.18,0.56,1.32,3.27,-72.879,53.588,42.814,0,322
4715,0.984,0.244,0.176,0.21,2.02,3.34,-73.005,54.201,42.814,0,309
4736,0.988,0.252,0.164,-0.56,2.5,3.34,-73.079,56.948,42.814,0,307
4757,0.992,0.244,0.172,-0.77,3.13,2.92,-73.257,54.823,42.814,0,318
4777,0.98,0.244,0.168,-1.39,3.13,2.43,-73.167,55.012,42.458,0,421
4798,0.976,0.232,0.172,0.21,2.85,2.5,-72.416,52.984,42.502,0,277
4819,0.968,0.244,0.176,0,1.32,1.88,-72.989,55.456,42.535,0,326
4840,0.964,0.236,0.124,5.63,-0.77,1.81,-74.547,62.286,42.611,0,363
4860,0.976,0.236,0.22,-0.35,1.11,2.78,-71.713,47.013,42.712,0,336
4882,0.964,0.24,0.172,-3.48,1.11,3.06,-72.976,54.376,42.712,0,330
4902,0.984,0.232,0.164,2.02,-0.07,3.2,-73.9,54.748,42.712,0,328
4923,1.004,0.24,0.172,1.39,1.53,2.16,-73.617,54.376,42.712,0,322
4944,1.012,0.232,0.172,0.83,2.78,2.3,-74.078,53.451,42.712,0,336
4965,1,0.248,0.168,0.7,3.9,2.57,-72.963,56.314,42.579,0,368
4985,0.976,0.252,0.168,0.77,2.92,2.5,-73.414,57.412,42.659,0,382
5007,0.964,0.252,0.164,1.88,1.18,2.23,-72.989,55.456,42.752,0,387
5027,0.96,0.24,0.168,1.95,1.04,2.09,-73.035,55.012,42.732,0,376
5048,0.972,0.24,0.168,1.74,1.18,2.5,-73.233,55.012,42.615,0,330
5069,0.988,0.232,0.156,2.5,2.5,2.23,-74.206,56.087,42.615,0,308
5090,0.988,0.248,0.192,-1.46,4.38,1.81,-72.394,52.257,42.615,0,304
5110,1,0.236,0.156,-0.83,5.43,2.57,-74.209,56.539,42.615,0,302
5132,0.988,0.248,0.164,0.07,4.17,2.02,-73.296,57.833,42.615,0,306
5152,0.976,0.248,0.18,-1.53,4.59,1.95,-72.389,55.073,42.874,0,337
5173,0.972,0.248,0.172,0.35,3.41,1.88,-72.457,55.073,42.801,0,345
5194,0.968,0.244,0.168,-0.83,2.71,1.6,-72.613,53.588,42.797,0,356
5215,0.972,0.236,0.176,-0.83,3.48,2.16,-73.155,53.29,42.858,0,357
5235,0.98,0.236,0.18,-0.56,3.48,2.02,-73.156,52.671,42.894,0,330
5257,0.988,0.244,0.18,-0.28,3.97,2.09,-72.945,53.588,42.894,0,316
5277,1,0.24,0.176,-0.97,4.8,2.99,-73.431,53.75,42.894,0,309
5298,0.98,0.244,0.184,-0.35,3.34,2.57,-72.686,52.984,42.894,0,307
5319,0.968,0.252,0.188,0,3.13,2.43,-72.265,54.466,42.894,0,312
5340,0.964,0.244,0.184,1.11,1.67,2.09,-72.139,53.869,42.858,0,342
5360,0.964,0.248,0.188,0.21,1.39,2.02,-72.49,52.39,43.162,0,344
5381,0.972,0.24,0.184,0.28,1.95,2.57,-72.723,52.528,42.967,0,354
5402,0.964,0.24,0.176,-0.63,2.37,1.81,-72.848,53.75,43.081,0,360
5423,0.988,0.244,0.176,-1.25,3.76,2.64,-73.07,54.201,43.056,0,437
5443,0.992,0.244,0.192,0.14,4.17,1.95,-72.626,51.805,43.081,0,233
5465,0.976,0.256,0.196,-0.28,3.55,2.57,-71.725,52.565,43.081,0,311
5485,0.964,0.248,0.132,1.95,0.7,2.09,-73.758,61.98,43.081,0,312
5506,0.976,0.252,0.212,-3.34,2.3,2.02,-72.191,52.257,43.081,0,312
5527,0.96,0.248,0.188,-1.25,0,3.41,-72.729,56.528,43.081,0,347
5548,0.968,0.248,0.18,2.16,-0.7,3.55,-71.889,49.018,43.069,0,364
5568,0.988,0.228,0.172,0.21,1.6,1.6,-73.882,52.974,42.975,0,376
5590,1,0.228,0.188,0.56,4.66,2.02,-73.542,50.496,43.032,0,388
5610,1.016,0.252,0.188,-1.39,7.03,2.85,-72.811,53.28,42.987,0,381
5630,1,0.256,0.188,-0.7,7.58,2.5,-72.385,53.711,42.922,0,368
5652,0.98,0.264,0.172,-0.35,8.56,2.85,-72.182,56.919,42.922,0,349
5672,0.972,0.256,0.188,1.18,8.77,2.5,-71.91,53.711,42.922,0,326
5693,0.968,0.256,0.192,-0.56,8.35,2.02,-71.769,53.711,42.922,0,305
5714,0.952,0.236,0.18,0.9,9.53,1.81,-73.086,53.919,42.922,0,322
5735,0.968,0.244,0.192,-3.41,11.69,2.37,-71.33,47.964,43.293,0,337
5755,0.976,0.236,0.188,-1.88,13.08,2.3,-72.826,51.463,43.286,0,351
5777,0.96,0.232,0.196,-0.21,11.76,2.37,-72.45,49.812,43.261,0,361
5797,0.968,0.24,0.224,-0.56,10.57,1.95,-71.271,46.978,43.372,0,357
5818,0.972,0.252,0.228,-0.9,9.95,1.46,-70.734,47.866,43.441,0,336
5839,0.964,0.256,0.228,-1.25,10.57,2.23,-70.429,48.314,43.441,0,332
5860,0.952,0.252,0.228,-1.25,9.88,2.43,-70.376,46.448,43.441,0,325
5880,0.944,0.244,0.24,-1.04,8,2.92,-70.079,45.943,43.441,0,317
5902,0.948,0.248,0.232,-0.28,7.79,2.02,-70.38,45.958,43.441,0,338
5922,0.952,0.236,0.228,-0.21,7.1,3.2,-70.987,45.991,44.038,0,360
5943,0.948,0.236,0.24,0.14,6.26,3.55,-70.457,44.522,43.81,0,358
5964,0.944,0.236,0.24,0.77,5.15,3.41,-70.381,44.522,43.639,0,377
5985,0.948,0.248,0.236,0.63,4.24,3.13,-70.149,46.424,43.964,0,373
6005,0.952,0.252,0.24,0.56,3.83,3.34,-69.925,46.401,43.708,0,339
6027,0.952,0.248,0.244,0.07,3.62,3.2,-69.93,45.469,43.708,0,330
6047,0.948,0.248,0.236,0.7,2.85,3.55,-70.528,46.448,43.708,0,361
6068,0.952,0.244,0.236,1.53,2.43,3.62,-70.004,45.003,43.708,0,359
6089,0.96,0.244,0.256,0.42,2.02,3.9,-70.008,44.537,43.708,0,237
6110,0.944,0.224,0.204,8,-2.99,3.06,-72.212,47.679,43.713,0,365
6130,0.948,0.244,0.256,1.6,-2.85,5.29,-69.547,43.628,43.702,0,375
6151,0.96,0.244,0.236,-3.13,1.6,4.1,-70.531,45.958,43.682,0,384
6172,0.944,0.244,0.208,2.37,-1.74,4.24,-71.245,49.557,43.784,0,388
6193,0.972,0.244,0.24,5.01,-1.81,2.37,-70.608,45.477,43.644,0,362
6213,0.976,0.24,0.212,4.03,0.21,1.67,-71.841,48.548,43.644,0,353
6235,0.968,0.244,0.228,3.83,0.07,2.09,-71.172,48.427,43.644,0,358
6255,0.972,0.248,0.22,3.34,0.56,2.92,-70.728,48.37,43.644,0,362
6276,0.96,0.256,0.224,3.41,-0.28,3.06,-70.406,49.329,43.644,0,369
6297,0.96,0.248,0.22,2.92,-0.35,2.64,-70.954,48.427,43.79,0,380
6318,0.956,0.24,0.22,2.16,0.63,2.99,-71.198,47.493,43.87,0,367
6338,0.952,0.244,0.22,1.74,0.49,3.13,-70.966,47.964,43.823,0,357
6360,0.952,0.244,0.22,2.3,0.56,2.64,-70.966,47.964,43.624,0,357
6380,0.968,0.256,0.244,0.7,0.35,3.06,-69.936,46.378,43.693,0,326
6401,0.964,0.248,0.2,0.9,1.81,3.83,-71.3,50.017,43.693,0,316
6422,0.964,0.248,0.236,1.88,0.49,4.1,-71.414,46.978,43.693,0,310
6443,0.968,0.244,0.22,-0.21,0.9,3.83,-70.369,47.37,43.693,0,308
6463,0.964,0.248,0.232,0.63,-0.35,2.64,-70.898,46.945,43.693,0,309
6483,0.964,0.248,0.224,-0.28,0.97,3.06,-70.886,47.914,43.68,0,336
6505,0.956,0.24,0.22,-0.9,0.97,3.69,-71.198,47.493,43.858,0,349
6525,0.956,0.24,0.22,-0.28,0.21,3.69,-71.198,47.493,43.678,0,351
6546,0.964,0.236,0.216,-0.14,0.49,3.76,-71.646,47.537,43.647,0,356
6567,0.964,0.248,0.216,0.14,0.56,3.97,-71.168,48.949,43.71,0,329
6588,0.964,0.244,0.224,-0.35,0.49,3.9,-71.043,47.451,43.736,0,317
6608,0.968,0.24,0.22,0.9,0.21,3.55,-70.898,46.945,43.736,0,307
