Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
22062,1.004,0.236,-0.052,-0.77,2.78,3.27,-76.253,101.317,38.639,1,319
22082,1,0.236,-0.048,0.07,2.92,2.99,-76.134,100.23,38.639,0,295
22104,1.004,0.244,-0.06,-0.28,2.85,3.76,-75.955,103.823,38.639,0,309
22124,1.012,0.228,-0.044,-0.49,3.48,3.62,-77.083,100.93,38.639,0,325
22146,1.016,0.224,-0.032,-0.14,3.27,3.55,-77.45,98.137,38.674,0,412
22166,1.024,0.224,-0.032,0.28,3.97,3.9,-77.545,98.137,38.504,0,213
22188,1.02,0.232,-0.02,-0.07,2.37,4.03,-77.146,94.934,38.449,0,312
22208,1.016,0.224,-0.044,5.43,2.16,3.34,-77.025,97.861,38.584,0,336
22228,1.016,0.248,-0.012,-4.24,4.45,4.31,-76.279,95.535,38.492,0,336
22250,1.004,0.244,-0.052,-3.13,2.78,5.57,-77.272,99.137,38.492,0,342
22270,1.032,0.24,-0.008,3.69,1.11,5.5,-76.907,91.916,38.492,0,346
22292,1.028,0.244,-0.036,1.25,4.38,3.97,-76.514,98.4,38.492,0,351
22312,1.016,0.24,-0.008,2.3,5.77,4.8,-76.708,91.916,38.492,0,375
22333,1.016,0.236,-0.032,0.77,6.96,5.98,-76.813,97.729,38.54,0,377
22354,1.016,0.228,-0.024,1.11,6.47,6.05,-77.29,96.016,38.491,0,374
22375,1.016,0.228,-0.012,1.39,6.05,5.98,-77.35,92.016,38.329,0,370
22396,1.02,0.22,-0.016,2.99,6.82,6.47,-77.666,95.109,38.421,0,344
22417,1.024,0.22,-0.016,0.63,9.11,6.75,-77.404,89.001,38.237,0,316
22437,1.016,0.22,-0.036,0.63,8.97,7.03,-77.63,99.301,38.237,0,313
22459,1.012,0.236,0.004,0.56,9.04,7.79,-76.877,89.036,38.237,0,318
22479,1.02,0.228,-0.02,1.25,8.77,6.89,-77.359,95.02,38.237,0,315
22501,1.004,0.224,0,0.83,9.04,7.86,-77.429,90.007,38.237,0,333
22521,1.016,0.22,0,0.77,10.43,8.35,-77.788,90.007,38.13,0,336
22542,1.008,0.216,0,0.14,11.9,8.77,-77.911,90.007,37.918,0,343
22562,1.008,0.216,-0.004,-0.21,12.73,8.97,-77.644,88.965,38.145,0,345
22584,1.004,0.224,0.008,-0.35,12.87,8.9,-76.942,89.019,37.96,0,334
22604,1.008,0.228,0.004,-0.63,12.59,8.83,-77.259,89.001,37.974,0,321
22626,1.008,0.224,0.016,-0.28,11.62,9.11,-77.446,85.921,37.974,0,310
22646,1.012,0.212,0.024,1.04,11.83,8.07,-78.101,83.547,37.974,0,312
22668,1.024,0.212,0.02,0.63,12.31,8.21,-78.259,84.617,37.974,0,325
22688,1.02,0.208,0.02,0,12.8,8.07,-78.428,84.514,37.974,0,385
22710,1.016,0.204,0.032,-0.14,13.29,8.21,-78.398,77.834,37.973,0,189
22730,1.008,0.2,0.048,1.25,9.11,7.44,-79.227,85.243,37.552,0,360
22751,1.012,0.188,0.012,2.85,8.97,7.51,-78.363,74.363,37.415,0,357
22772,1.016,0.204,0.028,-7.1,11.69,7.72,-78.549,82.191,37.528,0,358
22793,1.012,0.184,0.044,0.42,8.63,8.63,-79.417,76.557,37.436,0,351
22814,1.024,0.192,0.068,4.24,7.72,7.65,-78.756,70.503,37.436,0,350
22835,1.02,0.204,0.036,3.27,9.11,6.61,-78.526,79.998,37.436,0,356
22855,1.02,0.196,0.072,3.48,10.09,6.75,-78.437,69.834,37.436,0,364
22877,1.012,0.2,0.052,0.97,10.92,8.07,-79.535,75.074,37.436,0,377
22897,1.004,0.176,0.056,3.13,8.77,6.75,-79.095,71.945,37.256,0,386
22919,1.012,0.18,0.068,2.3,8.14,5.77,-79.193,70.826,37.178,0,369
22939,1.016,0.172,0.052,4.03,8.21,5.43,-79.976,73.184,37.268,0,351
22961,1.008,0.18,0.068,3.41,8.42,5.08,-79.199,69.31,37.134,0,340
22981,1.016,0.188,0.048,2.16,8.07,4.87,-79.194,75.683,37.265,0,325
23002,1.02,0.184,0.08,3.34,7.37,3.97,-78.878,66.506,37.265,0,321
23023,1.016,0.184,0.056,4.17,5.91,3.69,-79.286,73.078,37.265,0,320
23044,1.024,0.188,0.08,4.1,5.84,3.2,-78.722,66.954,37.265,0,322
23064,1.024,0.184,0.08,3.69,6.47,3.9,-79.364,67.756,37.265,0,324
23086,1.008,0.172,0.064,4.94,5.22,3.55,-79.64,65.664,37.241,0,341
23106,1.008,0.172,0.08,4.45,4.66,3.2,-79.078,67.114,37.209,0,345
23128,1.004,0.184,0.072,6.26,3.48,2.57,-78.872,68.634,37.425,0,352
23148,1.012,0.168,0.076,7.17,3.27,2.5,-79.68,65.664,37.377,0,349
23169,1.016,0.184,0.084,8.21,3.2,2.23,-78.746,65.467,37.56,0,323
23190,1.016,0.184,0.072,7.37,4.24,2.64,-79.001,68.634,37.56,0,324
23211,1.012,0.18,0.072,7.65,4.66,2.78,-79.161,68.204,37.56,0,358
23232,1.012,0.18,0.072,8.97,3.83,2.43,-79.232,65.561,37.56,0,335
23252,1.012,0.18,0.08,7.72,3.41,2.57,-78.426,63.44,37.56,0,174
23273,1.004,0.176,0.088,10.43,0.21,1.88,-80.017,75.656,37.567,0,361
23294,1,0.184,0.096,8.63,1.18,3.62,-78.281,62.452,37.619,0,366
23315,1.004,0.18,0.056,2.71,3.06,3.76,-79.372,72.724,37.661,0,368
23335,1.004,0.164,0.072,10.78,0.7,2.78,-79.891,66.302,37.935,0,375
23357,1.028,0.184,0.088,12.73,2.5,3.27,-78.784,64.445,37.778,0,358
23377,1.012,0.184,0.072,12.66,2.85,2.78,-78.958,68.634,37.807,0,368
23399,1.016,0.176,0.096,11.76,3.2,2.85,-78.878,66.506,37.807,0,374
23419,1.012,0.184,0.068,10.09,2.92,4.66,-78.831,70.12,37.807,0,379
23441,1.008,0.192,0.064,9.46,2.16,4.59,-78.711,69.049,37.807,0,377
23461,1.012,0.18,0.076,9.88,2.02,3.83,-79.078,67.114,37.785,0,375
23482,1.012,0.176,0.052,9.88,3.34,4.52,-79.727,73.545,37.994,0,358
23503,1.008,0.176,0.088,9.88,3.13,4.38,-78.96,63.44,38.159,0,350
23524,1.008,0.172,0.056,10.02,2.5,4.66,-79.832,71.971,38.03,0,344
23545,1.016,0.176,0.088,9.39,2.02,4.38,-79.045,63.44,37.987,0,321
23566,1.008,0.188,0.076,8.77,1.25,5.29,-78.316,68.811,38.045,0,316
23586,1.02,0.196,0.08,6.4,1.6,5.7,-78.561,68.41,38.045,0,317
23608,1.02,0.188,0.076,7.51,1.18,5.77,-78.549,65.929,38.045,0,313
23628,1.02,0.192,0.08,6.33,1.53,6.19,-78.48,67.385,38.045,0,312
23649,1.008,0.176,0.072,6.4,0.83,6.12,-79.323,67.756,38.045,0,323
23670,1.008,0.168,0.072,6.47,0.21,6.47,-79.728,66.806,37.916,0,343
23691,1.004,0.176,0.076,7.44,-0.83,6.4,-79.196,66.649,38.009,0,338
23712,1.016,0.176,0.072,5.08,0,6.61,-79.405,67.756,38.03,0,336
23733,1.016,0.176,0.068,6.33,-0.14,6.4,-79.244,68.204,37.98,0,325
23753,1.02,0.188,0.064,4.73,0.35,6.05,-79.043,68.634,37.894,0,383
23775,1.02,0.18,0.072,4.17,0.35,6.12,-79.32,66.649,37.894,0,255
23795,1.016,0.188,0.092,1.74,-1.04,6.47,-78.365,63.929,37.894,0,182
23817,1.016,0.164,0.032,6.68,-1.32,5.36,-80.667,78.965,37.894,0,317
23837,1.004,0.176,0.088,0.7,-0.28,6.89,-78.917,63.44,37.894,0,349
23858,1.012,0.164,0.064,-1.53,0,6.47,-80.138,68.687,37.767,0,359
23879,1.016,0.152,0.056,3.27,-0.56,6.68,-80.947,69.78,37.652,0,362
23900,1.016,0.16,0.084,7.65,-0.97,5.84,-79.921,62.305,37.576,0,369
23920,1.016,0.176,0.06,5.77,-1.18,4.66,-78.878,66.506,37.674,0,367
23942,1.012,0.172,0.08,6.54,-1.53,4.17,-79.526,68.88,37.674,0,364
23962,1.02,0.176,0.068,5.08,-0.7,5.7,-80.157,71.57,37.674,0,367
23984,1.016,0.172,0.056,3.27,-1.04,5.7,-79.911,71.971,37.674,0,363
24004,1.016,0.172,0.06,2.16,-0.42,4.17,-79.841,70.775,37.674,0,352
24026,1.012,0.152,0.044,6.4,0.35,3.55,-81.119,73.861,37.674,0,345
24046,1.008,0.164,0.076,6.47,-0.9,2.99,-79.84,65.141,37.216,0,338
24067,1.004,0.16,0.052,6.4,-2.64,4.31,-80.493,72.001,37.446,0,336
24088,1.02,0.16,0.064,6.75,-3.55,4.24,-80.358,72.413,37.54,0,328
24109,1.012,0.16,0.04,5.7,-4.17,3.62,-80.037,74.413,37.42,0,328
24129,1.02,0.172,0.052,3.27,-3.06,3.76,-79.988,71.971,37.485,0,318
24151,1.02,0.168,0.052,2.64,-2.57,3.55,-80.223,72.807,37.485,0,316
24171,1.02,0.16,0.044,2.92,-2.02,3.41,-80.766,74.629,37.485,0,304
24193,1.024,0.168,0.052,1.53,-1.81,3.48,-80.261,72.807,37.485,0,304
24213,1.02,0.152,0.052,2.02,-2.23,2.64,-81.055,71.119,37.485,0,328
24235,1.02,0.156,0.044,2.3,-1.95,2.85,-80.977,74.254,37.403,0,325
24255,1.02,0.156,0.044,1.67,-1.88,2.3,-80.786,75.969,37.417,0,332
24275,1.02,0.156,0.028,1.39,-0.97,3.2,-81.347,78.117,37.296,0,334
24297,1.02,0.156,0.024,0.35,-0.28,2.92,-80.444,77.911,37.465,0,466
24317,1.02,0.168,0.036,-0.28,-0.7,2.5,-80.444,77.911,37.293,0,99
24338,1.024,0.176,0.076,-5.08,-1.11,3.48,-79.402,66.649,37.293,0,311
24359,1.02,0.14,-0.016,3.55,-1.46,1.74,-82.141,96.527,37.293,0,332
24380,1.02,0.16,0.032,-1.6,0.9,2.3,-80.917,78.696,37.293,0,339
24401,1.024,0.16,0.04,-5.08,1.74,2.43,-80.857,75.969,37.293,0,365
24422,1.02,0.132,0.028,1.32,-0.21,2.37,-81.908,75.585,37.214,0,378
24442,1.02,0.14,0.036,3.13,0.21,0.77,-81.491,82.51,37.29,0,387
24464,1.024,0.164,0.032,-0.7,0.77,1.81,-80.568,73.692,37.24,0,395
24484,1.02,0.164,0.024,-1.32,1.6,2.23,-80.776,81.68,37.317,0,394
24506,1.024,0.164,0.028,-0.14,1.46,2.92,-80.778,80.317,37.38,1,379
24526,1.02,0.164,0.028,-2.09,2.85,2.43,-80.742,80.317,37.38,1,364
24548,1.016,0.16,0.032,-1.11,2.99,2.43,-80.882,78.696,37.38,1,347
24568,1.024,0.152,0.024,0.21,3.55,2.57,-81.46,81.033,37.38,1,326
24589,1.028,0.16,0.036,-1.04,3.83,2.37,-81.491,82.51,37.38,1,327
24610,1.02,0.148,0.036,-2.02,2.5,2.64,-81.75,71.081,37.437,1,336
24631,1.024,0.144,0.04,-1.67,2.37,2.64,-81.356,79.568,37.38,1,331
24651,1.016,0.152,0.036,-2.64,2.02,3.41,-81.265,76.681,37.726,1,332
24673,1.02,0.148,0.04,-3.34,2.3,3.62,-81.458,74.882,37.456,1,321
24693,1.024,0.156,0.044,-2.3,2.3,3.9,-81.011,74.254,37.562,1,292
24715,1.02,0.156,0.04,-2.85,2.16,4.03,-81.034,75.624,37.562,1,296
24735,1.02,0.156,0.044,-3.97,1.95,5.15,-80.977,74.254,37.562,1,320
24757,1.024,0.16,0.036,-3.69,1.74,4.45,-80.907,77.325,37.562,1,316
24777,1.024,0.176,0.04,-4.94,2.23,4.94,-80.359,76.613,37.562,1,308
24798,1.016,0.16,0.036,-4.59,2.23,4.59,-80.821,75.969,37.691,1,332
24819,1.012,0.152,0.032,-3.9,2.02,4.1,-81.28,78.117,37.428,1,350
24840,1.016,0.148,0.032,-4.31,1.95,4.59,-81.529,77.805,37.475,1,372
24861,1.02,0.148,0.032,-6.89,1.88,4.87,-81.562,77.805,37.249,1,139
24882,1.024,0.164,0.076,-6.68,-0.21,5.01,-79.995,65.141,37.221,1,323
24902,1.008,0.152,0.016,-2.57,-0.42,4.73,-81.384,83.997,37.221,1,330
24924,1.028,0.144,0.032,-8,1.95,3.83,-81.84,77.477,37.221,1,332
24944,1.024,0.144,0.04,-4.66,-0.83,4.17,-82.366,74.75,37.221,1,345
24966,1.016,0.14,0.044,-0.56,-1.74,4.1,-81.509,71.57,37.221,1,351
24986,1.016,0.144,0.024,-4.17,-0.28,3.83,-81.38,78.117,37.165,1,380
25007,1.024,0.148,0.052,-5.22,0.07,4.1,-81.296,70.646,36.897,1,393
25028,1.02,0.152,0.036,-4.38,0.77,4.87,-81.299,76.681,36.816,1,400
25049,1.02,0.156,0.04,-6.47,0.97,4.94,-81.034,75.624,36.737,1,396
25070,1.024,0.16,0.044,-6.61,1.67,4.03,-80.801,74.629,36.792,1,361
25091,1.024,0.148,0.032,-3.34,2.23,2.85,-81.595,77.805,36.722,1,333
25111,1.024,0.152,0.064,-4.24,1.74,3.13,-81.346,75.262,36.722,1,318
25133,1.024,0.16,0.024,-4.8,1.67,3.27,-81.124,71.119,36.722,1,313
25153,1.024,0.144,0.056,-4.8,1.46,2.64,-81.255,69.28,36.722,1,316
25175,1.016,0.14,0.048,-5.15,1.11,2.78,-81.718,71.081,36.686,1,332
25195,1.024,0.136,0.048,-5.7,1.25,3.34,-81.989,70.565,36.574,1,336
25217,1.02,0.132,0.036,-4.87,1.39,4.1,-82.366,74.75,36.493,1,333
25237,1.016,0.14,0.036,-5.36,1.11,4.59,-81.908,75.585,36.477,1,329
25257,1.02,0.148,0.032,-5.91,0.49,4.24,-81.562,77.805,36.354,1,315
25279,1.024,0.152,0.036,-6.12,-0.07,3.69,-81.086,77.011,36.27,1,321
25299,1.024,0.152,0.04,-5.15,-0.21,2.99,-81.524,74.882,36.27,1,307
25321,1.024,0.152,0.044,-4.45,-0.28,2.37,-80.977,74.254,36.27,1,314
25341,1.024,0.148,0.032,-4.59,0,1.88,-81.595,77.805,36.27,1,318
25362,1.02,0.14,0.044,-4.73,0.49,1.67,-81.819,72.558,36.27,1,457
25383,1.02,0.144,0.04,-5.08,0,2.43,-81.67,74.481,36.215,1,117
25404,1.02,0.14,0.068,-6.26,-1.95,3.55,-81.33,64.098,36.019,1,367
25425,1.02,0.132,0.016,-3.2,-3.27,3.13,-82.579,83.095,36.221,1,365
25446,1.02,0.136,0.008,-4.24,-0.97,2.02,-81.894,82.099,36.149,1,352
25466,1.016,0.148,0.056,-6.12,-1.81,2.78,-81.702,74.481,36.122,1,355
25488,1.024,0.132,0.016,1.25,-3.83,2.3,-82.238,71.57,36.122,1,355
25508,1.028,0.152,0.032,0.49,-2.37,1.6,-81.414,78.117,36.122,1,357
25530,1.028,0.144,0.048,0,-2.09,1.53,-81.607,71.57,36.122,1,369
25550,1.024,0.14,0.024,-0.77,-0.9,2.09,-82.109,80.278,36.122,1,392
25571,1.016,0.148,0.016,-3.76,0.49,2.57,-81.67,83.836,36.108,1,398
25592,1.012,0.148,0.024,-2.71,0,0.49,-81.579,80.795,35.918,1,383
25613,1.012,0.136,0.016,-1.95,0.28,-0.42,-82.048,83.486,36.068,1,358
25634,1.016,0.144,0.032,-2.23,0.42,-0.14,-81.333,76.681,36.027,1,326
25655,1.028,0.148,0.004,-3.27,1.11,1.18,-81.517,83.997,35.992,1,312
25675,1.028,0.144,0.032,-2.16,0.49,0.63,-81.84,77.477,35.992,1,312
25697,1.024,0.152,0.02,-1.6,0,1.11,-81.491,82.51,35.992,1,309
25717,1.032,0.16,0.028,-1.74,0.42,1.04,-81.061,80.08,35.992,1,308
25739,1.028,0.144,0.024,-1.11,1.46,1.32,-81.924,80.544,35.992,1,321
25759,1.02,0.148,0.024,-1.95,1.74,1.81,-81.644,80.795,36.458,1,328
25780,1.02,0.148,0.024,-2.3,0.97,1.25,-81.644,82.31,36.204,1,335
25801,1.016,0.144,0.016,-0.49,-0.83,0.83,-81.723,85.371,36.18,1,336
25822,1.024,0.148,0.028,-1.25,-0.49,1.11,-81.274,82.7,36.171,1,322
25843,1.012,0.156,0.016,-1.18,-0.7,1.04,-81.198,84.15,36.286,1,310
25864,1.024,0.148,0.016,-0.97,-0.63,1.25,-81.735,83.836,36.286,1,345
25884,1.024,0.152,0.016,-1.6,-0.77,2.09,-81.517,83.997,36.286,1,319
25906,1.024,0.156,0.02,-1.39,-0.56,1.6,-81.274,82.7,36.286,1,144
25926,1.02,0.148,0.008,-0.97,-2.37,1.25,-81.738,86.912,36.286,1,351
25948,1.024,0.156,0.024,-0.63,-0.7,0.7,-82.208,86.736,36.422,1,355
25968,1.016,0.148,-0.008,-4.1,0.49,1.39,-81.579,80.795,36.259,1,363
25989,1.012,0.16,0.02,-2.5,-0.56,2.09,-82.238,86.736,36.227,1,367
26010,1.032,0.156,0.036,3.55,-1.32,1.67,-81.188,77.011,36.316,1,370
26031,1.024,0.156,0.004,2.23,0.35,0.49,-81.341,88.538,36.164,1,361
26052,1.032,0.152,0.024,-0.14,0.63,1.88,-81.525,81.033,36.164,1,375
26073,1.024,0.16,0.012,-0.9,0,3.06,-81.101,85.717,36.164,1,367
26093,1.024,0.168,0.016,-0.49,-0.21,2.43,-80.647,84.566,36.164,1,362
26115,1.024,0.156,0.024,0.7,0.42,2.02,-81.244,81.26,36.164,1,359
26135,1.024,0.144,0.012,0.97,0.28,1.25,-81.393,81.033,36.376,1,339
26157,1.02,0.148,0.028,-0.83,1.11,1.81,-81.779,91.555,36.545,1,335
26177,1.024,0.148,-0.004,-0.63,0.07,2.99,-81.517,83.997,36.463,1,332
26199,1.016,0.144,0.016,1.18,-0.97,1.6,-81.89,83.666,36.259,1,334
26219,1.028,0.156,0.016,0.28,-1.81,1.81,-81.333,84.15,36.433,1,317
26240,1.036,0.156,0.012,0.97,-0.97,1.95,-81.418,85.608,36.433,1,313
26261,1.028,0.164,0.004,2.16,-0.77,3.27,-80.939,88.609,36.433,1,316
26281,1.024,0.168,0.012,2.5,-2.02,2.37,-80.666,85.921,36.433,1,322
26303,1.032,0.16,0.016,2.09,-1.67,2.23,-81.101,85.717,36.433,1,332
26323,1.024,0.156,0.008,1.53,-1.32,3.13,-81.319,85.608,36.287,1,334
26344,1.02,0.16,0.012,1.6,-2.02,3.41,-80.978,84.296,36.412,1,339
26365,1.016,0.168,0.004,1.81,-2.37,2.92,-80.614,88.643,36.417,1,362
26386,1.02,0.16,0,1.32,-1.81,3.13,-81.091,90.007,36.276,1,372
26407,1.028,0.168,0.004,0.63,-1.25,3.27,-80.722,88.643,36.143,1,165
26428,1.024,0.156,0.004,1.74,-4.59,2.78,-81.341,88.538,36.143,1,344
26448,1.024,0.16,0.008,2.92,-4.03,2.37,-81.114,87.144,36.143,1,338
26470,1.028,0.164,-0.028,-2.3,-1.74,1.74,-80.282,95.322,36.143,1,339
26490,1.016,0.16,0.004,0.42,-2.57,2.43,-82.218,88.37,36.143,1,356
26512,1.028,0.14,0,5.84,-1.74,1.04,-81.656,88.499,36.257,1,368
26532,1.024,0.144,-0.02,3.9,2.02,-0.07,-81.925,97.914,36.176,1,373
26553,1.024,0.16,0,2.23,3.9,0.21,-81.125,90.007,36.19,1,386
26574,1.02,0.168,-0.004,1.46,3.62,0.56,-80.65,91.371,36.526,1,385
26595,1.024,0.164,-0.004,0.42,3.06,1.25,-80.904,91.404,36.45,1,373
26615,1.024,0.16,0.008,1.88,1.53,1.32,-81.114,87.144,36.45,1,348
26637,1.024,0.168,0,2.09,1.11,1.32,-80.244,87.404,36.45,1,327
26657,1.024,0.176,0.016,1.18,0.9,2.23,-79.858,90.007,36.45,1,316
26679,1.032,0.172,-0.016,2.16,0.28,2.99,-80.053,93.821,36.45,1,314
26699,1.02,0.164,0.008,1.53,-0.7,2.09,-80.861,87.214,36.455,1,338
26720,1.024,0.16,-0.008,1.18,-1.6,2.57,-81.114,92.869,36.352,1,337
26741,1.028,0.16,-0.004,0.97,-0.77,2.71,-81.157,91.439,36.528,1,333
26762,1.012,0.164,-0.008,0.97,-0.35,2.99,-80.79,92.8,36.512,1,332
26783,1.024,0.172,0,0.35,0.28,2.37,-80.471,90.007,36.53,1,309
26804,1.028,0.172,0,0.49,0.7,1.95,-80.974,91.404,36.579,1,308
26824,1.028,0.164,-0.008,-1.95,2.78,2.09,-80.432,88.674,36.579,1,315
26846,1.024,0.168,0,-1.39,2.78,1.25,-80.214,95.201,36.579,1,320
26866,1.028,0.184,-0.008,-1.81,2.78,1.95,-79.849,92.496,36.579,1,346
26887,1.02,0.168,-0.008,-0.49,1.04,2.5,-80.643,92.733,36.579,1,324
26908,1.02,0.16,0,0.97,0.56,2.3,-81.091,90.007,36.463,1,201
26929,1.016,0.168,-0.012,0.63,-2.16,2.57,-80.593,94.093,36.523,1,353
26949,1.028,0.156,-0.004,3.48,-2.43,2.85,-81.374,91.476,36.576,1,354
26971,1.02,0.18,-0.012,-5.29,-0.77,3.76,-79.976,93.821,36.75,1,344
26991,1.008,0.164,-0.016,0.83,-3.34,5.29,-81.091,90.007,36.642,1,345
27013,1.036,0.16,0.004,3.83,-1.88,3.55,-80.714,92.733,36.642,1,344
27033,1.02,0.172,-0.02,1.04,-0.28,3.13,-80.089,97.772,36.642,1,356
27054,1.024,0.176,-0.012,1.74,0.14,4.52,-80.231,93.907,36.642,1,362
27075,1.016,0.168,-0.016,1.67,-0.83,4.03,-80.575,95.447,36.642,1,379
27096,1.004,0.164,-0.016,1.18,-1.39,4.17,-80.686,95.579,36.544,1,382
27117,1.02,0.168,-0.016,1.81,-1.74,3.13,-80.611,95.447,36.506,1,360
27138,1.024,0.164,-0.02,0.63,-0.56,3.06,-80.841,96.96,36.229,0,337
27158,1.02,0.168,-0.012,-0.97,0.21,4.52,-80.526,99.47,36.267,0,315
27180,1.02,0.176,-0.036,-1.18,-0.49,5.36,-79.938,96.347,36.291,0,310
27200,1.024,0.18,0,-0.9,-0.49,3.9,-80.772,94.093,36.291,0,314
27222,1.028,0.164,-0.028,-0.83,-0.42,5.22,-80.813,99.696,36.291,0,314
27242,1.032,0.168,-0.02,-1.95,1.53,5.08,-80.696,96.796,36.291,0,318
27262,1.028,0.16,-0.02,-2.71,2.5,5.01,-81.092,97.132,36.291,0,331
27284,1.02,0.156,-0.016,-1.74,2.99,5.08,-81.266,95.863,36.034,0,338
27304,1.024,0.152,-0.02,-1.74,3.27,4.45,-81.491,97.503,36.028,0,331
27326,1.02,0.156,-0.02,-1.6,3.41,4.73,-81.427,98.98,36.051,0,331
27346,1.024,0.148,-0.02,-0.7,3.62,5.29,-80.864,95.579,36.069,0,326
27367,1.02,0.16,-0.02,-0.35,3.83,5.5,-81.24,97.313,36.137,0,379
27388,1.028,0.156,-0.024,-0.14,4.24,5.7,-81.277,98.753,36.137,0,205
27409,1.024,0.168,-0.012,-0.35,3.83,5.29,-80.666,94.093,36.137,0,245
27430,1.032,0.16,-0.016,0.56,3.41,4.73,-81.15,95.718,36.137,0,320
27451,1.036,0.14,-0.012,0.21,4.8,3.83,-82.282,94.906,36.137,0,344
27472,1.02,0.164,-0.012,-6.68,8.42,3.41,-80.848,94.192,35.724,0,360
27493,1.024,0.136,-0.012,0.9,6.96,1.88,-82.441,90.007,35.844,0,367
27513,1.036,0.14,0.008,2.5,8.28,0.28,-82.063,90.007,35.69,0,368
27535,1.024,0.152,-0.016,1.46,9.32,-0.35,-81.592,91.514,35.686,0,374
27555,1.036,0.156,0,2.85,9.46,0.97,-81.443,90.007,35.94,0,369
27576,1.024,0.152,-0.004,0.7,9.46,2.02,-81.56,91.514,35.94,0,373
27597,1.024,0.144,0.008,2.85,8.83,1.67,-81.989,86.827,35.94,0,363
27618,1.028,0.148,0.004,4.8,9.04,1.25,-81.811,88.458,35.94,0,341
27638,1.032,0.152,0.012,2.37,11.13,1.6,-81.602,85.492,35.94,0,334
27660,1.016,0.144,-0.008,3.97,12.1,1.18,-81.927,93.187,36.173,0,338
27680,1.016,0.14,-0.004,4.73,11.41,0.7,-82.389,83.296,36.064,0,339
27702,1.028,0.132,0.02,5.5,11.76,-0.07,-82.398,86.64,36.344,0,335
27722,1.02,0.14,0.016,5.91,11.41,1.04,-82.141,83.486,36.3,0,338
27744,1.024,0.148,0.016,7.65,10.99,0.97,-81.735,83.836,36.545,0,318
27764,1.024,0.144,0.024,9.6,10.23,0.63,-81.892,80.544,36.545,0,313
27786,1.024,0.14,0.028,10.37,8.7,0.7,-82.069,78.696,36.545,0,316
27806,1.02,0.152,0.024,10.57,7.65,0.97,-81.427,81.033,36.545,0,316
27827,1.02,0.148,0.032,12.45,6.05,0.83,-81.54,79.293,36.545,0,330
27848,1.012,0.144,0.028,12.03,4.45,0.21,-81.578,82.31,36.899,0,341
27869,1.004,0.156,0.04,12.52,2.3,-0.07,-80.481,74.987,36.765,0,441
27890,0.992,0.16,0.044,13.57,-0.07,0.56,-80.51,74.629,37.085,0,155
27911,1,0.156,0.052,11.9,-2.85,1.32,-80.668,71.57,37.207,0,349
27932,0.996,0.16,0.02,16.14,-5.63,0.83,-80.81,82.881,37.344,0,343
27953,1.024,0.16,0.028,14.68,-4.45,0.7,-80.993,80.08,37.344,0,343
27973,1.028,0.176,0.02,13.08,-3.27,0.83,-80.229,83.523,37.344,0,350
27995,1.036,0.148,0.036,21.22,-3.27,1.53,-80.995,67.171,37.344,0,355
28015,1.052,0.144,0.072,22.82,-0.97,1.39,-81.674,76.334,37.344,0,372
28037,1.032,0.156,0.032,21.57,-0.14,3.55,-80.342,78.184,37.592,0,405
28057,1.036,0.18,0.04,19.27,1.11,4.52,-79.914,77.477,37.792,0,416
28079,1.012,0.176,0.024,21.77,-0.35,3.62,-80.051,82.241,37.849,0,408
28099,1.02,0.184,0.024,20.45,-0.56,3.69,-79.695,82.575,37.926,0,384
28121,1.024,0.2,0.004,18.85,1.95,4.87,-78.952,88.861,37.913,0,344
28141,1.02,0.208,0.012,16.9,3.2,6.75,-78.461,86.705,37.913,0,324
28163,1.028,0.216,-0.024,13.7,4.73,7.17,-77.909,93.129,37.913,0,315
28183,1.024,0.224,0.008,9.67,5.15,6.89,-78.132,87.885,37.913,0,315
28204,1.024,0.204,0.004,12.59,5.08,6.68,-78.861,87.716,37.913,0,318
28225,1.016,0.188,0.008,10.43,5.43,6.75,-79.513,87.57,37.955,0,332
28246,1.016,0.172,0.016,12.17,5.29,6.82,-80.357,84.692,37.998,0,328
28267,1.012,0.184,0.008,11.83,4.94,6.89,-79.692,87.517,38.27,0,323
28288,1.016,0.196,0.028,11.27,4.38,6.89,-78.979,81.876,38.284,0,336
28309,1.016,0.204,0.032,14.75,2.99,6.89,-78.517,81.091,38.179,0,317
28329,1.024,0.216,0.02,12.31,2.85,8.63,-77.389,86.994,38.179,0,319
28351,1.024,0.232,0.02,11.13,2.85,10.92,-76.89,83.24,38.179,0,323
28371,1.032,0.236,0.028,11.41,3.2,11.27,-77.199,83.124,38.179,0,430
28392,1.02,0.228,0.036,10.71,2.64,10.37,-77.255,81.033,38.179,0,113
28413,1.02,0.2,0.036,6.26,2.09,10.02,-78.738,79.802,38.228,0,362
28434,1.008,0.188,-0.02,8.07,3.13,11.13,-79.383,96.08,37.825,0,351
28455,1.012,0.2,-0.004,5.01,5.63,12.73,-78.824,91.152,37.677,0,362
28476,1,0.2,0.028,3.41,3.97,14.47,-78.588,82.036,37.547,0,361
28497,1.012,0.18,0.02,8.56,0.9,15.17,-79.348,74.225,37.407,0,350
28518,1.028,0.18,0.044,8.49,2.09,15.37,-79.53,81.535,37.449,0,348
28539,1.028,0.196,0.028,4.17,2.85,16.07,-78.596,75.431,37.449,0,355
28560,1.024,0.188,0.036,2.85,3.34,17.6,-79.418,79.166,37.449,0,360
