Timestamp,ESP32_Data,Manual
1759045458.146895,"-0.032,-0.004,0.904,1.391,1.322,3.200,89.809,-45.000,271.078,732",1
1759045458.1688948,"-0.036,0.000,0.908,1.600,1.043,2.922,0.000,-89.808,271.460,1911",1
1759045458.1918948,"-0.036,0.000,0.908,1.739,1.113,3.061,0.000,-89.808,271.645,4095",1
1759045458.2138946,"-0.040,0.000,0.908,1.670,0.904,2.852,0.000,-89.808,272.040,1805",1
1759045458.2358816,"-0.040,0.000,0.908,1.670,0.904,2.852,89.807,-45.000,272.047,774",1
1759045458.2578816,"-0.036,-0.004,0.912,1.461,1.252,3.061,89.807,-45.000,271.479,3613",1
1759045458.2799046,"-0.036,-0.004,0.912,1.322,1.391,2.922,0.000,-89.808,272.598,3128",1
1759045458.3029046,"-0.036,0.000,0.908,1.252,1.252,2.991,0.000,-89.808,272.965,583",1
1759045458.3249044,"-0.036,0.000,0.904,1.322,0.974,2.991,0.000,-89.809,272.224,2303",1
1759045458.3468914,"-0.036,0.000,0.904,1.461,0.765,2.852,89.808,-45.000,271.681,4095",1
1759045458.3689046,"-0.032,-0.004,0.908,1.530,0.696,2.574,89.808,-45.000,272.040,1372",1
1759045458.3909168,"-0.032,-0.004,0.908,1.530,0.904,2.783,89.808,-45.001,272.224,1069",1
1759045458.4149172,"-0.028,-0.008,0.908,1.252,1.113,3.061,89.808,-45.001,272.224,3902",1
1759045458.4374335,"-0.032,-0.004,0.904,1.391,1.322,3.061,89.809,-45.000,272.224,2618",1
1759045458.4594343,"-0.032,-0.004,0.904,1.461,1.043,3.270,89.808,-45.000,272.224,496",1
1759045458.4814336,"-0.036,-0.004,0.908,1.391,0.904,3.061,89.808,-45.000,272.224,2862",1
1759045458.503434,"-0.036,-0.004,0.908,1.461,0.974,2.852,0.000,-89.810,272.224,3774",1
1759045458.5254376,"-0.032,0.000,0.900,1.322,1.043,2.991,0.000,-89.810,272.224,904",1
1759045458.5474346,"-0.036,0.000,0.912,1.322,1.113,2.783,0.000,-89.807,272.224,1480",1
1759045458.5694342,"-0.036,0.000,0.912,1.391,0.974,3.061,0.000,-89.807,272.224,4095",1
1759045458.5914338,"-0.032,0.000,0.912,1.670,0.765,2.991,0.000,-89.807,272.224,2217",1
1759045458.6134336,"-0.032,0.000,0.912,1.391,1.043,3.200,0.250,-89.806,272.224,571",1
1759045458.6354337,"-0.036,0.004,0.916,1.322,0.974,3.061,0.250,-89.806,272.224,3223",1
1759045458.657439,"-0.036,-0.004,0.908,1.322,1.252,2.783,89.808,-45.000,272.224,3498",1
1759045458.6794338,"-0.036,-0.004,0.908,1.322,1.113,2.852,89.808,-45.000,272.224,714",1
1759045458.701434,"-0.036,-0.004,0.908,1.600,0.904,3.061,89.808,-45.000,272.224,1966",1
1759045458.723434,"-0.036,-0.004,0.908,1.600,0.765,2.991,0.000,-89.808,272.224,4095",1
1759045458.745434,"-0.036,0.000,0.908,1.670,0.487,3.061,0.000,-89.808,272.224,1692",1
1759045458.7674344,"-0.036,0.000,0.904,1.461,1.183,3.061,0.000,-89.809,272.224,807",1
1759045458.7894354,"-0.036,0.000,0.904,1.252,0.974,2.783,0.000,-89.809,272.238,3613",1
1759045458.8114352,"-0.036,0.004,0.912,1.252,1.183,2.783,0.251,-89.807,271.864,3116",1
1759045458.833435,"-0.036,0.004,0.912,1.391,1.183,2.783,0.000,-89.810,271.848,557",1
1759045458.8554337,"-0.036,0.000,0.900,1.183,1.113,3.061,0.000,-89.810,271.488,2348",0
1759045458.8774364,"-0.036,0.000,0.900,1.391,1.043,2.991,89.808,-45.000,271.663,4095",0
1759045458.8994346,"-0.036,-0.004,0.908,1.322,0.835,2.991,89.808,-45.000,272.586,1327",0
1759045458.921434,"-0.036,0.000,0.904,1.252,1.183,3.061,0.000,-89.809,273.136,1080",0
1759045458.9434354,"-0.036,0.000,0.904,1.391,1.322,3.061,0.252,-89.808,272.936,3933",0
1759045458.9654355,"-0.040,0.004,0.908,1.183,1.113,2.852,0.252,-89.808,272.931,2684",0
1759045458.987434,"-0.040,0.004,0.908,1.252,1.391,2.922,0.000,-89.808,273.119,512",0
1759045459.0094337,"-0.036,0.000,0.908,1.461,1.043,2.852,0.000,-89.808,273.494,2794",0
1759045459.0324337,"-0.036,0.000,0.908,1.043,1.043,3.061,0.000,-89.808,273.310,3881",0
1759045459.0544338,"-0.036,0.000,0.908,1.322,1.322,3.270,89.809,-45.000,272.955,989",0
1759045459.0764346,"-0.032,-0.004,0.904,1.322,1.113,3.270,89.809,-45.000,272.395,1435",0
1759045459.098434,"-0.032,-0.004,0.904,1.600,1.252,3.061,0.000,-89.809,272.217,4095",0
1759045459.1204345,"-0.036,0.000,0.904,1.530,1.043,2.713,0.000,-89.809,271.690,2252",0
1759045459.1424341,"-0.036,0.000,0.904,1.461,0.904,2.783,0.000,-89.809,271.690,585",0
1759045459.164434,"-0.036,0.000,0.904,1.322,1.043,3.061,0.000,-89.809,271.690,3147",0
1759045459.186434,"-0.036,0.000,0.908,1.252,1.043,2.922,0.000,-89.808,271.690,3612",0
1759045459.2084343,"-0.036,0.000,0.908,1.391,1.183,3.130,0.000,-89.809,271.690,798",0
1759045459.2304368,"-0.036,0.000,0.904,1.252,1.322,3.061,0.000,-89.809,271.690,1737",0
1759045459.2524343,"-0.040,0.000,0.904,1.322,1.391,2.991,0.000,-89.809,271.690,4095",0
1759045459.274434,"-0.040,0.000,0.904,1.461,0.974,2.991,0.000,-89.809,271.690,1943",0
1759045459.2964356,"-0.036,0.000,0.908,1.670,0.765,2.991,0.000,-89.808,271.690,682",0
1759045459.3184392,"-0.036,0.000,0.908,1.530,1.043,2.852,0.251,-89.807,271.690,3453",0
1759045459.3404462,"-0.040,0.004,0.912,1.461,1.113,2.991,0.251,-89.807,271.690,3323",0
1759045459.3624463,"-0.040,0.004,0.912,1.391,1.183,3.200,89.808,-44.999,271.690,616",0
1759045459.3844566,"-0.040,-0.004,0.908,1.252,1.113,3.130,89.808,-44.999,271.690,2168",0
1759045459.406456,"-0.040,0.000,0.908,1.252,1.322,3.130,0.000,-89.808,271.690,4095",0
1759045459.4289694,"-0.040,0.000,0.908,1.391,0.974,2.922,0.252,-89.808,271.690,1483",0
1759045459.4509697,"-0.040,0.004,0.908,1.739,0.904,2.991,0.252,-89.808,271.690,938",0
1759045459.4729695,"-0.040,0.004,0.908,1.530,0.835,3.061,89.809,-45.000,271.690,3837",0
1759045459.4949727,"-0.032,-0.004,0.904,1.809,0.765,3.130,89.809,-45.000,271.690,2826",0
1759045459.5169728,"-0.036,-0.004,0.912,1.461,0.696,3.130,89.807,-45.000,271.690,540",0
1759045459.5389693,"-0.036,-0.004,0.912,1.391,0.835,3.061,0.250,-89.806,273.335,2730",0
1759045459.5609698,"-0.036,0.004,0.916,1.461,0.974,2.783,0.250,-89.806,272.974,3915",0
1759045459.582973,"-0.036,0.004,0.916,1.670,0.904,2.922,89.807,-45.000,272.427,1000",0
1759045459.6049747,"-0.032,-0.004,0.912,1.252,0.904,2.922,89.807,-45.000,272.598,1417",0
1759045459.6269739,"-0.036,-0.004,0.908,1.670,0.835,2.991,89.808,-45.000,271.469,4095",0
1759045459.6489723,"-0.036,-0.004,0.908,1.391,0.835,3.270,89.809,-45.000,271.479,2189",0
1759045459.6709702,"-0.036,-0.004,0.904,1.600,0.904,2.991,89.809,-45.000,271.654,635",0
1759045459.6929717,"-0.036,-0.004,0.904,1.600,0.696,2.852,0.252,-89.808,270.495,3319",1
1759045459.7149706,"-0.032,0.004,0.908,1.461,1.043,2.643,0.252,-89.808,271.243,3450",1
1759045459.73697,"-0.036,-0.004,0.912,1.252,1.183,2.852,89.807,-45.000,272.574,682",1
1759045459.7589695,"-0.036,-0.004,0.912,1.113,1.113,3.200,89.807,-45.000,272.209,2030",1
