Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
16211,1.028,0.18,-0.092,0,1.04,2.57,-78.881,117.081,39.572,0,285
16232,1.028,0.18,-0.084,0.77,0.42,-0.42,-79.07,115.025,39.572,0,295
16253,1.024,0.172,-0.096,0.28,0.9,-0.9,-79.117,119.176,39.572,0,300
16274,1.024,0.172,-0.092,0.35,-0.14,-0.21,-79.221,118.15,39.493,0,321
16294,1.032,0.18,-0.092,0,-0.49,0.07,-78.923,117.081,39.622,0,305
16316,1.032,0.18,-0.084,-1.32,-0.28,-0.63,-79.111,115.025,39.642,0,302
16336,1.028,0.184,-0.104,-2.16,0.42,-0.83,-78.171,121.338,39.679,0,304
16358,1.028,0.192,-0.104,-0.77,-1.32,0.35,-78.454,116.084,39.616,0,428
16378,1.024,0.192,-0.096,0.21,-2.02,0.97,-78.402,117.059,39.616,0,234
16400,1.028,0.196,-0.08,-4.59,-3.13,2.3,-78.369,112.212,39.616,0,218
16420,1.024,0.188,-0.124,-0.07,-2.43,1.74,-77.602,123.417,39.616,0,316
16441,1.024,0.196,-0.076,0,-4.03,2.64,-78.405,111.202,39.616,0,343
16462,1.028,0.204,-0.072,-5.63,-1.6,2.43,-78.122,109.448,39.701,0,360
16483,1.028,0.192,-0.112,-4.45,-0.07,2.92,-77.805,120.265,39.847,0,367
16504,1.016,0.196,-0.108,-0.97,-3.06,3.9,-77.665,120.265,39.71,0,371
16525,1.02,0.184,-0.116,1.81,-3.9,1.46,-78.111,118.96,39.772,0,378
16546,1.028,0.196,-0.1,0.63,-3.34,-0.63,-77.352,115.685,39.617,0,377
16567,1.032,0.208,-0.116,-1.25,-1.81,-0.56,-77.011,119.157,39.617,0,389
16587,1.028,0.196,-0.116,-1.11,-0.63,-0.63,-77.514,120.627,39.617,0,392
16609,1.032,0.196,-0.112,-1.04,-1.18,-0.63,-77.667,119.754,39.617,0,367
16629,1.036,0.196,-0.096,-1.81,-1.32,-0.07,-78.11,116.104,39.617,0,332
16651,1.024,0.184,-0.124,-1.18,-0.35,0.42,-77.944,123.12,39.749,0,320
16671,1.028,0.18,-0.124,1.67,-0.07,0.07,-77.788,121.148,39.977,0,309
16693,1.028,0.196,-0.104,0.28,-0.07,0.63,-77.667,119.754,40.005,0,312
16713,1.024,0.192,-0.116,-0.28,-0.07,1.32,-77.649,121.148,39.704,0,315
16735,1.028,0.204,-0.112,-0.07,-0.07,1.74,-77.25,118.776,39.954,0,303
16755,1.028,0.204,-0.116,0.07,0.35,2.3,-77.146,119.633,39.954,0,308
16777,1.028,0.204,-0.116,-0.63,0.77,2.99,-77.146,119.633,39.954,0,307
16797,1.028,0.2,-0.112,-0.07,0.77,2.99,-77.435,119.258,39.954,0,314
16818,1.032,0.204,-0.092,0.83,0.9,1.81,-78.096,113.758,39.954,0,316
16839,1.036,0.204,-0.092,-0.56,0.9,1.32,-77.443,114.784,40.095,0,328
16860,1.028,0.204,-0.108,-0.7,1.04,2.57,-77.256,115.685,39.85,1,336
16881,1.02,0.204,-0.108,0.9,0.7,2.09,-77.255,117.906,40.044,1,339
16902,1.024,0.204,-0.108,0.63,0.77,2.09,-77.303,117.906,40.019,1,354
16922,1.028,0.2,-0.116,0.28,0.9,2.64,-77.33,120.123,40.114,1,318
16944,1.02,0.2,-0.128,0.83,0.14,2.71,-76.901,122.628,40.069,1,316
16964,1.02,0.204,-0.128,0.63,-1.88,3.76,-76.721,122.115,40.069,1,315
16986,1.016,0.2,-0.144,1.67,-3.2,5.08,-76.962,123.968,40.069,1,454
17006,1.032,0.204,-0.12,0.49,-6.68,2.57,-76.135,122.69,40.069,1,268
17028,1.028,0.216,-0.124,0.28,-10.71,-0.35,-77.056,113.971,40.019,1,212
17048,1.04,0.184,-0.172,3.62,-6.19,0.21,-76.392,133.079,39.901,1,334
17070,1.024,0.208,-0.116,1.46,-7.3,2.71,-76.913,119.157,39.929,1,342
17090,1.028,0.2,-0.12,0.97,-4.8,4.59,-77.223,120.973,40.013,1,350
17111,1.04,0.204,-0.136,4.94,-2.78,2.23,-76.741,123.699,39.884,1,335
17132,1.028,0.212,-0.156,2.78,-3.48,2.3,-75.644,126.357,39.968,1,351
17153,1.036,0.192,-0.152,0.49,2.3,0.28,-77.023,117.856,39.968,1,364
17174,1.048,0.22,-0.1,-3.41,4.17,-0.07,-76.684,114.066,39.968,1,389
17195,1.024,0.216,-0.116,-2.71,2.64,0.77,-76.573,119.52,39.968,1,397
17216,1.024,0.196,-0.144,-1.74,2.3,0.7,-76.645,126.314,39.968,1,415
17236,1.032,0.212,-0.12,-5.15,4.03,-0.63,-76.724,119.52,40.153,1,377
17257,1.028,0.212,-0.112,-6.61,4.59,0.21,-76.877,117.856,40.072,1,336
17278,1.024,0.192,-0.124,-4.66,4.03,1.88,-77.423,122.865,40.167,1,316
17299,1.024,0.2,-0.14,-0.56,2.99,1.53,-76.596,125.001,40.066,1,291
17320,1.04,0.228,-0.096,-6.12,4.24,1.67,-75.702,122.014,40.192,1,289
17341,1.036,0.22,-0.14,-6.89,4.66,3.69,-76.502,116.989,40.192,1,301
17362,1.028,0.22,-0.1,-4.8,2.92,3.06,-76.777,114.452,40.192,1,311
17383,1.028,0.216,-0.1,-3.06,1.81,0.7,-76.969,114.851,40.192,1,309
17403,1.008,0.212,-0.1,-5.84,1.88,3.41,-76.915,115.262,40.192,1,323
17425,1.016,0.204,-0.1,-4.8,-0.56,4.59,-77.401,116.122,40.165,1,318
17445,1.032,0.2,-0.124,-2.92,-0.14,2.71,-77.16,121.808,40.267,1,311
17467,1.024,0.196,-0.104,-2.99,0.07,2.85,-77.78,117.96,40.154,1,308
17487,1.024,0.208,-0.124,-4.38,0.77,3.69,-76.624,119.52,40.047,1,299
17509,1.02,0.212,-0.1,-2.57,-2.37,4.45,-77.275,112.551,40.087,1,296
17529,1.016,0.212,-0.096,1.25,-3.62,3.76,-77.014,115.262,40.087,1,315
17551,1.028,0.208,-0.096,3.2,-5.84,1.88,-77.443,114.784,40.087,1,301
17571,1.028,0.204,-0.132,3.48,-6.05,1.39,-76.707,122.914,40.087,1,305
17592,1.028,0.208,-0.124,3.62,-7.03,1.6,-76.751,120.81,40.087,1,317
17613,1.02,0.216,-0.14,2.92,-6.61,2.57,-75.842,122.958,40.117,1,457
17634,1.024,0.212,-0.148,4.03,-4.73,1.81,-75.835,124.929,40.218,1,243
17655,1.028,0.204,-0.136,1.32,-5.29,1.95,-76.179,125.97,40.193,1,341
17676,1.024,0.196,-0.196,-0.77,-2.16,1.88,-73.384,137.131,40.288,1,321
17697,1.008,0.212,-0.152,0.7,-4.52,4.8,-76.708,119.99,40.285,1,325
17718,1.032,0.22,-0.16,-2.23,-2.16,3.97,-75.239,126.037,40.285,1,332
17739,1.024,0.208,-0.172,-1.53,-1.25,3.48,-75.239,129.598,40.285,1,341
17760,1.02,0.208,-0.156,2.78,-2.57,3.69,-75.705,126.879,40.285,1,347
17780,1.036,0.208,-0.18,-0.07,0.7,3.27,-75.136,130.882,40.285,1,363
17802,1.024,0.212,-0.144,-0.56,0.77,4.03,-75.955,124.195,40.164,1,376
17822,1.024,0.208,-0.168,-1.18,1.53,4.52,-75.503,128.264,40.175,1,377
17844,1.02,0.208,-0.156,-1.6,2.23,4.24,-75.523,127.578,40.097,1,366
17864,1.024,0.208,-0.168,-2.85,3.69,3.83,-75.536,126.357,40.089,1,338
17886,1.028,0.196,-0.144,-0.7,4.73,3.41,-76.695,126.314,40.296,1,307
17906,1.028,0.196,-0.152,-0.42,3.76,3.06,-76.441,127.803,40.296,1,305
17928,1.02,0.212,-0.18,-1.04,0.97,5.43,-74.754,130.343,40.296,1,304
17948,1.028,0.228,-0.112,-2.5,1.74,6.75,-76.126,116.17,40.296,1,306
17969,1.028,0.208,-0.164,-2.02,0.56,7.51,-75.557,128.264,40.296,1,330
17990,1.02,0.188,-0.128,2.23,0.21,6.12,-76.536,133.035,40.122,1,334
18011,1.028,0.192,-0.168,2.3,0.35,5.01,-76.341,129.815,40.12,1,338
18032,1.024,0.196,-0.148,0.49,1.39,5.43,-76.29,129.815,39.65,1,323
18053,1.02,0.192,-0.164,0.35,2.92,5.84,-76.101,130.512,39.957,1,320
18074,1.02,0.192,-0.156,3.2,0.56,5.98,-76.373,129.103,39.977,1,310
18095,1.028,0.2,-0.16,1.95,0.14,5.22,-76.015,128.669,39.977,1,314
18115,1.028,0.2,-0.144,2.37,2.09,4.24,-76.524,125.763,39.977,1,316
18137,1.024,0.192,-0.18,3.83,3.13,3.55,-75.592,133.162,39.977,1,330
18157,1.024,0.196,-0.184,3.76,4.66,2.99,-75.538,133.162,39.977,1,332
18179,1.02,0.188,-0.168,1.39,6.89,2.16,-76.262,131.109,39.67,1,338
18199,1.02,0.18,-0.172,-0.07,7.17,2.09,-76.685,132.988,39.825,1,337
18221,1.024,0.188,-0.148,0.21,4.8,2.92,-76.854,128.22,39.749,1,406
18241,1.036,0.216,-0.132,0.97,3.2,3.83,-76.275,121.439,39.786,1,264
18262,1.032,0.216,-0.12,3.2,2.3,3.41,-76.541,119.063,39.726,1,302
18283,1.024,0.204,-0.152,5.15,-0.7,3.76,-76.054,126.699,39.726,1,320
18304,1.032,0.212,-0.06,3.62,-0.63,4.94,-77.954,105.81,39.726,1,327
18325,1.06,0.2,-0.156,-5.5,2.78,4.24,-76.746,125.001,39.726,1,333
18345,1.024,0.188,-0.136,1.18,0.63,5.63,-77.341,129.299,39.726,1,335
18367,1.008,0.172,-0.156,5.43,5.36,2.71,-76.583,132.988,39.802,1,346
18387,0.984,0.172,-0.184,-0.21,8.21,1.46,-75.648,136.941,39.615,1,345
18408,0.968,0.152,-0.152,-0.63,6.75,1.81,-77.485,135.01,39.749,1,350
18429,0.988,0.176,-0.16,-1.67,4.59,3.69,-76.469,132.283,39.996,1,360
18450,1.004,0.208,-0.144,-0.28,1.11,3.9,-75.863,124.704,39.822,1,344
18471,1.012,0.224,-0.128,-0.21,-3.06,4.38,-75.704,119.754,39.822,1,325
18492,1.04,0.2,-0.104,-3.62,-4.17,3.69,-78.237,122.238,39.822,1,327
18513,1.032,0.196,-0.128,-2.71,-5.98,4.87,-76.679,122.409,39.822,1,321
18534,1.056,0.22,-0.144,0.14,-3.83,5.22,-75.627,125.349,39.822,1,327
18554,1.04,0.196,-0.116,-3.34,-2.99,4.59,-77.653,120.627,39.67,1,340
18576,1.048,0.164,-0.12,-2.57,-3.48,3.83,-79.032,126.203,39.592,1,326
18596,1.072,0.168,-0.14,-0.9,-5.29,-0.28,-78.476,129.815,39.493,1,324
18618,1.052,0.2,-0.152,-2.23,-1.18,-1.39,-76.576,127.244,39.538,1,331
18638,1.056,0.2,-0.124,-4.87,2.09,-0.28,-77.443,121.808,39.471,1,333
18660,1.056,0.216,-0.104,-6.68,6.26,5.15,-76.68,112.488,39.471,1,314
18680,1.06,0.244,-0.124,-12.24,13.36,11.13,-74.896,124.145,39.471,1,316
18702,1.032,0.184,-0.168,-8.97,13.5,10.71,-76.432,132.407,39.471,1,300
18722,1.016,0.14,-0.14,-4.45,7.17,6.33,-78.979,135.01,39.471,1,326
18744,1.012,0.124,-0.132,-0.97,5.98,0.14,-79.86,136.8,39.469,1,330
18764,1.02,0.172,-0.132,-4.1,6.68,1.25,-78.005,127.514,39.39,1,330
18785,1.024,0.212,-0.144,-2.57,8.28,5.63,-75.955,124.195,39.473,1,330
18806,1.024,0.188,-0.148,-1.25,9.04,4.38,-78.089,131.997,39.519,1,360
18827,1.02,0.144,-0.128,-1.18,6.61,1.25,-78.611,131.83,39.701,1,366
18848,1.008,0.168,-0.144,-2.85,4.66,2.09,-75.904,127.244,39.707,1,261
18869,1,0.22,-0.124,1.11,6.89,1.04,-75.833,119.416,39.707,1,325
18890,1.02,0.2,-0.148,-3.2,9.74,0.7,-76.297,126.511,39.707,1,326
18911,1.012,0.156,-0.132,-6.12,8.21,-0.14,-78.59,130.246,39.707,1,332
18931,0.972,0.152,-0.164,-5.15,6.4,3.13,-77.05,137.185,39.665,1,329
18953,1.024,0.192,-0.124,1.67,2.16,3.2,-77.423,122.865,39.686,1,346
18973,1.032,0.184,-0.14,-4.38,4.8,0.42,-77.81,138.023,39.691,1,343
18995,0.968,0.124,-0.14,-1.18,2.43,-0.42,-78.611,131.643,39.71,1,349
19015,0.968,0.18,-0.116,3.62,-0.83,1.04,-77.251,114.784,39.701,0,344
19037,1.048,0.196,-0.08,3.13,3.55,0.42,-78.586,112.212,39.747,0,330
19057,1.008,0.16,-0.124,-0.49,7.23,-0.56,-78.651,127.785,39.747,0,336
19079,1.004,0.196,-0.136,-3.27,8.35,3.34,-76.639,124.765,39.747,0,315
19099,1.032,0.228,-0.124,-1.67,6.26,6.26,-75.889,118.549,39.747,0,312
19121,1.044,0.16,-0.14,2.64,5.08,2.43,-78.495,131.196,39.733,0,321
19141,1.012,0.136,-0.108,-1.67,6.68,3.2,-78.674,135.01,39.834,0,317
19162,0.968,0.156,-0.14,-2.57,5.63,5.63,-77.552,116.574,39.78,0,320
19183,1.008,0.204,-0.08,3.62,3.06,9.11,-77.345,114.371,40.062,0,316
19204,1.032,0.184,-0.1,2.37,9.81,7.72,-78.535,118.532,39.854,0,303
19225,0.944,0.152,-0.112,-2.5,13.5,4.38,-78.695,126.394,39.735,0,301
19246,0.964,0.156,-0.092,0.28,8.83,5.7,-79.366,120.539,39.735,0,310
19267,1.032,0.184,-0.076,8.21,1.04,7.1,-79.087,112.451,39.735,0,314
19288,1.076,0.22,-0.048,7.23,1.53,5.22,-78.186,102.316,39.735,0,320
19309,1.096,0.216,-0.088,1.46,5.22,2.02,-78.928,113.758,39.735,0,331
19330,1.136,0.2,-0.08,-1.18,0.56,3.55,-78.792,109.73,39.58,0,330
19351,1.1,0.212,-0.08,-0.97,-0.56,3.41,-78.644,111.81,39.606,0,326
19372,1.036,0.196,-0.088,-0.35,4.03,0.63,-78.29,114.188,39.55,0,317
19392,1.02,0.196,-0.072,-1.81,8.07,-0.28,-78.437,110.179,39.57,0,302
19414,1.02,0.164,-0.092,0,7.58,-0.07,-79.56,119.3,39.544,0,353
19434,1.004,0.144,-0.084,2.09,4.66,2.16,-80.578,120.265,39.544,0,301
19456,0.992,0.164,-0.076,2.78,3.48,5.22,-79.679,114.872,39.544,0,264
19476,0.992,0.184,-0.056,3.62,4.87,5.84,-78.534,110.964,39.544,0,320
19497,0.976,0.172,-0.148,5.01,7.37,5.63,-79.4,117.13,39.544,0,338
19518,0.988,0.172,-0.068,0.35,5.63,7.93,-79.32,113.364,39.61,0,341
19538,1.028,0.184,-0.092,-1.67,3.62,8.14,-78.69,116.574,39.594,0,341
19560,1.024,0.184,-0.08,3.62,2.02,3.41,-78.92,113.507,39.482,0,340
19580,1.064,0.192,-0.088,0.35,-1.11,-2.43,-78.778,114.632,39.439,0,327
19602,1.068,0.188,-0.068,-1.81,-2.57,-2.64,-79.403,109.893,39.55,0,331
19622,1.056,0.18,-0.064,-1.39,-0.77,0.49,-79.751,109.581,39.55,0,344
19644,1.072,0.192,-0.08,-4.38,1.88,2.37,-78.958,116.084,39.55,0,343
19664,1.056,0.18,-0.084,-4.24,1.67,2.09,-80.47,111.326,39.55,0,334
19686,1.028,0.164,-0.064,-3.13,1.6,-0.21,-80.857,112.842,39.55,0,336
19706,1.008,0.156,-0.092,0.14,3.06,-0.63,-79.82,120.539,39.624,0,326
19727,0.996,0.164,-0.052,-0.56,4.73,2.16,-80.206,107.6,39.598,0,323
19748,1.012,0.168,-0.1,-0.21,7.17,5.15,-79.071,120.772,39.808,0,318
19769,1.02,0.168,-0.064,0.9,3.55,3.83,-80.01,110.863,39.82,0,310
19790,1.024,0.18,-0.052,1.81,4.1,4.31,-79.637,106.121,39.757,0,301
19811,1.024,0.192,-0.08,1.81,4.94,1.74,-78.303,118.018,39.757,0,308
19832,1.032,0.196,-0.08,3.69,3.9,1.04,-78.653,110.179,39.757,0,309
19853,1.04,0.196,-0.072,2.37,4.8,2.43,-78.653,110.179,39.757,0,313
19874,1.032,0.18,-0.076,2.3,6.19,3.13,-79.285,112.899,39.757,0,326
19895,1.04,0.176,-0.06,1.81,5.91,2.57,-79.869,108.833,39.968,0,326
19915,1.032,0.176,-0.056,4.31,5.22,2.16,-79.859,107.658,39.871,0,324
19937,1.012,0.172,-0.056,3.55,5.57,3.13,-79.872,108.042,39.74,0,323
19957,1.024,0.184,-0.06,2.92,5.08,4.52,-78.683,104.582,39.698,0,317
19979,1.032,0.196,-0.052,1.95,5.7,4.38,-78.584,105.65,39.712,0,328
19999,1.024,0.192,-0.056,2.3,5.36,3.97,-78.996,106.268,39.712,0,328
20021,1.024,0.192,-0.06,2.3,5.22,4.38,-78.892,107.362,39.712,0,325
20041,1.02,0.188,-0.056,1.88,5.5,5.08,-79.12,106.595,39.712,0,327
20063,1.02,0.18,-0.064,1.88,5.15,5.15,-79.398,109.581,39.712,0,395
20083,1.024,0.168,-0.048,1.81,5.29,4.73,-80.323,105.953,39.68,0,329
20105,1.02,0.18,-0.036,1.88,4.66,1.95,-79.804,101.317,39.617,0,271
20125,1.024,0.184,-0.052,4.03,3.76,0.07,-79.076,119.176,39.809,0,343
20147,1.016,0.168,-0.06,4.73,2.99,1.74,-80.176,95.201,39.8,0,345
20167,1.024,0.168,-0.052,-1.67,7.72,2.09,-80.269,93.907,39.578,0,338
20188,1.02,0.18,-0.06,-1.25,8.28,3.55,-79.468,108.443,39.578,0,345
20209,1.032,0.184,-0.016,3.13,5.22,4.45,-79.859,94.977,39.578,0,352
20230,1.032,0.184,-0.056,2.23,6.68,3.13,-79.449,106.935,39.578,0,361
20251,1.024,0.176,-0.04,1.18,5.63,3.34,-80.01,102.812,39.578,0,376
20272,1.028,0.184,-0.036,1.88,5.01,4.17,-79.67,101.078,39.72,0,387
20293,1.036,0.184,-0.044,1.18,4.8,4.17,-80.123,102.812,39.689,0,384
20314,1.036,0.172,-0.036,1.39,3.83,4.31,-80.506,103.4,39.703,0,362
20334,1.028,0.168,-0.04,0.63,3.48,4.59,-80.774,101.048,39.808,0,336
20356,1.028,0.172,-0.04,-0.28,2.71,5.7,-80.259,103.099,39.637,0,312
20376,1.02,0.172,-0.024,0.7,3.13,5.98,-80.343,97.951,39.637,0,312
20398,1.024,0.164,-0.056,3.62,3.55,5.5,-80.4,108.861,39.637,0,319
20418,1.024,0.168,-0.008,3.62,0.9,5.84,-80.678,92.733,39.637,0,324
20440,1.028,0.156,-0.028,4.52,1.95,4.94,-81.241,100.183,39.637,0,333
20460,1.028,0.18,-0.008,3.48,2.16,5.29,-80.177,92.552,39.578,0,338
20482,1.04,0.184,0,1.32,3.2,5.43,-79.757,88.788,39.472,0,336
20502,1.04,0.18,-0.024,1.46,3.06,4.38,-80.542,103.4,39.296,0,336
20523,1.024,0.164,-0.032,1.95,1.25,4.52,-80.738,101.048,39.369,0,330
20544,1.028,0.176,-0.056,0.42,-0.7,4.94,-79.821,107.658,39.52,0,316
20564,1.02,0.172,-0.052,1.11,-0.21,5.98,-80.015,106.829,39.52,0,317
20586,1.024,0.16,-0.04,0.07,0.42,6.05,-80.857,104.044,39.52,0,320
20606,1.02,0.168,-0.032,0,0.83,4.87,-80.488,100.792,39.52,0,334
20627,1.024,0.184,-0.028,0.28,0.63,4.38,-80.236,100.547,39.52,0,327
20648,1.02,0.164,-0.036,1.74,-1.46,0.49,-80.518,102.102,39.407,0,338
20669,1.024,0.172,-0.048,0.14,-0.83,0.63,-80.026,108.042,39.15,0,335
20690,1.024,0.16,-0.028,0.56,-0.56,2.71,-80.993,99.934,39.014,0,446
20711,1.036,0.156,-0.024,0.49,-0.35,3.34,-81.344,98.753,39.339,0,242
20732,1.036,0.176,-0.028,-2.37,-0.9,3.34,-80.245,99.047,39.421,0,277
20753,1.028,0.156,-0.064,5.08,-2.16,1.95,-80.691,112.314,39.421,0,313
20774,1.032,0.176,-0.008,0.42,-3.34,2.02,-80.318,92.609,39.421,0,325
20795,1.04,0.184,-0.032,-5.63,-0.28,2.3,-80.259,103.099,39.421,0,332
20815,1.024,0.164,-0.06,-0.7,-0.63,4.87,-81.051,103.002,39.421,0,345
20837,1.02,0.152,-0.024,4.8,-4.03,3.9,-81.423,100.445,39.536,0,361
20857,1.028,0.164,-0.052,3.34,-4.1,1.39,-80.505,107.6,38.985,0,364
20879,1.02,0.18,-0.048,-0.28,-4.73,2.57,-79.656,104.939,39.04,0,376
20899,1.024,0.16,-0.048,0.9,-4.1,3.76,-80.741,106.707,39.065,0,382
20921,1.028,0.172,-0.048,-0.35,-2.71,3.2,-80.151,105.601,38.915,0,367
20941,1.032,0.168,-0.048,-0.35,-2.02,2.23,-80.397,105.953,38.902,0,347
20963,1.028,0.172,-0.056,-0.28,-1.04,1.81,-80.437,108.861,38.902,0,321
20983,1.032,0.164,-0.056,-0.97,-0.07,1.6,-80.433,105.953,38.902,0,307
21004,1.04,0.152,-0.084,0.77,0.77,1.81,-80.812,106.707,38.902,0,311
21025,1.028,0.164,-0.072,1.95,0.56,1.95,-80.122,113.711,38.951,0,327
21046,1.032,0.168,-0.044,1.04,-0.14,2.37,-80.454,104.684,38.994,0,324
21067,1.032,0.16,-0.056,1.25,0.63,1.32,-80.678,109.298,39.119,0,321
21088,1.032,0.156,-0.06,1.11,0.07,2.02,-80.806,111.046,38.958,0,318
21109,1.032,0.168,-0.056,0.83,0.14,3.55,-80.269,108.443,38.954,0,303
21130,1.036,0.16,-0.056,1.32,0.49,3.2,-80.505,107.6,38.934,0,299
21150,1.032,0.164,-0.04,2.16,0.49,1.88,-80.542,103.4,38.934,0,302
21172,1.032,0.172,-0.052,2.3,0.83,1.18,-79.995,109.239,38.934,0,306
21192,1.024,0.184,-0.064,3.06,0.07,1.67,-79.234,109.187,38.934,0,318
21214,1.028,0.188,-0.044,2.02,0.35,1.81,-79.368,103.18,38.962,0,330
21234,1.024,0.184,-0.08,0.56,0.21,1.46,-78.92,113.507,39.147,0,344
21256,1.016,0.168,-0.068,1.04,-1.53,1.11,-79.892,112.044,39.139,0,326
21276,1.024,0.16,-0.072,0.83,-1.74,-0.9,-80.283,114.236,39.145,0,315
21298,1.024,0.176,-0.076,-2.64,-1.67,1.04,-79.203,112.899,39.193,0,307
21318,1.024,0.168,-0.076,-0.63,-2.16,2.85,-80.496,110.564,39.281,0,391
21339,1.028,0.164,-0.06,1.74,-2.23,2.64,-80.365,110.103,39.281,0,317
21360,1.036,0.176,-0.048,-1.39,-2.09,2.23,-80.019,105.263,39.281,0,177
21381,1.032,0.168,-0.1,0.56,-2.16,2.57,-79.278,120.772,39.281,0,322
21402,1.02,0.152,-0.06,2.99,-3.62,3.48,-80.904,111.549,39.281,0,345
21423,1.036,0.164,-0.068,-2.02,-0.21,2.85,-80.282,112.529,39.178,0,350
21444,1.024,0.172,-0.1,-1.6,0.21,5.01,-79.612,116.574,39.222,0,356
21465,1.028,0.164,-0.068,3.97,-3.13,4.66,-80.227,118.309,39.329,0,361
21486,1.024,0.156,-0.096,4.03,-2.78,4.17,-79.883,117.13,39.333,0,359
21507,1.036,0.18,-0.08,5.36,-4.45,0.49,-79.241,113.971,39.224,0,368
21528,1.024,0.184,-0.088,2.85,-2.43,0.83,-78.741,115.568,39.224,0,379
21549,1.024,0.168,-0.092,0.63,-0.49,2.3,-79.411,118.715,39.224,0,381
21569,1.02,0.164,-0.096,3.13,-0.83,2.37,-79.452,120.352,39.224,0,363
21591,1.02,0.172,-0.092,2.71,-2.37,-0.14,-79.18,118.15,39.224,0,338
21611,1.02,0.168,-0.092,2.64,-2.64,-1.04,-79.37,118.715,39.207,0,312
21633,1.032,0.168,-0.108,3.06,-0.97,-0.49,-79.362,117.104,39.28,0,310
21653,1.028,0.184,-0.08,3.06,-0.28,1.25,-79.012,118.619,39.167,0,307
21675,1.032,0.192,-0.092,2.43,-0.97,1.46,-78.349,115.611,39.356,0,296
21695,1.032,0.184,-0.08,3.34,-1.95,0.77,-79.004,113.507,39.214,0,292
21716,1.04,0.192,-0.08,1.11,-1.88,0.14,-78.696,112.628,39.214,0,299
21737,1.036,0.192,-0.096,-0.49,-1.18,1.88,-78.3,116.574,39.214,0,303
21757,1.032,0.188,-0.084,1.25,-1.6,2.43,-78.722,114.084,39.214,0,304
21779,1.028,0.18,-0.092,1.32,-1.53,1.6,-79.402,117.104,39.214,0,321
21799,1.028,0.184,-0.096,1.88,-1.25,1.25,-78.549,117.561,39.447,0,324
21821,1.028,0.188,-0.096,0.56,-0.56,1.88,-78.121,116.574,39.334,0,326
21841,1.024,0.184,-0.1,0.63,0.49,1.6,-78.448,118.532,39.445,0,331
21863,1.024,0.188,-0.1,1.95,0.28,1.18,-78.259,118.018,39.588,0,329
21883,1.032,0.184,-0.084,3.13,0.7,0.63,-78.917,114.546,39.471,0,302
21905,1.032,0.184,-0.1,1.39,1.32,1.39,-78.535,118.532,39.471,0,309
21925,1.032,0.196,-0.096,0.56,1.6,2.37,-78.065,116.104,39.471,0,314
21946,1.032,0.196,-0.096,0.83,1.11,1.74,-78.203,117.521,39.471,0,489
21967,1.028,0.188,-0.1,0.21,0.63,1.53,-78.159,117.521,39.471,0,240
21988,1.024,0.196,-0.1,-4.24,-0.9,2.23,-77.974,116.104,39.497,0,290
22009,1.016,0.168,-0.144,3.55,-2.09,1.74,-77.719,130.611,39.297,0,332
22030,1.028,0.172,-0.084,2.5,-2.5,0.83,-79.458,116.038,39.575,0,337
22051,1.028,0.188,-0.108,-3.97,0,1.04,-78.096,119.885,39.499,1,337
22072,1.016,0.184,-0.156,-0.56,-2.92,3.62,-76.649,130.302,39.667,1,338
22092,1.016,0.18,-0.108,6.12,-8.07,4.1,-78.332,120.973,39.667,1,351
22114,1.028,0.192,-0.104,6.61,-10.5,2.23,-77.776,117.483,39.667,1,364
22134,1.036,0.204,-0.1,1.46,-8.35,2.23,-77.353,117.448,39.667,1,383
22156,1.036,0.196,-0.1,1.88,-7.65,3.76,-78.678,117.561,39.667,1,405
22176,1.048,0.184,-0.088,4.73,-5.22,4.31,-78.993,115.568,39.228,1,399
22198,1.052,0.192,-0.108,2.57,-1.88,3.83,-78.179,119.367,39.386,1,372
22218,1.04,0.192,-0.104,0.56,-1.53,3.48,-78.148,118.452,39.423,1,334
22239,1.032,0.176,-0.12,3.2,-0.9,2.3,-78.343,124.296,39.518,1,317
22260,1.032,0.2,-0.112,0.97,-2.5,2.99,-77.483,119.258,39.502,1,305
22281,1.036,0.204,-0.128,0.83,-0.83,2.85,-76.819,125.547,39.502,1,315
22302,1.032,0.192,-0.112,1.6,-1.53,2.23,-78.775,116.574,39.502,1,320
22323,1.036,0.188,-0.104,1.6,-1.81,0.63,-78.26,121.338,39.502,1,322
22344,1.032,0.188,-0.116,0.28,-0.07,0.07,-77.923,121.684,39.502,1,324
22365,1.032,0.192,-0.1,2.71,0.97,-0.9,-78.159,117.521,39.261,1,329
22385,1.044,0.192,-0.108,-0.35,4.31,-2.57,-78.091,119.367,39.334,1,328
22407,1.036,0.184,-0.144,-0.63,4.1,-2.85,-77.296,128.056,39.649,1,319
22427,1.028,0.176,-0.136,2.3,3.62,-0.77,-77.797,127.704,39.592,1,316
22449,1.028,0.196,-0.136,1.39,2.71,2.3,-76.884,123.434,39.819,1,302
22469,1.036,0.204,-0.116,0.35,2.57,2.16,-76.8,120.81,39.819,1,315
22491,1.032,0.204,-0.12,1.6,1.6,1.6,-76.821,122.115,39.819,1,308
22511,1.032,0.208,-0.12,-0.14,1.32,1.95,-76.907,119.99,39.819,1,305
22532,1.024,0.192,-0.144,-2.85,2.09,2.3,-76.815,126.879,39.819,1,314
22553,1.02,0.188,-0.124,-1.39,0.77,2.57,-77.555,123.417,39.803,1,389
