Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
18677,0.98,0.196,0.18,-0.35,2.3,2.78,-74.49,48.58,41.092,1,329
18698,0.972,0.204,0.192,0.28,1.18,2.71,-73.99,46.739,40.8,1,337
18718,0.976,0.204,0.184,-0.14,1.46,2.85,-74.285,47.954,41.006,1,346
18740,0.98,0.208,0.184,-0.14,1.39,3.34,-74.184,48.507,40.847,1,350
18760,0.992,0.208,0.192,1.04,1.67,3.13,-74.079,47.294,40.767,1,334
18781,0.984,0.212,0.192,-0.77,2.23,2.92,-73.798,47.838,40.79,1,323
18802,0.98,0.208,0.196,0.07,1.46,2.85,-73.747,46.705,40.79,1,326
18823,0.984,0.212,0.188,-0.63,1.18,2.85,-73.379,46.672,40.79,1,321
18843,0.984,0.208,0.192,0.42,0.56,2.78,-74.245,48.507,40.79,1,313
18865,0.984,0.204,0.18,-0.07,1.32,2.99,-74.266,49.131,40.79,1,333
18885,0.976,0.204,0.176,-0.35,1.11,2.71,-74.573,49.218,40.889,1,341
18907,0.976,0.2,0.184,1.04,0.42,2.71,-74.446,47.389,40.65,1,466
18927,0.98,0.2,0.188,1.53,1.32,2.57,-74.358,46.775,40.817,1,289
18948,0.988,0.212,0.184,-0.49,1.74,2.71,-74.144,49.048,40.821,1,336
18969,0.984,0.204,0.132,0.42,-0.49,3.13,-76.135,57.099,40.889,1,322
18990,0.988,0.204,0.22,-1.53,3.13,2.71,-73.113,42.842,40.889,1,325
19010,0.972,0.216,0.196,-2.92,2.3,3.34,-74.221,52.129,40.889,1,327
19032,0.988,0.208,0.172,0,1.53,2.64,-74.362,45.582,40.889,1,321
19052,1,0.188,0.188,1.39,2.43,1.46,-75.453,46.892,40.889,1,347
19073,0.98,0.196,0.188,-0.42,3.41,2.57,-74.516,46.197,40.77,1,367
19094,0.976,0.204,0.192,0.56,3.55,2.64,-73.99,46.739,40.904,1,385
19115,0.976,0.212,0.188,-0.14,3.27,3.06,-73.816,48.437,40.657,1,400
19136,0.976,0.2,0.184,0.21,2.37,3.2,-74.446,47.389,40.714,1,390
19156,0.976,0.204,0.188,0.7,1.81,2.99,-74.138,47.341,40.969,1,352
19177,0.98,0.208,0.196,0.28,2.37,2.78,-73.747,46.705,40.969,1,321
19198,0.976,0.208,0.2,0.07,2.16,2.78,-73.314,46.672,40.969,1,306
19219,0.976,0.2,0.2,1.18,1.6,2.71,-74.184,48.507,40.969,1,299
19239,0.964,0.2,0.2,-1.18,0.9,3.83,-73.653,45.003,40.969,1,310
19261,0.964,0.196,0.172,2.3,-1.46,3.27,-74.869,48.735,41.122,1,328
19281,0.964,0.196,0.184,3.55,-3.76,3.9,-74.423,46.812,40.75,1,337
19303,0.98,0.2,0.188,2.85,-2.23,4.1,-74.358,46.775,40.731,1,346
19323,0.972,0.2,0.172,2.3,-1.11,4.66,-74.822,49.308,40.637,1,344
19344,0.988,0.204,0.18,0.83,0.35,4.8,-74.669,48.58,40.316,1,327
19365,0.984,0.2,0.176,0.49,0.56,4.45,-74.693,49.218,40.316,1,319
19386,0.988,0.2,0.176,1.18,1.04,3.9,-73.935,50.198,40.316,1,315
19406,0.98,0.204,0.192,1.53,1.39,3.69,-74.2,47.341,40.316,1,310
19428,0.984,0.2,0.188,0.49,1.04,3.9,-74.419,46.775,40.316,1,320
19448,0.984,0.2,0.18,0.63,1.39,4.1,-74.712,48.016,40.443,1,336
19469,0.972,0.204,0.188,0,1.11,4.31,-74.076,47.341,40.679,1,353
19490,0.984,0.2,0.184,0.7,0.63,3.69,-74.566,47.389,40.62,1,354
19511,0.98,0.2,0.196,0.9,0.14,3.2,-74.059,45.582,40.642,1,347
19531,0.988,0.212,0.192,-0.07,0.9,3.41,-73.879,48.437,40.496,1,325
19553,0.984,0.204,0.184,0,0.56,3.69,-74.387,49.131,40.496,1,324
19573,0.984,0.208,0.188,1.04,-0.21,3.2,-74.102,47.895,40.496,1,419
19595,0.988,0.208,0.188,0.9,0.28,3.2,-74.163,47.895,40.496,1,225
19615,0.984,0.2,0.172,2.71,-1.18,2.85,-74.999,49.308,40.496,1,333
19636,0.976,0.196,0.168,1.25,-2.37,3.48,-75.19,49.402,40.554,1,348
19657,0.988,0.188,0.168,-0.56,0.14,2.57,-75.69,48.219,40.571,1,361
19678,0.968,0.208,0.156,-2.02,0.14,4.03,-74.971,53.134,40.393,1,367
19698,0.984,0.192,0.168,1.95,-0.97,3.34,-75.237,47.493,40.269,1,374
19720,1.004,0.192,0.168,2.16,-0.28,2.3,-75.64,51.344,40.348,1,355
19740,0.996,0.2,0.172,1.81,0.77,2.71,-74.901,46.812,40.348,1,353
19762,0.996,0.204,0.16,0.49,2.3,3.55,-75.415,51.896,40.348,1,360
19782,0.996,0.2,0.172,1.11,1.74,3.27,-75.171,49.308,40.348,1,364
19803,0.988,0.204,0.164,1.6,0.97,3.2,-75.167,51.207,40.348,1,366
19824,0.98,0.192,0.164,2.02,0.07,2.23,-75.557,49.501,40.259,1,363
19845,0.988,0.192,0.164,1.04,1.53,3.27,-75.669,49.501,40.333,1,347
19865,0.988,0.196,0.168,0.21,1.81,3.62,-75.363,49.402,40.335,1,339
19887,0.988,0.184,0.164,1.32,1.6,2.85,-75.39,50.083,40.232,1,338
19907,0.984,0.208,0.192,-0.21,2.37,2.3,-74.752,49.218,40.375,0,321
19929,0.992,0.2,0.156,0.35,3.62,3.06,-75.277,48.735,40.391,0,311
19949,0.988,0.196,0.18,1.32,1.6,3.2,-74.931,47.44,40.391,0,310
19970,0.988,0.2,0.176,-0.21,2.02,3.06,-74.915,48.656,40.391,0,308
19991,0.996,0.212,0.18,0.21,2.09,2.71,-74.404,49.671,40.391,0,311
20012,0.988,0.204,0.172,-0.63,2.64,2.71,-74.892,49.868,40.428,0,330
20032,0.984,0.196,0.176,-0.35,2.57,2.57,-75.018,48.081,40.367,0,342
20054,0.976,0.192,0.172,0.07,1.39,1.53,-74.905,49.973,40.323,0,346
20074,0.976,0.188,0.172,0.63,1.88,2.5,-75.39,50.083,40.486,0,348
20096,0.984,0.196,0.164,-0.21,2.99,2.71,-74.972,50.531,40.432,0,333
20116,0.98,0.2,0.172,2.09,2.23,2.85,-74.94,49.308,40.364,0,323
20136,0.984,0.204,0.172,1.67,2.16,2.37,-74.833,49.868,40.364,0,315
20158,0.988,0.204,0.172,2.16,1.04,1.67,-74.892,49.868,40.364,0,322
20178,1,0.208,0.18,0.07,2.92,2.99,-74.625,49.131,40.364,0,315
20199,0.976,0.192,0.172,2.09,2.23,2.37,-75.211,48.149,40.364,0,334
20220,0.976,0.196,0.168,0.63,3.06,2.23,-75.221,50.652,40.497,0,342
20241,0.984,0.2,0.168,0.77,2.78,2.37,-74.797,48.656,40.537,0,410
20262,0.98,0.192,0.184,1.11,2.57,2.3,-74.665,46.812,40.43,0,343
20283,0.98,0.208,0.184,0.7,1.53,2.3,-74.184,48.507,40.447,0,243
20303,0.984,0.204,0.132,5.43,-0.35,1.67,-76.135,57.099,40.459,0,321
20325,0.996,0.204,0.216,-0.42,2.71,3.34,-73.396,43.367,40.459,0,330
20345,0.98,0.192,0.184,-2.92,3.97,1.81,-74.823,46.222,40.459,0,331
20367,0.98,0.208,0.156,0.63,2.92,3.13,-75.147,53.134,40.459,0,331
20387,0.992,0.188,0.188,2.92,1.74,2.23,-75.002,45.003,40.459,0,357
20408,0.984,0.2,0.176,1.46,2.5,1.95,-74.407,49.767,40.674,0,372
20429,0.976,0.208,0.18,1.53,3.55,1.88,-74.797,48.656,40.838,0,390
20450,0.992,0.2,0.172,0.63,4.66,2.64,-74.863,51.076,40.482,0,404
20470,0.988,0.216,0.176,2.23,2.71,2.99,-74.257,50.83,40.748,0,402
20492,0.98,0.208,0.18,1.81,2.71,3.41,-74.327,49.131,40.836,0,367
20512,0.988,0.204,0.176,1.6,2.78,3.55,-74.752,49.218,40.836,0,334
20533,0.968,0.208,0.18,0.7,2.09,2.37,-74.142,49.131,40.836,0,309
20554,0.992,0.212,0.188,0.7,3.2,2.92,-74.064,48.437,40.836,0,298
20575,0.98,0.208,0.176,0.14,2.78,3.55,-73.449,45.56,40.836,0,316
20596,0.98,0.2,0.188,0.77,4.17,2.92,-74.635,51.609,40.903,0,332
20617,0.976,0.2,0.172,0.56,2.78,2.23,-73.778,46.149,40.88,0,342
20637,0.984,0.196,0.18,2.37,2.78,2.3,-74.872,47.44,40.954,0,343
20659,0.992,0.204,0.184,-0.14,3.62,3.27,-74.526,47.954,40.895,0,344
20679,0.984,0.208,0.184,0.97,3.27,2.85,-74.245,48.507,40.632,0,323
20700,0.992,0.208,0.188,-0.28,3.62,3.2,-74.223,47.895,40.632,0,314
20721,0.98,0.204,0.192,0.28,2.78,3.48,-74.052,46.739,40.632,0,310
20742,0.972,0.2,0.196,0.9,1.39,2.57,-74.419,46.775,40.632,0,308
20763,0.984,0.196,0.184,0.28,2.99,2.99,-74.576,46.197,40.632,0,320
20784,0.98,0.196,0.184,0.21,2.57,3.41,-73.934,45.582,40.917,0,334
20804,0.984,0.192,0.184,0.42,2.57,3.41,-74.882,46.222,40.765,0,342
20826,0.976,0.204,0.192,0.97,2.09,2.99,-73.99,46.739,41.001,0,345
20846,0.976,0.204,0.188,0.21,2.43,3.13,-74.138,47.341,41.001,0,344
20867,0.984,0.212,0.192,-1.11,2.99,3.27,-73.798,47.838,40.704,0,329
20888,0.984,0.204,0.192,-0.07,3.06,3.41,-74.114,46.739,40.704,0,327
20909,0.976,0.204,0.192,-2.23,3.97,3.62,-73.99,46.739,40.704,0,325
20930,0.98,0.212,0.196,-3.06,3.83,4.1,-73.599,46.127,40.704,0,315
20951,0.98,0.208,0.204,-3.62,3.34,4.03,-73.887,47.341,40.704,0,322
20971,0.972,0.2,0.188,-4.38,4.31,4.45,-74.138,47.341,40.761,0,340
20993,0.984,0.188,0.196,-3.13,3.69,4.45,-74.576,43.81,40.926,0,489
21013,0.98,0.192,0.2,-2.09,3.13,4.1,-74.209,43.834,40.809,0,268
21033,0.976,0.192,0.2,-2.3,2.02,4.17,-74.148,43.834,40.905,0,323
21055,0.988,0.196,0.164,-0.07,0,3.97,-75.503,50.083,40.797,0,333
21075,0.988,0.196,0.224,-3.76,2.09,3.41,-73.24,41.189,40.797,0,334
21096,0.988,0.196,0.196,-5.01,3.9,4.31,-74.573,49.218,40.797,0,334
21117,0.976,0.204,0.196,-1.11,1.04,5.15,-73.359,43.902,40.797,0,335
21138,0.988,0.188,0.208,1.32,0.07,3.41,-74.652,41.99,40.797,0,345
21159,0.976,0.188,0.2,0,0.28,3.13,-74.297,43.232,40.903,0,373
21180,0.976,0.188,0.188,0.35,0.7,2.23,-74.767,45.003,40.511,0,389
21200,0.98,0.192,0.192,0.77,0.97,2.37,-74.519,45.003,40.59,0,407
21222,0.984,0.192,0.196,0.56,1.18,3.69,-74.425,44.413,40.56,0,414
21242,0.972,0.188,0.196,2.09,0.63,3.83,-74.395,43.81,40.318,0,371
21263,0.984,0.192,0.196,0.07,1.18,3.9,-73.969,45.003,40.318,0,329
21284,0.988,0.196,0.204,-1.39,1.04,3.62,-73.449,44.447,40.318,0,302
21305,0.984,0.2,0.196,0.28,1.81,2.5,-74.79,45.606,40.318,0,292
21325,0.992,0.192,0.2,0.9,1.95,3.62,-73.904,41.038,40.318,0,290
21347,0.976,0.188,0.164,1.6,2.92,3.27,-75.667,48.904,40.24,0,320
21367,0.976,0.184,0.208,0.77,1.74,3.27,-74.123,41.5,40.313,0,329
21388,0.98,0.188,0.192,1.67,1.39,2.92,-74.672,44.4,40.258,0,333
21409,0.98,0.184,0.196,0.35,1.81,2.78,-74.665,43.194,40.156,0,339
21430,0.984,0.196,0.196,-0.21,2.23,2.71,-74.273,45.003,40.484,0,317
21451,0.984,0.196,0.204,-0.77,1.88,3.55,-74.059,44.425,40.416,0,307
21472,0.976,0.192,0.2,-0.49,1.53,3.62,-74.102,42.112,40.416,0,301
21492,0.984,0.184,0.2,-0.35,1.32,3.55,-74.114,43.267,40.416,0,299
21514,0.98,0.192,0.204,-0.21,1.18,3.69,-74.052,43.267,40.416,0,300
21534,0.968,0.188,0.196,-1.25,1.81,3.62,-74.333,43.81,40.369,0,322
21555,0.972,0.18,0.192,-0.49,1.32,3.48,-74.855,43.156,40.486,0,333
21576,0.972,0.188,0.2,0.42,0.83,2.78,-74.236,43.232,40.367,0,336
21597,0.988,0.184,0.196,-0.77,1.67,4.31,-74.784,43.194,40.396,0,342
21618,0.98,0.188,0.2,0.21,0.97,4.03,-74.261,42.666,40.212,0,324
21639,0.984,0.192,0.196,-0.77,1.25,4.73,-73.662,43.88,40.324,0,316
21659,0.984,0.192,0.204,0,0.49,3.41,-73.769,42.713,40.324,0,325
21681,0.988,0.192,0.208,0.49,0,3.2,-74.018,42.713,40.324,0,321
21701,0.984,0.196,0.204,0.07,0.14,3.41,-73.966,43.857,40.324,0,312
21722,0.972,0.184,0.204,-1.46,1.18,4.1,-74.223,42.052,40.324,0,332
21743,0.976,0.184,0.188,-1.81,1.74,5.22,-74.921,44.387,40.07,0,343
21764,0.972,0.184,0.2,-1.6,1.18,4.45,-74.385,42.617,39.999,0,513
21784,0.984,0.184,0.2,-1.25,0.97,4.03,-74.566,42.617,40.235,0,228
21806,0.992,0.196,0.212,0,0.83,3.55,-74.941,43.784,39.993,0,324
21826,0.98,0.192,0.176,-0.28,0.28,3.97,-74.814,47.44,39.887,0,326
21848,0.988,0.18,0.216,-3.27,0.77,2.71,-74.059,39.809,39.887,0,330
21868,0.984,0.18,0.18,-1.18,2.3,3.34,-75.501,45.003,39.887,0,331
21889,0.98,0.188,0.204,0.63,0.63,5.08,-74.2,42.666,39.887,0,333
21910,0.984,0.168,0.196,2.78,0,3.69,-75.306,40.604,39.887,0,362
21931,0.98,0.168,0.196,2.43,-1.18,2.5,-75.248,40.604,39.801,0,382
21951,0.984,0.18,0.192,2.92,-0.56,1.95,-75.032,43.156,39.869,0,400
21972,0.996,0.184,0.192,1.39,1.32,3.48,-75.304,43.758,39.752,0,416
21993,0.98,0.18,0.188,1.32,0.97,3.97,-74.725,43.194,39.851,0,407
22013,0.976,0.176,0.184,2.37,0.63,4.03,-74.814,42.566,39.736,0,365
22035,0.98,0.18,0.192,0.97,0.42,3.62,-74.973,43.156,39.736,0,320
22055,0.992,0.18,0.2,0.56,0.83,4.03,-74.83,41.99,39.736,0,299
22076,0.992,0.172,0.192,2.5,1.81,3.62,-75.439,41.858,39.736,0,292
22097,0.98,0.176,0.208,2.71,1.81,3.9,-74.468,40.239,39.736,0,312
22118,0.98,0.18,0.176,2.23,1.81,3.48,-75.599,45.647,39.642,0,323
22139,0.976,0.172,0.208,2.09,0.77,2.23,-75.237,42.514,39.659,0,335
22160,0.988,0.172,0.192,2.64,0.56,2.5,-74.856,41.351,39.739,0,339
22180,0.984,0.176,0.2,0.49,1.04,2.5,-74.685,42.617,39.817,0,336
22202,0.988,0.188,0.196,0.07,1.74,2.85,-74.635,43.81,39.832,0,313
22222,0.984,0.18,0.204,0.49,1.6,3.2,-74.55,41.427,39.832,0,309
22243,0.996,0.184,0.208,0.35,1.6,3.06,-74.426,41.5,39.832,1,304
22264,0.992,0.176,0.192,0.49,1.74,2.43,-75.294,42.514,39.832,1,307
22285,0.98,0.176,0.196,1.18,1.81,2.57,-74.96,41.926,39.832,1,323
22306,0.98,0.172,0.196,0.35,2.02,2.64,-75.105,41.272,39.795,1,338
22327,0.976,0.172,0.2,0.97,1.46,2.57,-75.153,41.858,39.73,1,345
22347,0.98,0.172,0.2,1.04,1.11,2.3,-75.339,43.115,39.716,1,347
22369,0.98,0.18,0.192,0.56,1.04,2.43,-74.346,42.052,39.82,1,349
22389,0.988,0.18,0.2,0.83,1.11,2.09,-74.771,41.99,39.996,1,326
22410,0.988,0.184,0.192,0.77,1.46,2.16,-74.941,43.784,39.996,1,324
22431,0.996,0.176,0.196,0.97,0.97,2.37,-75.191,41.926,39.996,1,324
22452,0.984,0.192,0.2,0.97,0.07,1.74,-74.27,43.834,39.996,1,327
22472,0.984,0.184,0.2,0.49,0.7,2.02,-74.566,42.617,39.996,1,330
22494,0.988,0.18,0.188,0.14,1.11,1.53,-75.135,45.003,39.875,1,339
22514,0.984,0.172,0.188,-0.49,1.81,1.04,-75.096,44.387,39.685,1,348
22536,0.976,0.188,0.188,-0.9,1.6,0.97,-74.365,44.413,40.005,1,490
22556,0.976,0.172,0.196,0.7,0.07,0.83,-75.047,41.272,39.629,1,285
22577,0.98,0.188,0.2,-0.97,-1.95,1.6,-74.358,43.232,39.912,1,262
22598,0.984,0.184,0.152,3.27,-2.37,1.11,-76.372,50.444,39.912,1,324
22619,0.988,0.188,0.208,-2.16,-0.77,1.74,-74.163,42.112,39.912,1,330
22639,0.988,0.176,0.192,-0.77,1.18,0.9,-75.237,42.514,39.912,1,336
22661,0.98,0.2,0.188,0.21,0.63,1.95,-74.358,46.775,39.912,1,342
22681,0.992,0.184,0.192,3.13,0.35,0.7,-75.147,43.156,39.885,1,369
22702,0.988,0.18,0.188,2.57,0,-0.07,-75.122,42.514,40.063,1,383
22723,0.976,0.188,0.196,1.88,0.97,0.77,-74.79,44.4,39.962,1,404
22744,0.984,0.196,0.188,0.9,0.97,1.11,-74.576,46.197,40.06,1,419
22764,0.984,0.2,0.188,2.57,0.63,1.11,-74.419,46.775,40.026,1,401
22786,0.988,0.192,0.188,3.13,0.56,1.32,-74.79,45.606,40.026,1,372
22806,0.984,0.196,0.184,1.46,0.83,1.18,-74.725,46.812,40.026,1,332
22828,0.988,0.2,0.192,-0.28,1.11,1.95,-74.331,46.173,40.026,1,303
22848,0.984,0.2,0.188,1.25,1.74,1.53,-75.634,48.219,40.026,1,296
22868,0.976,0.196,0.192,0.63,1.67,1.39,-74.059,44.425,40.1,1,320
22890,0.984,0.192,0.168,-0.21,3.27,0.97,-75.279,50.652,40.189,1,327
22910,0.98,0.18,0.196,0.63,2.23,1.18,-74.814,42.566,40.146,1,338
22931,0.976,0.192,0.172,0.21,2.23,1.18,-75.211,48.149,40.282,1,341
22952,0.988,0.196,0.184,-1.39,2.3,1.67,-74.784,46.812,40.363,1,321
22973,0.988,0.204,0.18,-0.21,2.43,1.95,-74.61,48.58,40.336,1,314
22994,0.988,0.2,0.192,-0.97,1.88,2.09,-74.331,46.173,40.336,1,306
23015,0.992,0.192,0.188,0.42,1.46,1.88,-74.694,46.197,40.336,1,302
23035,0.984,0.192,0.192,-0.56,1.67,2.37,-74.285,47.954,40.336,1,302
23057,0.984,0.196,0.188,0.63,1.25,2.43,-74.425,45.594,40.299,1,327
23077,0.98,0.192,0.184,1.39,0.63,2.23,-74.823,46.222,40.474,1,333
23099,0.98,0.204,0.188,-0.28,1.18,2.3,-74.2,47.341,40.297,1,340
23119,0.98,0.196,0.184,0.77,1.04,2.43,-74.665,46.812,40.441,1,342
23140,0.98,0.2,0.192,-0.14,0.9,2.3,-74.209,46.173,40.445,1,328
23161,0.984,0.204,0.192,0.14,0.77,2.09,-74.114,46.739,40.353,1,326
23182,0.992,0.196,0.196,0.97,0.28,2.02,-74.394,45.003,40.353,1,321
23202,0.988,0.2,0.2,0.35,0.9,2.09,-73.816,45.571,40.353,1,315
23224,0.992,0.2,0.184,-0.35,1.67,2.5,-74.236,46.739,40.353,1,309
23244,0.98,0.192,0.176,-0.97,1.95,2.85,-74.988,48.735,40.353,1,332
23265,0.98,0.188,0.188,0.77,1.25,2.02,-74.827,45.003,40.478,1,468
23286,0.976,0.192,0.192,1.32,2.09,1.53,-74.459,45.003,40.404,1,280
23307,0.98,0.196,0.176,0,1.6,1.6,-74.96,48.081,40.683,1,317
23327,0.992,0.2,0.132,1.74,3.27,0.83,-76.425,56.579,40.637,1,335
23349,0.992,0.2,0.232,-0.83,4.8,1.39,-72.846,40.767,40.494,1,332
23369,0.98,0.204,0.188,-2.3,4.73,1.81,-74.085,51.474,40.494,1,333
23391,0.98,0.212,0.168,1.25,3.55,1.81,-73.94,45.571,40.494,1,332
23411,1,0.2,0.2,1.46,4.52,0.9,-74.901,46.812,40.494,1,336
23432,0.984,0.192,0.196,1.18,4.66,1.32,-74.425,44.413,40.494,1,364
23453,0.98,0.204,0.2,0.97,5.08,1.18,-73.753,45.571,40.656,1,385
23474,0.976,0.204,0.192,1.25,4.17,1.11,-73.99,46.739,40.572,1,403
23494,0.976,0.2,0.2,1.81,3.2,1.32,-73.844,45.003,40.794,1,408
23516,0.968,0.196,0.188,2.99,1.88,1.46,-74.333,46.197,40.918,1,378
23536,0.984,0.2,0.196,1.04,2.37,1.32,-74.12,45.582,40.851,1,333
23557,0.98,0.208,0.204,0.7,1.6,1.88,-73.449,45.56,40.851,1,307
23578,0.984,0.208,0.192,1.67,2.85,1.6,-74.245,48.507,40.851,1,297
23599,0.984,0.22,0.216,-0.63,3.41,1.81,-72.909,44.468,40.851,1,297
23620,0.98,0.196,0.2,-0.56,3.76,1.6,-74.059,44.425,40.851,1,315
23641,0.976,0.2,0.192,1.18,3.2,1.53,-74.148,46.173,40.984,1,331
23661,0.972,0.208,0.204,-0.35,3.41,2.02,-73.32,45.56,41.223,1,343
23683,0.968,0.204,0.204,0.35,3.34,1.46,-73.409,45.003,41.022,1,344
23703,0.968,0.212,0.204,-0.63,3.27,1.6,-73.099,46.105,41.245,1,341
23724,0.976,0.208,0.216,-0.35,2.78,2.23,-73.23,46.105,41.213,1,321
23745,0.972,0.212,0.212,-0.49,2.5,2.43,-72.926,46.084,41.213,1,313
23766,0.968,0.22,0.208,0.21,2.02,2.57,-72.926,46.084,41.213,1,309
23786,0.972,0.212,0.204,0.35,1.95,2.43,-73.165,46.105,41.213,1,309
23808,0.976,0.208,0.196,-0.35,1.53,2.64,-73.684,46.705,41.213,1,320
23828,0.972,0.208,0.192,-0.7,1.74,2.71,-73.769,47.294,41.175,1,335
23849,0.972,0.212,0.204,0.07,1.46,2.71,-73.165,46.105,41.17,1,351
23870,0.972,0.212,0.208,0.56,0.97,2.23,-73.015,45.549,41.298,1,350
23890,0.972,0.208,0.204,0.35,1.32,2.02,-73.168,45.003,41.314,1,343
23912,0.976,0.212,0.204,0.49,1.39,2.23,-73.08,45.549,41.139,1,320
23932,0.976,0.212,0.2,-0.42,1.53,2.57,-73.443,46.672,41.139,1,350
23953,0.972,0.216,0.208,0.77,0.97,2.64,-72.86,46.084,41.139,1,354
23974,0.972,0.212,0.212,1.25,0.42,2.92,-72.863,45.003,41.139,1,210
23995,0.972,0.208,0.18,2.02,0.7,2.99,-74.204,49.131,41.139,1,334
24016,0.96,0.2,0.208,-0.21,-0.83,3.55,-73.276,43.88,41.154,1,345
24037,0.968,0.2,0.192,-2.16,0.9,2.43,-74.023,46.173,41.154,1,359
24057,0.952,0.212,0.176,-1.25,1.18,3.69,-73.864,50.305,41.229,1,368
24079,0.976,0.196,0.212,3.06,-0.63,2.3,-74.175,43.267,41.223,1,369
24099,0.988,0.2,0.188,0.77,0.9,2.85,-73.684,46.705,41.186,1,354
24120,0.976,0.208,0.196,0.35,0.97,3.48,-73.156,47.206,41.186,1,357
24141,0.972,0.212,0.192,0.49,0.49,3.69,-73.608,47.838,41.186,1,361
24162,0.968,0.212,0.196,1.11,-0.14,4.73,-73.397,47.249,41.186,1,364
24182,0.968,0.212,0.204,2.78,-1.67,4.45,-73.099,46.105,41.186,1,360
24204,0.976,0.204,0.204,1.6,-0.77,4.24,-73.538,45.003,41.159,1,354
24224,0.984,0.204,0.196,0.56,0.42,4.17,-73.966,46.149,40.887,1,346
24246,0.98,0.204,0.2,1.39,0.49,3.9,-74.285,47.954,41.234,1,343
24266,0.976,0.208,0.18,-0.49,0.63,3.69,-72.929,45.003,40.957,0,342
24287,0.988,0.208,0.2,-0.97,1.46,4.17,-73.842,48.968,41.048,0,316
24308,1,0.204,0.196,2.02,1.25,4.17,-74.209,46.149,41.048,0,312
24329,0.988,0.208,0.208,0.7,0.97,3.83,-73.426,45.003,41.048,0,311
24349,0.98,0.2,0.204,1.25,0.56,3.41,-73.753,44.436,41.048,0,306
24371,0.98,0.208,0.196,0.63,0.77,3.48,-73.747,46.705,41.048,0,308
24391,0.976,0.204,0.188,0.14,1.04,3.76,-74.138,47.341,41.095,0,331
24412,0.976,0.2,0.196,1.32,0.49,3.69,-73.997,45.582,40.999,0,337
24433,0.968,0.204,0.196,1.11,0.14,3.69,-73.563,45.571,40.82,0,340
24454,0.968,0.208,0.196,1.39,0.49,3.55,-74.209,46.173,40.811,0,345
24475,0.984,0.2,0.192,0.83,0.35,3.41,-73.443,46.672,40.889,0,331
24496,0.988,0.208,0.192,1.25,0.28,3.62,-74.018,47.294,40.863,0,319
24516,0.988,0.216,0.208,0.77,0.9,3.83,-73.122,46.084,40.863,0,321
24538,0.98,0.208,0.2,0.9,0.28,3.48,-73.599,46.127,40.863,0,311
24558,0.988,0.208,0.188,0.35,0.97,3.97,-74.163,47.895,40.863,0,310
24579,0.976,0.2,0.192,0.77,0.63,3.97,-74.148,46.173,40.853,0,335
24600,0.976,0.192,0.188,0.56,0.56,3.69,-74.612,44.4,40.845,0,421
24621,0.976,0.196,0.192,1.53,0,2.92,-74.395,46.197,40.783,0,301
24641,0.972,0.2,0.2,0.83,0.07,3.13,-73.997,45.582,41.006,0,285
24663,0.98,0.2,0.152,3.83,-0.63,2.43,-75.628,52.769,40.699,0,338
24683,0.98,0.2,0.22,0.77,-0.56,2.5,-73.128,42.277,40.724,0,339
24704,0.98,0.208,0.204,-0.35,0.42,2.99,-73.449,45.56,40.724,0,336
24725,0.976,0.208,0.172,1.6,-0.9,3.41,-74.547,50.416,40.724,0,333
24745,1,0.192,0.196,3.9,-0.77,2.3,-74.663,44.413,40.724,0,335
24767,0.988,0.192,0.176,2.23,0.42,2.57,-74.672,45.606,40.724,0,369
24787,0.988,0.196,0.192,1.6,1.95,2.85,-74.685,47.389,40.624,0,382
24808,0.996,0.204,0.18,1.32,2.64,3.13,-74.55,48.58,40.974,0,401
24829,0.98,0.2,0.184,1.53,1.74,2.64,-74.506,47.389,40.827,0,407
24850,0.98,0.204,0.184,1.74,1.39,2.71,-74.346,47.954,40.847,0,377
24870,0.984,0.2,0.18,1.39,1.25,2.64,-74.712,48.016,40.713,0,335
24892,0.984,0.208,0.192,1.04,1.53,2.78,-73.956,47.294,40.713,0,311
24912,0.984,0.204,0.188,1.95,2.16,2.3,-74.261,47.341,40.713,0,303
24934,0.984,0.212,0.204,-0.07,1.81,1.46,-73.359,46.105,40.713,0,299
24954,0.98,0.204,0.176,0.63,2.85,2.02,-74.55,48.58,40.713,0,322
24975,0.98,0.2,0.18,0.49,2.3,3.27,-73.99,46.739,40.842,0,335
24996,0.98,0.196,0.188,1.18,1.95,3.06,-74.114,46.739,40.927,0,340
25017,0.98,0.216,0.192,-0.9,2.64,3.41,-73.575,48.37,40.869,0,349
25037,0.976,0.212,0.196,0,2.43,2.43,-73.526,47.249,40.758,0,336
25059,0.988,0.208,0.196,-0.63,3.55,2.92,-73.872,46.705,40.848,0,322
25079,0.984,0.208,0.192,-0.14,3.34,3.2,-73.956,47.294,40.848,0,313
25100,0.98,0.204,0.188,0.7,2.71,3.62,-74.2,47.341,40.848,0,311
25121,0.98,0.208,0.188,0.7,2.71,3.48,-73.841,46.149,40.848,0,309
25142,0.976,0.2,0.188,0.9,2.02,2.78,-73.934,45.582,40.848,0,327
25163,0.98,0.204,0.196,1.95,2.23,2.3,-74.331,46.173,40.862,0,338
25184,0.984,0.204,0.188,1.6,2.92,2.99,-74.261,47.341,40.854,0,355
25204,0.972,0.204,0.192,1.25,2.02,1.95,-73.928,46.739,40.954,0,353
25226,0.98,0.204,0.192,2.37,2.57,2.09,-74.052,46.739,40.741,0,341
