ESP32_Data,Manual
"66528000,ECG,,,,,,,,,2201",0
"66530000,ECG,,,,,,,,,2204",0
"66532000,ECG,,,,,,,,,2206",0
"66534001,ECG,,,,,,,,,2207",0
"66536001,ECG,,,,,,,,,2207",0
"66538001,ECG,,,,,,,,,2217",0
"66543223,IMU,0.913,0.016,0.347,2.643,0.765,3.757,3.407,-70.457,37.628",0
"66543884,ECG,,,,,,,,,2232",0
"66544201,ECG,,,,,,,,,2222",0
"66544355,ECG,,,,,,,,,2231",0
"66546003,ECG,,,,,,,,,2233",0
"66548001,ECG,,,,,,,,,2236",0
"66550001,ECG,,,,,,,,,2234",0
"66552001,ECG,,,,,,,,,2234",0
"66554003,ECG,,,,,,,,,2234",0
"66556004,ECG,,,,,,,,,2233",0
"66558000,ECG,,,,,,,,,2236",0
"66563230,IMU,0.920,0.020,0.320,1.809,1.183,3.061,3.289,-69.579,37.500",0
"66563914,ECG,,,,,,,,,2236",0
"66564242,ECG,,,,,,,,,2237",0
"66564399,ECG,,,,,,,,,2237",0
"66566003,ECG,,,,,,,,,2238",0
"66568003,ECG,,,,,,,,,2248",0
"66570003,ECG,,,,,,,,,2240",0
"66572003,ECG,,,,,,,,,2249",0
"66574001,ECG,,,,,,,,,2252",0
"66576001,ECG,,,,,,,,,2254",0
"66578001,ECG,,,,,,,,,2264",0
"66583238,IMU,0.920,0.023,0.339,3.339,5.009,3.061,5.907,-69.982,37.437",0
"66583907,ECG,,,,,,,,,2267",0
"66584228,ECG,,,,,,,,,2266",0
"66584381,ECG,,,,,,,,,2267",0
"66586002,ECG,,,,,,,,,2266",0
"66588000,ECG,,,,,,,,,2268",0
"66590001,ECG,,,,,,,,,2266",0
"66592001,ECG,,,,,,,,,2270",0
"66594001,ECG,,,,,,,,,2269",0
"66596001,ECG,,,,,,,,,2269",0
"66598002,ECG,,,,,,,,,2270",0
"66603231,IMU,0.920,0.031,0.320,1.322,2.783,3.130,3.367,-70.010,37.121",0
"66603905,ECG,,,,,,,,,2272",0
"66604219,ECG,,,,,,,,,2280",0
"66604372,ECG,,,,,,,,,2271",0
"66606000,ECG,,,,,,,,,2281",0
"66608001,ECG,,,,,,,,,2279",0
"66610001,ECG,,,,,,,,,2280",0
"66612001,ECG,,,,,,,,,2271",0
"66614001,ECG,,,,,,,,,2279",0
"66616001,ECG,,,,,,,,,2280",0
"66618001,ECG,,,,,,,,,2279",0
"66623233,IMU,0.920,0.012,0.339,1.113,1.322,2.991,3.252,-69.525,37.533",0
"66623916,ECG,,,,,,,,,2270",0
"66624236,ECG,,,,,,,,,2271",0
"66624398,ECG,,,,,,,,,2279",0
"66626001,ECG,,,,,,,,,2279",0
"66628001,ECG,,,,,,,,,2279",0
"66630001,ECG,,,,,,,,,2270",0
"66632001,ECG,,,,,,,,,2269",0
"66634003,ECG,,,,,,,,,2268",0
"66636004,ECG,,,,,,,,,2267",0
"66638000,ECG,,,,,,,,,2267",0
"66643232,IMU,0.920,0.020,0.343,0.557,0.835,2.783,3.814,-69.088,37.381",0
"66643911,ECG,,,,,,,,,2270",0
"66644230,ECG,,,,,,,,,2270",0
"66644391,ECG,,,,,,,,,2271",0
"66646003,ECG,,,,,,,,,2271",0
"66648001,ECG,,,,,,,,,2270",0
"66650001,ECG,,,,,,,,,2268",0
"66652001,ECG,,,,,,,,,2267",0
"66654001,ECG,,,,,,,,,2265",0
"66656002,ECG,,,,,,,,,2268",0
"66658002,ECG,,,,,,,,,2268",0
"66663234,IMU,0.920,0.020,0.339,0.626,0.696,3.061,3.289,-69.659,37.381",0
"66663908,ECG,,,,,,,,,2270",0
"66664232,ECG,,,,,,,,,2269",0
"66664387,ECG,,,,,,,,,2271",0
"66666003,ECG,,,,,,,,,2269",0
"66668004,ECG,,,,,,,,,2268",0
"66670000,ECG,,,,,,,,,2265",0
"66672000,ECG,,,,,,,,,2265",0
"66674000,ECG,,,,,,,,,2263",0
"66676000,ECG,,,,,,,,,2256",0
"66678000,ECG,,,,,,,,,2262",0
"66683217,IMU,0.924,0.020,0.331,0.835,0.278,2.922,2.694,-70.177,37.381",0
"66683891,ECG,,,,,,,,,2263",0
"66684202,ECG,,,,,,,,,2256",0
"66684365,ECG,,,,,,,,,2255",0
"66686001,ECG,,,,,,,,,2263",0
"66688002,ECG,,,,,,,,,2263",0
"66690002,ECG,,,,,,,,,2264",0
"66692002,ECG,,,,,,,,,2266",0
"66694000,ECG,,,,,,,,,2264",0
"66696000,ECG,,,,,,,,,2266",0
"66698000,ECG,,,,,,,,,2264",0
"66703233,IMU,0.916,0.016,0.331,0.626,4558.261,2.713,2.022,-70.109,37.381",0
"66703925,ECG,,,,,,,,,2255",0
"66704243,ECG,,,,,,,,,2254",0
"66704398,ECG,,,,,,,,,2264",0
"66706002,ECG,,,,,,,,,2263",0
"66708000,ECG,,,,,,,,,2253",0
"66710000,ECG,,,,,,,,,2253",0
"66712001,ECG,,,,,,,,,2254",0
"66714001,ECG,,,,,,,,,2253",0
"66716002,ECG,,,,,,,,,2263",0
"66718002,ECG,,,,,,,,,2263",0
"66723231,IMU,0.916,0.012,0.335,0.835,4558.191,3.200,2.663,-69.963,37.381",0
"66723930,ECG,,,,,,,,,2255",0
"66724248,ECG,,,,,,,,,2255",0
"66724401,ECG,,,,,,,,,2264",0
"66726002,ECG,,,,,,,,,2265",0
"66728002,ECG,,,,,,,,,2265",0
"66730002,ECG,,,,,,,,,2270",0
"66732002,ECG,,,,,,,,,2269",0
"66734002,ECG,,,,,,,,,2271",0
"66736002,ECG,,,,,,,,,2280",0
"66738003,ECG,,,,,,,,,2271",0
"66743236,IMU,0.920,0.020,0.331,1.461,4558.887,3.339,3.367,-70.166,37.329",0
"66743930,ECG,,,,,,,,,2270",0
"66744242,ECG,,,,,,,,,2280",0
"66744395,ECG,,,,,,,,,2280",0
"66746003,ECG,,,,,,,,,2280",0
"66748004,ECG,,,,,,,,,2281",0
"66750000,ECG,,,,,,,,,2282",0
"66752000,ECG,,,,,,,,,2280",0
"66754002,ECG,,,,,,,,,2280",0
"66756002,ECG,,,,,,,,,2279",0
"66758002,ECG,,,,,,,,,2280",0
"66763234,IMU,0.924,0.016,0.328,1.878,0.278,2.991,2.727,-70.469,37.209",0
"66763919,ECG,,,,,,,,,2295",0
"66764237,ECG,,,,,,,,,2296",0
"66764389,ECG,,,,,,,,,2295",0
"66766001,ECG,,,,,,,,,2296",0
"66768004,ECG,,,,,,,,,2286",0
"66770000,ECG,,,,,,,,,2296",0
"66772000,ECG,,,,,,,,,2287",0
"66774000,ECG,,,,,,,,,2285",0
"66776000,ECG,,,,,,,,,2286",0
"66778000,ECG,,,,,,,,,2285",0
"66783231,IMU,0.920,0.020,0.331,1.183,0.139,3.130,3.367,-70.166,37.251",0
"66783910,ECG,,,,,,,,,2298",0
"66784226,ECG,,,,,,,,,2296",0
"66784390,ECG,,,,,,,,,2296",0
"66786003,ECG,,,,,,,,,2297",0
"66788003,ECG,,,,,,,,,2297",0
"66790000,ECG,,,,,,,,,2297",0
"66792000,ECG,,,,,,,,,2287",0
"66794000,ECG,,,,,,,,,2285",0
"66796000,ECG,,,,,,,,,2285",0
"66798000,ECG,,,,,,,,,2286",0
"66803230,IMU,0.920,0.023,0.331,1.252,4558.678,3.200,4.038,-70.152,37.447",0
