Timestamp,ESP32_Data,Manual
1759248937.4793627,"1.044,0.076,-0.004,8.417,4557.774,10.574,0.017,-0.228,48.878,2240",0
1759248937.5012357,"1.052,0.076,0.008,7.930,4557.356,11.826,83.997,-85.852,48.966,2239",0
1759248937.5238292,"1.052,0.076,0.008,7.026,4557.078,12.104,83.997,-85.852,49.056,2525",0
1759248937.5459228,"1.052,0.076,0.008,6.678,4557.148,12.522,83.997,-85.852,49.056,3223",0
1759248937.5679233,"1.060,0.076,0.000,5.843,4557.356,12.174,90.007,-85.905,49.056,3854",0
1759248937.589911,"1.060,0.076,0.000,5.426,4558.052,11.965,90.007,-85.905,49.056,3433",0
1759248937.6119103,"1.060,0.084,-0.012,4.383,4558.539,12.313,0.018,-0.232,49.056,2555",0
1759248937.6339102,"1.060,0.084,-0.012,3.478,4558.957,12.452,0.018,-0.233,49.056,1740",0
1759248937.655928,"1.064,0.084,-0.020,2.504,0.209,12.383,0.018,-0.233,49.056,1128",0
1759248937.6778479,"1.068,0.080,-0.024,2.226,0.835,11.826,0.017,-0.233,49.056,554",0
1759248937.6996524,"1.068,0.080,-0.024,1.739,1.670,10.852,0.017,-0.233,49.056,750",0
1759248937.7216923,"1.076,0.080,-0.024,1.043,2.087,9.461,0.017,-0.235,49.056,1660",0
1759248937.7433567,"1.076,0.080,-0.024,0.626,1.948,7.861,0.017,-0.236,49.056,2152",0
1759248937.765937,"1.080,0.076,-0.028,4558.678,2.365,7.513,0.017,-0.236,49.056,2235",0
1759248937.787688,"1.096,0.076,-0.020,4558.052,2.504,6.817,0.017,-0.240,49.056,2234",0
1759248937.809844,"1.096,0.076,-0.020,4557.705,2.435,6.678,0.017,-0.240,49.056,2268",0
1759248937.8319259,"1.104,0.068,-0.020,4557.356,2.783,6.330,0.015,-0.241,49.056,2349",0
1759248937.8544154,"1.104,0.068,-0.020,4557.496,3.339,5.357,0.011,-0.243,49.056,2425",0
1759248937.87676,"1.112,0.052,-0.032,4558.191,3.757,4.174,0.011,-0.243,49.056,2461",0
1759248937.8988378,"1.112,0.028,-0.032,4558.609,3.965,2.852,0.006,-0.243,49.056,2509",0
1759248937.9210699,"1.112,0.028,-0.032,0.000,3.757,1.530,0.006,-0.243,48.681,2556",0
1759248937.9427142,"1.100,0.016,-0.032,0.487,4.104,0.765,0.003,-0.240,48.347,2606",0
1759248937.9646983,"1.100,0.016,-0.032,0.765,4.104,4558.609,0.001,-0.238,48.324,2650",0
1759248937.9866843,"1.088,0.004,-0.040,1.113,4.035,4558.400,0.001,-0.238,48.303,2670",0
1759248938.0087552,"1.088,0.004,-0.040,1.461,3.757,4558.052,0.000,-0.237,48.349,2712",0
1759248938.0312479,"1.084,0.000,-0.032,1.322,3.061,4557.982,0.000,-0.237,48.372,2750",0
1759248938.0536804,"1.068,0.008,-0.032,0.835,2.643,4558.748,0.002,-0.233,48.435,2767",0
1759248938.0762496,"1.068,0.008,-0.032,0.209,1.739,4558.678,0.004,-0.230,48.476,2784",0
1759248938.0987208,"1.052,0.020,-0.036,4558.678,0.765,0.070,0.004,-0.230,48.344,2842",0
1759248938.1212528,"1.052,0.020,-0.036,4558.261,0.487,4558.470,0.006,-0.228,48.258,2877",0
1759248938.1433485,"1.044,0.028,-0.036,4557.982,0.070,0.000,0.006,-0.228,48.347,2878",0
1759248938.1657662,"1.028,0.028,-0.020,4558.191,0.000,0.417,0.006,-0.225,48.413,2907",0
1759248938.1877432,"1.028,0.028,-0.020,4558.609,0.417,1.322,0.005,-0.224,48.434,2940",0
1759248938.210112,"1.024,0.024,-0.004,0.070,0.070,2.991,0.005,-0.224,48.589,2944",0
1759248938.2322698,"1.024,0.024,-0.004,0.557,0.070,4.104,0.004,-0.223,48.677,2975",0
1759248938.254297,"1.020,0.020,-0.008,1.322,4558.957,5.496,0.004,-0.223,48.655,3051",0
1759248938.276562,"1.020,0.012,-0.008,1.670,4558.748,6.261,0.003,-0.223,48.655,3098",0
1759248938.2987723,"1.020,0.012,-0.008,2.922,4558.678,6.539,0.002,-0.223,48.655,3129",0
1759248938.3205876,"1.020,0.008,-0.008,3.826,4558.678,6.678,0.002,-0.223,48.655,3178",0
1759248938.3429203,"1.020,0.008,-0.008,5.009,4558.400,6.609,0.001,-0.222,48.655,3226",0
1759248938.3649783,"1.016,0.004,-0.012,6.191,4557.843,6.052,0.001,-0.222,48.655,3256",0
1759248938.3875937,"1.020,0.004,-0.008,7.165,4557.078,5.009,0.001,-0.223,48.655,3292",0
1759248938.4098861,"1.020,0.004,-0.008,8.139,4555.617,4.104,0.001,-0.223,48.655,3343",0
1759248938.4317303,"1.024,0.008,-0.008,8.696,4555.756,3.826,0.002,-0.224,48.655,3371",0
1759248938.4543612,"1.024,0.008,-0.008,8.835,4555.756,3.896,0.004,-0.228,48.655,3383",0
1759248938.4760542,"1.044,0.020,-0.012,9.113,4554.852,4.243,0.004,-0.228,48.655,3389",0
1759248938.4980733,"1.064,0.032,-0.016,9.043,4554.365,4.383,0.007,-0.233,48.655,3372",0
1759248938.5199602,"1.064,0.032,-0.016,8.209,4554.852,4.452,0.007,-0.233,48.655,3304",0
1759248938.5422966,"1.072,0.052,-0.028,7.235,4555.826,4.870,0.011,-0.234,48.655,3240",0
1759248938.5649505,"1.072,0.052,-0.028,6.052,4557.078,5.078,0.017,-0.237,48.655,3149",0
1759248938.5868142,"1.084,0.076,-0.028,4.800,4558.331,5.287,0.017,-0.237,48.655,3023",0
1759248938.6088755,"1.080,0.080,-0.032,3.548,0.487,5.635,0.017,-0.236,48.655,2893",0
1759248938.6309073,"1.080,0.080,-0.032,2.226,1.252,5.843,0.017,-0.236,48.588,2778",0
1759248938.6531405,"1.068,0.084,-0.040,1.461,1.809,6.261,0.018,-0.233,48.479,2624",0
1759248938.6752892,"1.068,0.084,-0.040,0.417,1.878,5.913,0.017,-0.230,48.460,2478",0
1759248938.6973183,"1.052,0.076,-0.036,4558.609,1.739,5.843,0.017,-0.230,48.439,2392",0
1759248938.719793,"1.040,0.072,-0.040,4557.774,1.183,5.635,0.016,-0.227,48.397,2312",0
1759248938.741809,"1.040,0.072,-0.040,4557.078,0.835,5.217,0.016,-0.227,48.372,2218",0
1759248938.7639053,"1.036,0.060,-0.040,4556.661,0.557,5.009,0.013,-0.226,48.234,2171",0
1759248938.7860496,"1.036,0.060,-0.040,4555.965,4558.957,4.661,0.011,-0.226,48.280,2157",0
1759248938.8083904,"1.036,0.052,-0.040,4555.617,4558.539,4.174,0.011,-0.226,48.438,2137",0
1759248938.8301387,"1.044,0.048,-0.036,4555.061,4558.609,3.965,0.010,-0.228,48.349,2123",0
1759248938.8527474,"1.044,0.048,-0.036,4555.130,4558.678,3.826,0.010,-0.228,48.327,2126",0
1759248938.8748462,"1.052,0.044,-0.040,4555.270,0.278,3.270,0.010,-0.230,48.348,2121",0
1759248938.8971848,"1.052,0.044,-0.040,4554.922,1.043,2.922,0.009,-0.233,48.414,2094",0
1759248938.9198036,"1.064,0.040,-0.032,4555.130,1.113,2.574,0.009,-0.233,48.371,2110",0
1759248938.942209,"1.064,0.040,-0.032,4555.548,0.626,2.226,0.005,-0.233,48.304,2139",0
1759248938.9647205,"1.068,0.024,-0.028,4555.687,1.113,2.017,0.005,-0.233,48.238,2142",0
1759248938.9867713,"1.068,0.020,-0.024,4555.270,1.043,2.226,0.004,-0.233,48.194,2153",0
1759248939.008542,"1.068,0.020,-0.024,4555.409,0.904,2.574,0.003,-0.233,48.194,2159",0
1759248939.0306535,"1.064,0.016,-0.020,4555.478,1.113,2.435,0.003,-0.233,48.194,2151",0
1759248939.0532026,"1.064,0.016,-0.020,4555.548,1.391,2.852,0.003,-0.231,48.194,2152",0
1759248939.0751238,"1.056,0.016,-0.012,4555.478,1.461,2.991,0.003,-0.231,48.194,2188",0
1759248939.0968745,"1.056,0.012,-0.012,4555.756,1.043,3.270,0.003,-0.231,48.194,2206",0
1759248939.118919,"1.056,0.012,-0.012,4556.452,0.835,3.548,0.003,-0.229,48.194,2187",0
1759248939.1412907,"1.048,0.012,-0.020,4556.939,0.904,3.896,0.003,-0.229,48.194,2187",0
1759248939.1633737,"1.048,0.012,-0.020,4557.705,0.974,3.826,0.003,-0.229,48.194,2202",0
1759248939.1860342,"1.048,0.012,-0.020,4557.913,0.696,3.687,0.003,-0.229,48.194,2199",0
1759248939.207855,"1.044,0.020,-0.020,4558.400,0.904,3.339,0.004,-0.228,48.194,2183",0
1759248939.2299054,"1.044,0.020,-0.020,4558.678,0.835,3.339,0.005,-0.228,48.194,2199",0
1759248939.2529051,"1.044,0.024,-0.004,4558.817,0.974,3.270,0.005,-0.228,48.194,2206",0
1759248939.2749045,"1.044,0.024,-0.004,4558.609,0.765,3.200,0.006,-0.228,48.194,2187",0
1759248939.2973902,"1.044,0.028,-0.012,4558.957,1.391,3.687,0.006,-0.228,48.194,2175",0
1759248939.3193367,"1.052,0.036,-0.020,0.278,1.252,3.687,0.008,-0.230,48.194,2186",0
1759248939.3410573,"1.052,0.036,-0.020,4558.957,1.322,3.757,0.006,-0.229,48.194,2152",0
1759248939.3633583,"1.048,0.028,-0.012,0.000,1.670,3.826,0.006,-0.229,48.194,2136",0
1759248939.3856025,"1.048,0.028,-0.012,4558.817,1.739,3.617,0.006,-0.229,48.191,2142",0
1759248939.4073627,"1.048,0.028,-0.012,4558.817,1.948,3.687,0.006,-0.229,48.101,2142",0
1759248939.429097,"1.052,0.028,-0.012,4558.539,1.670,3.617,0.006,-0.230,48.079,2125",0
1759248939.4514112,"1.052,0.028,-0.012,4558.539,1.391,3.548,0.006,-0.230,48.102,2140",0
1759248939.4737985,"1.048,0.032,-0.008,4558.122,1.461,3.339,0.007,-0.229,48.144,2156",0
1759248939.4964345,"1.048,0.032,-0.008,4558.261,1.322,3.270,0.007,-0.229,48.254,2155",0
1759248939.5188763,"1.048,0.032,-0.004,4558.191,1.252,3.200,0.007,-0.229,48.234,2143",0
1759248939.540918,"1.052,0.024,-0.008,4557.843,1.183,3.270,0.005,-0.230,48.188,2155",0
1759248939.5629294,"1.052,0.024,-0.008,4558.470,1.252,3.339,0.005,-0.230,48.121,2152",0
1759248939.5849428,"1.048,0.024,-0.008,4558.887,1.461,3.339,0.005,-0.229,48.122,2142",0
1759248939.6070285,"1.048,0.024,-0.008,0.348,1.391,3.270,0.004,-0.228,48.189,2169",0
1759248939.629098,"1.044,0.020,-0.012,0.904,1.322,2.991,0.004,-0.228,48.167,2159",0
1759248939.6512063,"1.044,0.016,-0.020,1.113,1.391,3.130,0.003,-0.228,48.099,2137",0
1759248939.6732476,"1.044,0.016,-0.020,0.974,0.904,3.130,0.003,-0.228,48.055,2139",0
1759248939.6954076,"1.040,0.020,-0.020,0.974,1.113,3.339,0.004,-0.227,48.057,2157",0
1759248939.7175047,"1.040,0.020,-0.020,1.043,1.113,3.409,0.005,-0.228,48.057,2153",0
1759248939.739172,"1.044,0.024,-0.016,1.391,0.835,3.409,0.005,-0.228,48.057,2152",0
1759248939.7609444,"1.040,0.028,-0.020,1.252,0.974,3.061,0.006,-0.227,48.057,2170",0
1759248939.7830365,"1.040,0.028,-0.020,1.043,0.696,2.991,0.006,-0.227,48.057,2159",0
1759248939.8045685,"1.044,0.032,-0.024,1.113,1.043,2.852,0.007,-0.228,48.057,2155",0
1759248939.826152,"1.044,0.032,-0.024,1.043,0.835,2.783,0.005,-0.230,48.057,2186",0
1759248939.8482955,"1.052,0.024,-0.012,1.113,0.974,2.783,0.005,-0.230,48.057,2199",0
1759248939.8703601,"1.056,0.028,-0.024,1.043,0.974,2.713,0.006,-0.231,48.057,2171",0
1759248939.8924055,"1.056,0.028,-0.024,1.252,0.974,2.922,0.006,-0.231,48.057,2152",0
1759248939.914775,"1.060,0.032,-0.028,1.113,0.974,2.365,0.007,-0.232,48.057,2189",0
1759248939.936362,"1.060,0.032,-0.028,1.183,0.974,2.365,0.009,-0.231,48.057,2233",0
1759248939.958349,"1.056,0.040,-0.020,0.904,0.904,2.574,0.009,-0.231,48.057,2220",0
1759248939.9807074,"1.056,0.040,-0.020,0.696,0.765,2.574,0.009,-0.230,48.057,2236",0
1759248940.0024621,"1.052,0.040,-0.028,0.765,0.974,2.574,0.009,-0.230,48.057,2280",0
1759248940.0247908,"1.048,0.036,-0.024,0.348,0.974,2.783,0.008,-0.229,48.057,2280",0
1759248940.047083,"1.048,0.036,-0.024,4558.957,1.322,2.574,0.008,-0.229,48.057,2252",0
1759248940.0694246,"1.048,0.036,-0.016,4558.748,1.043,2.574,0.008,-0.229,48.057,2231",0
1759248940.0914948,"1.048,0.036,-0.016,4558.748,0.904,2.435,0.008,-0.228,48.052,2206",0
1759248940.113834,"1.044,0.036,-0.020,4558.539,1.252,2.504,0.008,-0.228,48.095,2184",0
1759248940.1360528,"1.044,0.040,-0.024,4558.470,1.043,2.713,0.009,-0.228,48.145,2183",0
1759248940.1576426,"1.044,0.040,-0.024,4558.609,1.043,2.504,0.008,-0.229,48.233,2160",0
1759248940.179278,"1.048,0.036,-0.024,4558.817,1.183,2.504,0.008,-0.229,48.100,2167",0
1759248940.2011924,"1.048,0.036,-0.024,4558.887,1.043,2.643,0.008,-0.229,48.011,2191",0
1759248940.2236266,"1.048,0.036,-0.020,4558.887,1.113,2.435,0.008,-0.229,48.189,2218",0
1759248940.2460318,"1.044,0.036,-0.032,0.139,1.183,2.504,0.008,-0.228,48.189,2201",0
1759248940.2684205,"1.044,0.036,-0.032,0.417,1.530,2.783,0.007,-0.228,48.078,2200",0
1759248940.2909641,"1.044,0.032,-0.016,0.487,1.391,2.643,0.007,-0.228,48.122,2223",0
1759248940.3129325,"1.044,0.032,-0.016,0.209,1.252,2.504,0.007,-0.229,48.187,2392",0
1759248940.33493,"1.048,0.032,-0.016,0.348,1.461,2.435,0.007,-0.229,48.184,2894",0
1759248940.3564532,"1.048,0.028,-0.016,0.070,1.183,2.852,0.006,-0.229,48.228,3687",1
1759248940.3781075,"1.048,0.028,-0.016,0.000,1.183,2.713,0.006,-0.229,48.274,3769",1
1759248940.4001763,"1.044,0.028,-0.020,0.070,1.183,2.783,0.006,-0.228,48.208,2942",1
1759248940.4220977,"1.044,0.028,-0.020,4558.678,1.043,2.713,0.007,-0.230,48.051,2137",1
1759248940.4446409,"1.052,0.032,-0.020,0.000,1.113,2.435,0.007,-0.230,48.051,1550",1
1759248940.4666345,"1.048,0.036,-0.016,0.139,1.461,2.643,0.008,-0.229,48.051,942",1
1759248940.4890065,"1.048,0.036,-0.016,0.000,1.461,2.365,0.008,-0.229,48.051,569",1
1759248940.5108588,"1.052,0.036,-0.016,4558.887,1.322,2.504,0.008,-0.230,48.051,1448",1
1759248940.5324457,"1.052,0.036,-0.016,4558.539,1.252,2.643,0.008,-0.230,48.051,2158",1
1759248940.554207,"1.052,0.036,-0.016,4557.913,1.113,2.852,0.008,-0.230,48.051,2269",1
1759248940.576269,"1.048,0.036,-0.012,4557.705,0.696,2.574,0.008,-0.229,48.051,2272",1
1759248940.5979948,"1.048,0.036,-0.012,4557.774,0.626,2.365,0.008,-0.229,48.051,2317",1
1759248940.6200352,"1.048,0.036,-0.032,4558.191,1.113,2.504,0.008,-0.229,48.051,2331",1
1759248940.641566,"1.048,0.036,-0.032,4558.470,1.322,2.574,0.007,-0.229,48.051,2346",1
1759248940.6636453,"1.048,0.032,-0.036,4558.539,1.322,2.713,0.007,-0.229,48.051,2381",1
1759248940.6852646,"1.048,0.028,-0.032,0.209,1.183,2.783,0.006,-0.229,48.051,2391",1
1759248940.7074022,"1.048,0.028,-0.032,0.626,1.252,2.643,0.006,-0.229,48.051,2384",1
1759248940.72897,"1.048,0.028,-0.032,0.835,1.809,2.504,0.006,-0.229,48.051,2413",1
1759248940.7506223,"1.048,0.028,-0.032,1.322,2.087,2.296,0.006,-0.228,48.051,2446",1
1759248940.7726684,"1.044,0.028,-0.028,1.670,2.226,2.017,0.006,-0.228,48.051,2446",1
1759248940.794817,"1.044,0.028,-0.028,1.461,1.948,2.087,0.006,-0.228,48.051,2457",1
1759248940.8169234,"1.044,0.028,-0.020,1.391,1.183,2.296,0.006,-0.228,48.073,2473",1
1759248940.8393145,"1.036,0.036,-0.012,0.557,0.626,2.713,0.008,-0.226,48.099,2487",1
1759248940.860864,"1.036,0.036,-0.012,4558.539,0.139,2.643,0.010,-0.225,48.103,2488",1
1759248940.882998,"1.028,0.048,-0.004,4557.982,4558.678,2.713,0.010,-0.225,48.100,2506",1
1759248940.9050484,"1.028,0.048,-0.004,4557.635,4558.609,3.061,90.007,-87.565,48.096,2539",1
1759248940.9270666,"1.032,0.044,0.000,4557.705,4558.400,3.478,90.007,-87.565,48.141,2555",1
1759248940.9491045,"1.036,0.032,-0.008,4558.331,4558.122,3.965,0.007,-0.226,48.141,2574",1
1759248940.970845,"1.036,0.032,-0.008,4558.609,4558.122,3.965,0.007,-0.229,48.071,2602",1
1759248940.9934032,"1.048,0.032,-0.020,0.000,4558.400,3.757,0.007,-0.229,48.095,2607",1
1759248941.015435,"1.048,0.032,-0.020,0.348,4558.609,3.617,0.005,-0.230,48.189,2651",1
1759248941.0374787,"1.052,0.024,-0.020,0.626,0.000,3.409,0.005,-0.230,48.213,2718",1
1759248941.059499,"1.056,0.020,-0.020,0.974,0.557,3.061,0.004,-0.231,48.231,2750",1
1759248941.0815082,"1.056,0.020,-0.020,0.904,0.974,3.130,0.006,-0.233,48.141,2767",1
1759248941.1036873,"1.064,0.028,-0.020,0.696,0.765,2.713,0.006,-0.233,48.033,2824",1
1759248941.1252878,"1.064,0.028,-0.020,0.417,0.835,2.435,0.009,-0.230,48.232,2876",1
1759248941.1473434,"1.052,0.040,-0.020,0.348,0.696,2.017,0.009,-0.230,48.188,2919",1
1759248941.1693408,"1.056,0.032,-0.016,0.139,0.557,2.157,0.007,-0.231,48.188,2956",1
1759248941.191381,"1.056,0.032,-0.016,0.209,0.557,1.878,0.006,-0.231,48.188,3006",1
1759248941.2134326,"1.056,0.028,-0.016,0.417,0.765,2.087,0.006,-0.231,48.188,3032",1
1759248941.23511,"1.056,0.028,-0.016,0.626,1.043,2.365,0.006,-0.230,48.188,3033",1
1759248941.2571824,"1.052,0.028,-0.016,0.765,0.696,2.226,0.006,-0.230,48.188,3040",1
1759248941.279201,"1.052,0.028,-0.016,0.765,1.043,2.226,0.006,-0.230,48.188,3036",1
1759248941.3007975,"1.052,0.028,-0.016,0.835,1.391,2.226,0.006,-0.230,48.188,2973",1
1759248941.322948,"1.048,0.032,-0.020,1.183,1.391,2.226,0.007,-0.229,48.188,2906",1
1759248941.3449676,"1.048,0.032,-0.020,0.904,1.113,2.365,0.009,-0.228,48.188,2859",1
1759248941.3669984,"1.044,0.040,-0.024,0.835,1.113,2.365,0.009,-0.228,48.188,2749",1
1759248941.389031,"1.044,0.036,-0.032,0.487,1.530,2.087,0.008,-0.228,48.188,2591",1
1759248941.4110892,"1.044,0.036,-0.032,0.835,2.017,2.226,0.008,-0.228,48.188,2457",1
1759248941.4329498,"1.040,0.040,-0.032,0.904,2.365,1.948,0.009,-0.227,48.188,2330",1
1759248941.4548,"1.040,0.040,-0.032,0.696,2.783,2.226,0.009,-0.228,48.188,2187",1
1759248941.4768188,"1.044,0.040,-0.024,0.835,2.504,2.296,0.009,-0.228,48.188,2093",1
1759248941.4988368,"1.044,0.040,-0.024,0.765,2.713,2.365,0.009,-0.228,48.188,2024",1
1759248941.5208552,"1.044,0.040,-0.024,0.835,2.783,2.643,0.009,-0.228,48.186,1961",1
1759248941.5430117,"1.040,0.036,-0.012,0.765,2.713,2.783,0.008,-0.227,48.072,1915",1
1759248941.5650394,"1.040,0.036,-0.012,0.557,2.365,2.713,0.010,-0.226,48.164,1902",1
1759248941.5870433,"1.036,0.044,-0.024,0.487,2.157,2.922,0.010,-0.226,48.055,1877",1
1759248941.6087337,"1.036,0.040,-0.020,0.417,1.948,3.617,0.009,-0.226,47.965,1854",1
1759248941.6311479,"1.036,0.040,-0.020,0.835,2.157,4.174,0.009,-0.226,48.052,1870",1
1759248941.6533577,"1.036,0.044,-0.028,1.252,3.061,4.383,0.010,-0.226,48.097,1881",1
1759248941.675347,"1.036,0.044,-0.028,1.461,3.339,4.174,0.010,-0.226,47.963,1865",1
1759248941.6974592,"1.036,0.044,-0.020,1.183,3.757,4.313,0.010,-0.226,47.987,1897",1
1759248941.719536,"1.036,0.044,-0.020,1.252,3.896,4.383,0.009,-0.226,47.856,1947",1
1759248941.7415366,"1.036,0.040,-0.024,1.600,4.104,4.522,0.009,-0.226,47.898,1948",1
1759248941.7636075,"1.044,0.040,-0.024,1.809,4.243,4.452,0.009,-0.228,48.139,1932",1
1759248941.7852187,"1.044,0.040,-0.024,2.226,4.243,4.730,0.007,-0.228,48.294,1964",1
1759248941.807252,"1.044,0.032,-0.024,2.157,3.965,4.591,0.007,-0.228,48.249,1992",1
1759248941.8288677,"1.044,0.032,-0.024,2.017,3.548,4.313,0.008,-0.228,48.160,1995",1
1759248941.8505151,"1.044,0.036,-0.008,1.948,3.339,4.174,0.008,-0.228,48.160,2008",1
1759248941.8725317,"1.048,0.028,-0.012,2.157,3.270,4.035,0.006,-0.229,48.182,2012",1
1759248941.894894,"1.048,0.028,-0.012,2.087,2.852,4.174,0.007,-0.228,48.182,2009",1
1759248941.916939,"1.044,0.032,-0.020,2.157,3.061,4.035,0.007,-0.228,48.182,2024",1
1759248941.9389405,"1.044,0.032,-0.020,2.226,2.922,3.757,0.007,-0.229,48.182,2056",1
1759248941.9605494,"1.048,0.032,-0.024,2.365,2.991,3.478,0.007,-0.229,48.182,2064",1
1759248941.983075,"1.044,0.032,-0.016,2.296,2.991,3.200,0.007,-0.228,48.182,2040",1
1759248942.0051086,"1.044,0.032,-0.016,1.878,2.504,3.200,0.007,-0.229,48.182,2026",1
1759248942.0271723,"1.048,0.032,-0.016,2.017,2.365,3.339,0.007,-0.229,48.182,2031",1
1759248942.0497692,"1.048,0.032,-0.016,1.739,2.017,3.617,0.008,-0.229,48.182,2030",1
1759248942.0723605,"1.048,0.036,-0.012,1.878,2.226,3.548,0.008,-0.229,48.182,2031",1
1759248942.0943863,"1.044,0.036,-0.012,2.017,1.878,3.617,0.008,-0.228,48.182,2043",1
1759248942.11698,"1.044,0.036,-0.012,1.600,1.948,3.617,0.008,-0.228,48.182,2030",1
1759248942.139049,"1.044,0.036,-0.012,1.739,1.878,3.548,0.008,-0.228,48.182,2026",1
1759248942.160669,"1.044,0.036,-0.012,1.530,2.087,3.339,0.008,-0.228,48.182,2032",1
1759248942.1827052,"1.044,0.036,-0.008,1.600,1.739,3.548,0.008,-0.228,48.182,2041",1
1759248942.2051072,"1.048,0.028,-0.008,1.530,1.530,3.339,0.006,-0.229,48.182,2024",1
1759248942.2271616,"1.048,0.028,-0.008,1.809,1.600,3.200,0.006,-0.229,48.182,2026",1
1759248942.2487602,"1.048,0.024,-0.004,1.670,1.391,2.852,0.005,-0.229,48.250,2043",1
1759248942.2708075,"1.048,0.024,-0.004,1.878,1.322,2.504,0.005,-0.230,48.185,2025",1
1759248942.2923572,"1.052,0.024,-0.008,2.087,1.183,2.365,0.005,-0.230,48.185,2013",1
1759248942.3143592,"1.048,0.024,-0.008,2.087,0.765,2.365,0.005,-0.229,48.138,2032",1
1759248942.3364117,"1.048,0.024,-0.008,2.087,0.696,2.365,0.005,-0.229,48.073,2046",1
1759248942.358429,"1.052,0.028,-0.016,2.504,0.557,2.504,0.006,-0.230,48.140,2040",1
1759248942.3804595,"1.052,0.028,-0.016,2.226,0.835,2.574,0.005,-0.228,48.248,2059",1
1759248942.4025164,"1.044,0.024,-0.008,2.852,0.626,2.504,0.005,-0.228,48.180,2062",1
1759248942.4245446,"1.044,0.024,-0.008,2.504,0.974,2.783,0.005,-0.228,48.067,2044",1
1759248942.446797,"1.044,0.024,-0.008,2.852,0.904,3.339,0.005,-0.228,48.069,2061",1
1759248942.4686093,"1.044,0.032,-0.008,2.504,1.322,3.339,0.007,-0.228,48.049,2090",1
1759248942.4906888,"1.044,0.032,-0.008,2.643,0.765,3.826,90.007,-88.251,48.029,2074",1
1759248942.5127063,"1.044,0.032,0.000,2.365,0.835,3.478,90.007,-88.251,48.139,2046",1
1759248942.5347445,"1.044,0.032,0.000,2.435,0.557,3.548,0.007,-0.228,48.139,2073",1
1759248942.5567472,"1.044,0.032,-0.004,1.948,0.070,3.339,0.007,-0.228,48.051,2107",1
1759248942.5784254,"1.044,0.036,-0.004,2.017,0.000,3.270,0.008,-0.228,48.163,2091",1
1759248942.6000652,"1.044,0.036,-0.004,1.670,4558.539,2.991,0.007,-0.228,48.163,2092",1
1759248942.6220531,"1.044,0.032,-0.008,1.530,4558.887,2.922,0.007,-0.228,48.163,2074",1
1759248942.6440883,"1.044,0.032,-0.008,1.670,4558.887,2.852,0.008,-0.230,48.163,2061",1
1759248942.6666422,"1.052,0.036,-0.012,1.739,4558.748,2.574,0.008,-0.230,48.163,2103",1
1759248942.6886413,"1.052,0.036,-0.008,1.600,4558.957,2.365,0.008,-0.230,48.163,2143",1
1759248942.7106583,"1.052,0.036,-0.008,1.809,4558.817,2.504,0.007,-0.230,48.163,2168",0
1759248942.7326915,"1.052,0.032,-0.016,1.670,0.278,2.783,0.007,-0.230,48.163,2172",0
